Security,Mean_Return,Std_Return,Min_Return,Max_Return,Num_Periods,Block_ID,Cluster_ID,Start_Price_Avg,End_Price_Avg
STTFF,0.0,0.0,0.0,0.0,10,0,29,1.0800000429153442,1.0800000429153442
LIQQF,0.0,0.0,0.0,0.0,10,0,61,0.5171999931335449,0.5171999931335449
TRNR,0.0,0.0,0.0,0.0,10,0,61,264.3999938964844,264.3999938964844
TROYF,0.0,0.0,0.0,0.0,10,0,61,0.25,0.25
PYFRF,0.0,0.0,0.0,0.0,10,0,61,5.49399995803833,5.49399995803833
TRPPF,0.0,0.0,0.0,0.0,10,0,61,14.5,14.5
TRNGF,0.0,0.0,0.0,0.0,10,0,61,0.0549999997019767,0.0549999997019767
FRBP,0.0,0.0,0.0,0.0,10,0,61,10.25,10.25
PX,0.0,0.0,0.0,0.0,10,0,61,12.079999923706056,12.079999923706056
PXCLY,0.0,0.0,0.0,0.0,10,0,61,8.25,8.25
PXDT,0.0,0.0,0.0,0.0,10,0,61,8.0,8.0
PXMD,0.0,0.0,0.0,0.0,10,0,61,83.47000122070312,83.47000122070312
PXMVF,0.0,0.0,0.0,0.0,10,0,61,45.5,45.5
PWUPW,0.0,0.0,0.0,0.0,10,0,61,0.0236000008881092,0.0236000008881092
PWWRF,0.0,0.0,0.0,0.0,10,0,61,0.08240000158548351,0.08240000158548351
PXPC,0.0,0.0,0.0,0.0,10,0,61,1.350000023841858,1.350000023841858
PXSAW,0.0,0.0,0.0,0.0,10,0,61,0.5792999863624573,0.5792999863624573
SHCRW,0.0,0.0,0.0,0.0,10,0,61,0.0860999971628189,0.0860999971628189
PYCT,0.0,0.0,0.0,0.0,10,0,61,9.999999747378752e-05,9.999999747378752e-05
TRPCF,0.0,0.0,0.0,0.0,10,0,61,28.880640029907227,28.880640029907227
FNBKY,0.0,0.0,0.0,0.0,10,0,61,35.0,35.0
FNBT,0.0,0.0,0.0,0.0,10,0,61,25.75,25.75
FMSTW,0.0,0.0,0.0,0.0,10,0,61,0.395000010728836,0.395000010728836
FMTYF,0.0,0.0,0.0,0.0,10,0,61,0.604200005531311,0.604200005531311
FORL,0.0,0.0,0.0,0.0,10,0,61,10.199999809265137,10.199999809265137
TRRCF,0.0,0.0,0.0,0.0,10,0,61,0.3009999990463257,0.3009999990463257
TRSG,0.0,0.0,0.0,0.0,10,0,61,5.949999809265137,5.949999809265137
TRPRF,0.0,0.0,0.0,0.0,10,0,61,10.25,10.25
TRUG,0.0,0.0,0.0,0.0,10,0,61,9.850000381469728,9.850000381469728
TRSNF,0.0,0.0,0.0,0.0,10,0,61,1.017699956893921,1.017699956893921
TRSO,0.0,0.0,0.0,0.0,10,0,61,0.054600000381469706,0.054600000381469706
TRTPF,0.0,0.0,0.0,0.0,10,0,61,2.220000028610229,2.220000028610229
FQVTY,0.0,0.0,0.0,0.0,10,0,61,12.34000015258789,12.34000015258789
TRKYY,0.0,0.0,0.0,0.0,10,0,61,1.5499999523162842,1.5499999523162842
LNZAW,0.0,0.0,0.0,0.0,10,0,61,0.1400000005960464,0.1400000005960464
LOAR,0.0,0.0,0.0,0.0,10,0,61,48.79999923706055,48.79999923706055
LOBEF,0.0,0.0,0.0,0.0,10,0,61,0.0161000005900859,0.0161000005900859
LOBO,0.0,0.0,0.0,0.0,10,0,61,3.5,3.5
LOCLW,0.0,0.0,0.0,0.0,10,0,61,0.49000000953674305,0.49000000953674305
LOECF,0.0,0.0,0.0,0.0,10,0,61,0.6953999996185303,0.6953999996185303
LMSBF,0.0,0.0,0.0,0.0,10,0,61,0.1691000014543533,0.1691000014543533
LNDOS,0.0,0.0,0.0,0.0,10,0,61,9.899999618530272,9.899999618530272
LPAAU,0.0,0.0,0.0,0.0,10,0,61,9.949999809265137,9.949999809265137
LPAAW,0.0,0.0,0.0,0.0,10,0,61,0.07999999821186062,0.07999999821186062
LPENF,0.0,0.0,0.0,0.0,10,0,61,1.6567000150680542,1.6567000150680542
LOTBY,0.0,0.0,0.0,0.0,10,0,61,67.0,67.0
LOTWW,0.0,0.0,0.0,0.0,10,0,61,0.2651000022888183,0.2651000022888183
BFAC,0.0,0.0,0.0,0.0,10,0,61,9.920000076293944,9.920000076293944
SKLUY,0.0,0.0,0.0,0.0,10,0,61,29.700000762939453,29.700000762939453
TRLC,0.0,0.0,0.0,0.0,10,0,61,2.75,2.75
TRLEF,0.0,0.0,0.0,0.0,10,0,61,0.5777999758720398,0.5777999758720398
FNVTW,0.0,0.0,0.0,0.0,10,0,61,0.0203000009059906,0.0203000009059906
FORLW,0.0,0.0,0.0,0.0,10,0,61,0.0500999987125396,0.0500999987125396
FOMI,0.0,0.0,0.0,0.0,10,0,61,0.75,0.75
FOMNF,0.0,0.0,0.0,0.0,10,0,61,0.1242000013589859,0.1242000013589859
FRCCL,0.0,0.0,0.0,0.0,10,0,61,25.0,25.0
FOXO,0.0,0.0,0.0,0.0,10,0,61,40.20000076293945,40.20000076293945
FOXXW,0.0,0.0,0.0,0.0,10,0,61,0.11249999701976772,0.11249999701976772
FRENF,0.0,0.0,0.0,0.0,10,0,61,0.012099999934434802,0.012099999934434802
BENCF,0.0,0.0,0.0,0.0,10,0,61,0.1850000023841858,0.1850000023841858
BENF,0.0,0.0,0.0,0.0,10,0,61,789.5999755859375,789.5999755859375
LLYVA,0.0,0.0,0.0,0.0,10,0,61,34.33000183105469,34.33000183105469
LLYVB,0.0,0.0,0.0,0.0,10,0,61,33.0,33.0
FNOXF,0.0,0.0,0.0,0.0,10,0,61,4.460000038146973,4.460000038146973
LLDR,0.0,0.0,0.0,0.0,10,0,61,50.58399963378906,50.58399963378906
LLLAF,0.0,0.0,0.0,0.0,10,0,61,0.3671000003814697,0.3671000003814697
LMLLF,0.0,0.0,0.0,0.0,10,0,61,0.030379999428987496,0.030379999428987496
LLYVK,0.0,0.0,0.0,0.0,10,0,61,33.810001373291016,33.810001373291016
LLYX,0.0,0.0,0.0,0.0,10,0,61,23.69499969482422,23.69499969482422
SKBNF,0.0,0.0,0.0,0.0,10,0,61,5.739999771118164,5.739999771118164
SKCBY,0.0,0.0,0.0,0.0,10,0,61,9.8100004196167,9.8100004196167
SKGR,0.0,0.0,0.0,0.0,10,0,61,9.9350004196167,9.9350004196167
SKGRW,0.0,0.0,0.0,0.0,10,0,61,0.1700000017881393,0.1700000017881393
SKPJF,0.0,0.0,0.0,0.0,10,0,61,5.320000171661377,5.320000171661377
SKPJY,0.0,0.0,0.0,0.0,10,0,61,7.25,7.25
SKILW,0.0,0.0,0.0,0.0,10,0,61,0.0010999999940395002,0.0010999999940395002
FNA,0.0,0.0,0.0,0.0,10,0,61,18.709999084472656,18.709999084472656
FNOEF,0.0,0.0,0.0,0.0,10,0,61,7.300000190734863,7.300000190734863
LLAZF,0.0,0.0,0.0,0.0,10,0,61,38.29999923706055,38.29999923706055
SHIM,0.0,0.0,0.0,0.0,10,0,61,6.400000095367432,6.400000095367432
SHJBF,0.0,0.0,0.0,0.0,10,0,61,11.449999809265137,11.449999809265137
SHKLF,0.0,0.0,0.0,0.0,10,0,61,0.7400000095367432,0.7400000095367432
SHGKF,0.0,0.0,0.0,0.0,10,0,28,0.6299999952316284,0.6299999952316284
BDMD,0.0,0.0,0.0,0.0,10,0,61,9.670000076293944,9.670000076293944
WLSS,0.0,0.0,0.0,0.0,10,0,61,3.0799999237060547,3.0799999237060547
BFIWQ,0.0,0.0,0.0,0.0,10,0,61,0.0035000001080334,0.0035000001080334
BEEP,0.0,0.0,0.0,0.0,10,0,61,10.369999885559082,10.369999885559082
BELR,0.0,0.0,0.0,0.0,10,0,39,51.0,51.0
TRCTD,0.0,0.0,0.0,0.0,10,0,61,7.900000095367432,7.900000095367432
TRCTF,0.0,0.0,0.0,0.0,10,0,61,7.900000095367432,7.900000095367432
TRDA,0.0,0.0,0.0,0.0,10,0,61,23.950000762939453,23.950000762939453
TRCC,0.0,0.0,0.0,0.0,10,0,61,2.8499999046325684,2.8499999046325684
LIFS,0.0,0.0,0.0,0.0,10,0,16,9.999999747378752e-05,9.999999747378752e-05
TRGEF,0.0,0.0,0.0,0.0,10,0,61,0.3729999959468841,0.3729999959468841
ANGHW,0.0,0.0,0.0,0.0,10,0,61,0.0201999992132186,0.0201999992132186
AONCW,0.0,0.0,0.0,0.0,10,0,61,0.1510999947786331,0.1510999947786331
AOGO,0.0,0.0,0.0,0.0,10,0,61,9.850000381469728,9.850000381469728
AOGOW,0.0,0.0,0.0,0.0,10,0,61,0.0450000017881393,0.0450000017881393
AONC,0.0,0.0,0.0,0.0,10,0,61,1.2699999809265137,1.2699999809265137
SUPBF,0.0,0.0,0.0,0.0,10,0,61,7.269999980926514,7.269999980926514
FSCO,0.0,0.0,0.0,0.0,10,0,61,4.480000019073486,4.480000019073486
FTUAF,0.0,0.0,0.0,0.0,10,0,61,13.927450180053714,13.927450180053714
FTWYF,0.0,0.0,0.0,0.0,10,0,61,5.199999809265137,5.199999809265137
FTII,0.0,0.0,0.0,0.0,10,0,61,9.960000038146973,9.960000038146973
FTZZF,0.0,0.0,0.0,0.0,10,0,61,0.1150000020861625,0.1150000020861625
FUFU,0.0,0.0,0.0,0.0,10,0,61,9.710000038146973,9.710000038146973
FUFUW,0.0,0.0,0.0,0.0,10,0,61,0.48750001192092884,0.48750001192092884
TRJNF,0.0,0.0,0.0,0.0,10,0,61,0.8650000095367432,0.8650000095367432
FVNNU,0.0,0.0,0.0,0.0,10,0,61,10.0,10.0
FVR,0.0,0.0,0.0,0.0,10,0,61,18.71999931335449,18.71999931335449
FWDG,0.0,0.0,0.0,0.0,10,0,17,9.999999747378752e-05,9.999999747378752e-05
GATE,0.0,0.0,0.0,0.0,10,0,61,9.789999961853027,9.789999961853027
GATEW,0.0,0.0,0.0,0.0,10,0,61,0.6000000238418579,0.6000000238418579
FXCOF,0.0,0.0,0.0,0.0,10,0,61,1.7599999904632568,1.7599999904632568
RVLCF,0.0,0.0,0.0,0.0,10,0,61,2.348599910736084,2.348599910736084
RUMBW,0.0,0.0,0.0,0.0,10,0,61,1.590000033378601,1.590000033378601
LEXTF,0.0,0.0,0.0,0.0,10,0,61,0.6725000143051147,0.6725000143051147
LEXXW,0.0,0.0,0.0,0.0,10,0,61,0.699999988079071,0.699999988079071
LCW-UN,0.0,0.0,0.0,0.0,10,0,61,10.079999923706056,10.079999923706056
LDDD,0.0,0.0,0.0,0.0,10,0,61,10.0,10.0
LFCBY,0.0,0.0,0.0,0.0,10,0,61,14.579999923706058,14.579999923706058
LFEV,0.0,0.0,0.0,0.0,10,0,61,0.3490000069141388,0.3490000069141388
SHHPF,0.0,0.0,0.0,0.0,10,0,61,14.699999809265137,14.699999809265137
LEBGF,0.0,0.0,0.0,0.0,10,0,61,0.4000000059604645,0.4000000059604645
LDHOF,0.0,0.0,0.0,0.0,10,0,61,0.3300000131130218,0.3300000131130218
SUIAF,0.0,0.0,0.0,0.0,10,0,61,0.6000000238418579,0.6000000238418579
SUAC,0.0,0.0,0.0,0.0,10,0,61,9.800000190734863,9.800000190734863
LEGT,0.0,0.0,0.0,0.0,10,0,61,10.050000190734863,10.050000190734863
SUNS,0.0,0.0,0.0,0.0,10,0,61,11.0,11.0
FTRE,0.0,0.0,0.0,0.0,10,0,61,32.0,32.0
TRINI,0.0,0.0,0.0,0.0,10,0,61,24.96999931335449,24.96999931335449
TRINL,0.0,0.0,0.0,0.0,10,0,61,25.479999542236328,25.479999542236328
SHFSW,0.0,0.0,0.0,0.0,10,0,61,0.032600000500679,0.032600000500679
SHGR,0.0,0.0,0.0,0.0,10,0,12,1.0099999904632568,1.0099999904632568
SHEGF,0.0,0.0,0.0,0.0,10,0,9,6.489999771118164,6.489999771118164
SHEKF,0.0,0.0,0.0,0.0,10,0,6,9.720000267028809,9.720000267028809
SHHGF,0.0,0.0,0.0,0.0,10,0,61,0.2980000078678131,0.2980000078678131
LCW,0.0,0.0,0.0,0.0,10,0,61,10.0,10.0
FSHPR,0.0,0.0,0.0,0.0,10,0,61,0.14509999752044672,0.14509999752044672
FRZA,0.0,0.0,0.0,0.0,10,0,61,7.489999771118164,7.489999771118164
FRHYF,0.0,0.0,0.0,0.0,10,0,61,0.1899999976158142,0.1899999976158142
FRFBF,0.0,0.0,0.0,0.0,10,0,61,3.1700000762939453,3.1700000762939453
FRFLF,0.0,0.0,0.0,0.0,10,0,61,0.4099999964237213,0.4099999964237213
FRLAW,0.0,0.0,0.0,0.0,10,0,61,0.44999998807907093,0.44999998807907093
FRNRF,0.0,0.0,0.0,0.0,10,0,38,0.0010000000474973997,0.0010000000474973997
FRLA,0.0,0.0,0.0,0.0,10,0,61,9.9399995803833,9.9399995803833
FSMK,0.0,0.0,0.0,0.0,10,0,61,36.0099983215332,36.0099983215332
FRRDF,0.0,0.0,0.0,0.0,10,0,61,11.5,11.5
FRRPF,0.0,0.0,0.0,0.0,10,0,61,5.650000095367432,5.650000095367432
FSROF,0.0,0.0,0.0,0.0,10,0,61,1.809999942779541,1.809999942779541
LGNRF,0.0,0.0,0.0,0.0,10,0,61,1.3528499603271484,1.3528499603271484
LGNXZ,0.0,0.0,0.0,0.0,10,0,61,0.0040000001899898,0.0040000001899898
FTROF,0.0,0.0,0.0,0.0,10,0,61,1.1100000143051147,1.1100000143051147
LINIF,0.0,0.0,0.0,0.0,10,0,61,0.10000000149011609,0.10000000149011609
LINRF,0.0,0.0,0.0,0.0,10,0,61,1.25,1.25
LGMMY,0.0,0.0,0.0,0.0,10,0,61,21.049999237060547,21.049999237060547
LGNDZ,0.0,0.0,0.0,0.0,10,0,61,0.0048000002279876995,0.0048000002279876995
LHYFF,0.0,0.0,0.0,0.0,10,0,61,7.5,7.5
LGNYZ,0.0,0.0,0.0,0.0,10,0,61,0.014999999664723799,0.014999999664723799
LGNZZ,0.0,0.0,0.0,0.0,10,0,11,0.1700000017881393,0.1700000017881393
LITRF,0.0,0.0,0.0,0.0,10,0,61,11.763500213623049,11.763500213623049
LITSF,0.0,0.0,0.0,0.0,10,0,61,0.5199999809265137,0.5199999809265137
LIPO,0.0,0.0,0.0,0.0,10,0,61,5.75,5.75
LLAP,0.0,0.0,0.0,0.0,10,0,61,11.800000190734863,11.800000190734863
LLAPW,0.0,0.0,0.0,0.0,10,0,61,0.0080000003799796,0.0080000003799796
LITM,0.0,0.0,0.0,0.0,10,0,61,13.0,13.0
LIFFF,0.0,0.0,0.0,0.0,10,0,61,1.4520000219345093,1.4520000219345093
LINE,0.0,0.0,0.0,0.0,10,0,61,80.77999877929688,80.77999877929688
FUJXF,0.0,0.0,0.0,0.0,10,0,61,20.24430274963379,20.24430274963379
FTCE,0.0,0.0,0.0,0.0,10,0,61,20.02400016784668,20.02400016784668
FSUN,0.0,0.0,0.0,0.0,10,0,61,24.0,24.0
WLDS,0.0,0.0,0.0,0.0,10,0,61,57.0,57.0
WLDSW,0.0,0.0,0.0,0.0,10,0,61,0.1165999993681907,0.1165999993681907
WLGS,0.0,0.0,0.0,0.0,10,0,61,3.0999999046325684,3.0999999046325684
WLHSF,0.0,0.0,0.0,0.0,10,0,61,21.25,21.25
LIANY,0.0,0.0,0.0,0.0,10,0,61,13.699999809265137,13.699999809265137
LICN,0.0,0.0,0.0,0.0,10,0,61,3.5,3.5
LGCB,0.0,0.0,0.0,0.0,10,0,61,1.960000038146973,1.960000038146973
LGCFF,0.0,0.0,0.0,0.0,10,0,61,1.746000051498413,1.746000051498413
LFLYW,0.0,0.0,0.0,0.0,10,0,61,0.0350000001490116,0.0350000001490116
LGCL,0.0,0.0,0.0,0.0,10,0,61,3.609999895095825,3.609999895095825
LGCXF,0.0,0.0,0.0,0.0,10,0,61,0.1700000017881393,0.1700000017881393
FSHP,0.0,0.0,0.0,0.0,10,0,61,9.989999771118164,9.989999771118164
LFTSF,0.0,0.0,0.0,0.0,10,0,61,0.6499999761581421,0.6499999761581421
SUGP,0.0,0.0,0.0,0.0,10,0,61,4.0,4.0
LGHLW,0.0,0.0,0.0,0.0,10,0,61,0.0076000001281499,0.0076000001281499
LION,0.0,0.0,0.0,0.0,10,0,61,9.699999809265137,9.699999809265137
LIMFF,0.0,0.0,0.0,0.0,10,0,61,0.5080000162124634,0.5080000162124634
FRPMF,0.0,0.0,0.0,0.0,10,0,61,0.0012000000569969,0.0012000000569969
FRTD,0.0,0.0,0.0,0.0,10,0,48,9.999999747378752e-05,9.999999747378752e-05
FRVWY,0.0,0.0,0.0,0.0,10,0,61,13.199999809265137,13.199999809265137
FRXIF,0.0,0.0,0.0,0.0,10,0,61,0.3876000046730041,0.3876000046730041
FRSPF,0.0,0.0,0.0,0.0,10,0,61,0.40799999237060536,0.40799999237060536
FTHF,0.0,0.0,0.0,0.0,10,0,61,21.25,21.25
FTCFF,0.0,0.0,0.0,0.0,10,0,61,34.779998779296875,34.779998779296875
FTEL,0.0,0.0,0.0,0.0,10,0,61,2.4200000762939453,2.4200000762939453
FTFI,0.0,0.0,0.0,0.0,10,0,61,17.850000381469727,17.850000381469727
LGCY,0.0,0.0,0.0,0.0,10,0,61,4.019999980926514,4.019999980926514
FRZT,-7.109332815638474e-07,0.0,-7.109332815638474e-07,-7.109332815638474e-07,10,0,61,0.02620000019669528,0.026200000010430758
FXCNF,-9.934107030811725e-07,0.0,-9.934107030811725e-07,-9.934107030811725e-07,10,0,11,0.15000000596046442,0.1500000044703483
C,-0.0013912044016084733,0.0,-0.0013912044016084733,-0.0013912044016084733,10,0,42,71.73099822998047,71.73000030517578
TYCMY,-0.001611901609693412,0.0,-0.001611901609693412,-0.001611901609693412,10,0,61,37.25,37.24939956665039
CUZ,-0.010470523688639969,0.0,-0.010470523688639969,-0.010470523688639969,10,0,17,38.20700035095215,38.202999877929685
SUPN,-0.011158478976929793,0.0,-0.011158478976929793,-0.011158478976929793,10,0,32,26.886000061035155,26.882999992370607
BRKL,-0.012952207829230889,0.0,-0.012952207829230889,-0.012952207829230889,10,0,24,15.440999984741211,15.439000034332276
JTTRY,-0.016531931673163195,0.0,-0.016531931673163195,-0.016531931673163195,10,0,61,24.19499969482422,24.19099979400635
BRLS,-0.02036609441026048,0.0,-0.02036609441026048,-0.02036609441026048,10,0,61,9.81999969482422,9.817999744415285
WELPP,-0.021983839634619612,0.0,-0.021983839634619612,-0.021983839634619612,10,0,47,90.97800064086914,90.95800018310547
SATL,-0.045451734348314655,0.0,-0.045451734348314655,-0.045451734348314655,10,0,61,9.899999618530272,9.895499897003173
TBLD,-0.06496804928949698,0.0,-0.06496804928949698,-0.06496804928949698,10,0,61,20.01000022888184,19.99700012207031
UOVEY,-0.0679307945300737,0.0,-0.0679307945300737,-0.0679307945300737,10,0,4,38.273999786376955,38.24799995422363
NTRBW,-0.06896709346880067,0.0,-0.06896709346880067,-0.06896709346880067,10,0,61,1.4500000476837158,1.4490000247955321
MOYFF,-0.07255198662628876,0.0,-0.07255198662628876,-0.07255198662628876,10,0,61,73.0530014038086,73.0
DJT,-0.07537573570702641,0.0,-0.07537573570702641,-0.07537573570702641,10,0,61,9.949999809265137,9.942499923706055
FFBC,-0.08828764453141215,0.0,-0.08828764453141215,-0.08828764453141215,10,0,41,23.786000061035157,23.76499996185303
CSPCY,-0.096843117161801,0.0,-0.096843117161801,-0.096843117161801,10,0,61,4.75,4.7453999519348145
VNT,-0.09705936207491644,0.0,-0.09705936207491644,-0.09705936207491644,10,0,61,34.0,33.96699981689453
VCISF,-0.11134589275303172,0.0,-0.11134589275303174,-0.11134589275303174,10,0,35,107.77199935913086,107.65199966430664
AAMMF,-0.12309283160487391,0.0,-0.12309283160487391,-0.12309283160487391,10,0,61,0.20553299635648728,0.20527999997138974
RBGLY,-0.12323231288573691,0.0,-0.1232323128857369,-0.1232323128857369,10,0,35,15.418000030517579,15.399000072479248
HST,-0.1261896416347227,0.0,-0.1261896416347227,-0.1261896416347227,10,0,0,16.64200038909912,16.620999908447267
ERJ,-0.16057738025420426,0.0,-0.16057738025420426,-0.16057738025420426,10,0,5,17.43700008392334,17.409000205993653
AVVIY,-0.16606701384798472,0.0,-0.16606701384798472,-0.16606701384798472,10,0,40,14.261842250823975,14.238158035278321
FLMNF,-0.1668430814807047,0.0,-0.1668430814807047,-0.1668430814807047,10,0,61,74.5,74.37570190429688
RZB,-0.1706849803990776,0.0,-0.1706849803990776,-0.1706849803990776,10,0,61,28.356400108337404,28.307999992370604
UMGNF,-0.17142840794155084,0.0,-0.17142840794155084,-0.17142840794155084,10,0,61,28.0,27.952000045776366
TCCHF,-0.1803365786514189,0.0,-0.1803365786514189,-0.1803365786514189,10,0,61,11.644999980926514,11.623999786376952
PB,-0.18048829522908755,0.0,-0.18048829522908755,-0.18048829522908755,10,0,9,72.0270004272461,71.89700012207031
RUM,-0.18974402011968422,0.0,-0.18974402011968422,-0.18974402011968422,10,0,61,9.75,9.73149995803833
RTX,-0.19857996326519683,0.0,-0.19857996326519683,-0.19857996326519683,10,0,47,88.28130874633788,88.10599975585937
LSBK,-0.20044109874624255,0.0,-0.20044109874624255,-0.20044109874624255,10,0,27,14.966999912261963,14.936999893188476
XAXCX,-0.20080091791728577,0.0,-0.20080091791728577,-0.20080091791728577,10,0,61,12.449999809265137,12.425000095367432
PROC,-0.20325474307588592,0.0,-0.20325474307588595,-0.20325474307588595,10,0,61,9.84000015258789,9.819999885559081
UOVEF,-0.21656204475214375,0.0,-0.21656204475214372,-0.21656204475214372,10,0,4,18.46999931335449,18.43000030517578
NPPNY,-0.2183739848190263,0.0,-0.21837398481902628,-0.21837398481902628,10,0,61,21.065000343322755,21.0189998626709
NHYEX,-0.22000026702880143,0.0,-0.22000026702880146,-0.22000026702880146,10,0,61,10.0,9.97799997329712
KKRS,-0.2205042557485135,0.0,-0.2205042557485135,-0.2205042557485135,10,0,61,25.850000381469727,25.79300003051758
WALD,-0.22335535723865033,0.0,-0.2233553572386503,-0.2233553572386503,10,0,61,9.850000381469728,9.827999877929688
EOT,-0.234650375242428,0.0,-0.234650375242428,-0.234650375242428,10,0,51,23.013000297546387,22.959000205993654
NDRBF,-0.23716752974192595,0.0,-0.23716752974192595,-0.23716752974192595,10,0,61,12.860000038146973,12.829500293731689
LILMW,-0.2415433675922884,0.0,-0.2415433675922884,-0.2415433675922884,10,0,61,2.069999933242798,2.064999985694885
IDRSF,-0.2438558375965914,0.0,-0.2438558375965914,-0.2438558375965914,10,0,61,23.718839645385742,23.660999870300294
AMCLX,-0.25000190734862926,0.0,-0.25000190734862926,-0.25000190734862926,10,0,61,10.0,9.974999809265137
AC,-0.257298096808836,0.0,-0.257298096808836,-0.257298096808836,10,0,61,37.63383102416992,37.53699989318848
ENGPF,-0.261098992641447,0.0,-0.261098992641447,-0.261098992641447,10,0,61,21.90719985961914,21.850000381469727
FREY,-0.26476311195399826,0.0,-0.26476311195399826,-0.26476311195399826,10,0,61,9.81999969482422,9.79399995803833
OWSAX,-0.28011222191066953,0.0,-0.28011222191066953,-0.28011222191066953,10,0,61,21.420000076293945,21.36000003814697
FSGB,-0.2941131591796875,0.0,-0.2941131591796875,-0.2941131591796875,10,0,61,17.0,16.950000762939453
ADSE,-0.29909933963096635,0.0,-0.29909933963096635,-0.29909933963096635,10,0,61,9.93000030517578,9.900299739837646
THNCF,-0.3004744789900096,0.0,-0.3004744789900096,-0.3004744789900096,10,0,61,10.676600456237791,10.644519996643066
NSTD,-0.3061226376490249,0.0,-0.3061226376490249,-0.3061226376490249,10,0,61,9.800000190734863,9.770000171661376
LTH,-0.30985872510454143,0.0,-0.30985872510454143,-0.30985872510454143,10,0,61,17.75,17.695000076293944
DNFGY,-0.31415034238675665,0.0,-0.31415034238675665,-0.31415034238675665,10,0,32,48.702999877929685,48.54999923706055
REZNF,-0.3238921107704699,0.0,-0.3238921107704699,-0.3238921107704699,10,0,61,0.024700000882148698,0.02461999952793118
AMCJX,-0.33000087738036754,0.0,-0.33000087738036754,-0.33000087738036754,10,0,61,10.0,9.966999912261963
OXBOF,-0.35361383636997085,0.0,-0.35361383636997085,-0.35361383636997085,10,0,61,1.142490029335022,1.138450026512146
FCBC,-0.38717434614009877,0.0,-0.38717434614009877,-0.38717434614009877,10,0,31,32.28499984741211,32.16000061035156
HEINY,-0.38842071627940417,0.0,-0.38842071627940417,-0.38842071627940417,10,0,34,52.77800025939941,52.57299957275391
MDCKF,-0.38858730466356456,0.0,-0.38858730466356456,-0.38858730466356456,10,0,61,5.995999813079834,5.972700119018555
ALUR,-0.39755676622177827,0.0,-0.39755676622177827,-0.39755676622177827,10,0,61,9.8100004196167,9.771000099182128
GRGTF,-0.404819800944037,0.0,-0.4048198009440371,-0.4048198009440371,10,0,61,4.150000095367432,4.133200073242188
ACRE,-0.40956908205467435,0.0,-0.40956908205467435,-0.40956908205467435,10,0,5,15.381999969482422,15.319000053405762
SAABF,-0.41918102988289724,0.0,-0.4191810298828973,-0.4191810298828973,10,0,58,7.037499904632568,7.008000040054322
OPAL,-0.4234712868618192,0.0,-0.4234712868618192,-0.4234712868618192,10,0,61,9.800000190734863,9.758500003814698
FEMFF,-0.424326898005886,0.0,-0.424326898005886,-0.424326898005886,10,0,9,0.14140000045299525,0.14080000221729275
NSTC,-0.42857149808120976,0.0,-0.42857149808120976,-0.42857149808120976,10,0,61,9.800000190734863,9.75800018310547
YOKEY,-0.4318646241025454,0.0,-0.4318646241025454,-0.4318646241025454,10,0,16,35.520399475097655,35.3669994354248
JAGX,-0.44976120925487645,0.0,-0.44976120925487645,-0.44976120925487645,10,0,61,9705.15,9661.5
VCSA,-0.47477549317698,0.0,-0.4747754931769799,-0.4747754931769799,10,0,61,202.1999969482422,201.24000091552733
ROST,-0.4750214909403,0.0,-0.4750214909403,-0.4750214909403,10,0,22,111.15300064086914,110.625
COCH,-0.5143470330860562,0.0,-0.5143470330860562,-0.5143470330860562,10,0,61,9.760000228881836,9.70979995727539
AOZOY,-0.515422676986444,0.0,-0.515422676986444,-0.515422676986444,10,0,32,6.208500051498413,6.176500034332276
SWVL,-0.5231388329979926,0.0,-0.5231388329979926,-0.5231388329979926,10,0,61,248.5,247.2
AFFT,-0.5232970019140788,0.0,-0.5232970019140788,-0.5232970019140788,10,0,61,20.064999771118163,19.960000228881835
QMCI,-0.5235612714294887,0.0,-0.5235612714294887,-0.5235612714294887,10,0,30,0.19099999964237213,0.1899999976158142
WEBC,-0.525885798519993,0.0,-0.525885798519993,-0.525885798519993,10,0,55,122.65,122.00500106811523
BSLK,-0.5499550892154812,0.0,-0.5499550892154812,-0.5499550892154812,10,0,61,9.819000244140623,9.765000152587891
PEBO,-0.5522966140582665,0.0,-0.5522966140582665,-0.5522966140582665,10,0,18,32.40999927520752,32.23099994659424
TKNO,-0.5560012817382756,0.0,-0.5560012817382756,-0.5560012817382756,10,0,61,25.0,24.86099967956543
MTRJF,-0.556342065444268,0.0,-0.556342065444268,-0.556342065444268,10,0,34,5.581049919128418,5.550000190734863
RMGCF,-0.5615321848045698,0.0,-0.5615321848045698,-0.5615321848045698,10,0,61,9.800000190734863,9.744970035552978
OGN,-0.5624056937999338,0.0,-0.5624056937999338,-0.5624056937999338,10,0,61,33.25,33.06300010681152
IBCP,-0.5688817263466006,0.0,-0.5688817263466006,-0.5688817263466006,10,0,24,21.97299995422363,21.847999572753906
BVVBY,-0.5764523028460752,0.0,-0.5764523028460752,-0.5764523028460752,10,0,61,62.45100021362305,62.09099998474121
AIZN,-0.5791066799686223,0.0,-0.5791066799686223,-0.5791066799686223,10,0,61,26.937999725341804,26.78199996948242
MYGN,-0.5814685637279958,0.0,-0.5814685637279958,-0.5814685637279958,10,0,62,31.81599998474121,31.630999946594237
NLCP,-0.5816663106282505,0.0,-0.5816663106282505,-0.5816663106282505,10,0,61,30.0,29.825500106811525
