Security,Num_Blocks,Avg_Change_Per_Block,Max_Increase,Max_Decrease,Early_Cluster_Quality,Late_Cluster_Quality,Quality_Improvement,Final_Return
AGM-A,10,-0.8489224903880329,3.765104368107073,-11.882647795960487,14.75031599662205,7.326496388028896,-7.423819608593154,38.47481824833428
AGMH,10,0.5636521718921429,10.354609929078013,-14.08968050453947,0.5563730801296484,8.482459393818461,7.9260863136888124,0.0
AGMJF,10,-0.017898693395382043,5.959085906648539,-10.179880613757462,6.5415245562304385,6.318206359827749,-0.22331819640268957,31.88410127134698
AGMRF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AGNC,10,-0.38463120654901467,9.46798117061906,-9.642976309642975,7.4457913652990015,5.975359852258333,-1.4704315130406682,-3.184483842928136
AGNCL,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AGNMF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AGNPF,10,0.16890129170436965,3.1078493616597256,-4.544738913670953,0.5563730801296484,4.698300241989561,4.141927161859913,0.0
AGNY,10,-0.8616956973011506,4.741006377640531,-8.508721552199814,5.927068245908825,0.4177926418194386,-5.509275604089386,309.83605596270195
AGO,10,-0.8446286224064001,5.087624986560586,-11.928494041170097,7.500709493976316,10.102608211413717,2.6018987174374004,2.354200923423706
AGOAF,10,-0.6690449993887463,8.40867113832993,-11.945536215609208,10.803973564285391,6.41668197893551,-4.387291585349881,-13.571431707514868
AGORF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AGPPF,10,0.7006061269945596,4.204344057644793,-2.908619877531794,7.356711915535445,11.603432392521464,4.246720476986019,20.056456412492167
AGPYY,10,-1.3843795093795093,9.825451136059227,-10.412001791312136,7.11300563874277,2.72259900843941,-4.39040663030336,-35.76187010728415
AGQPF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AGR,10,0.8361537688970514,7.046600591201531,-7.456252667520274,2.3948308924298076,6.134978734739659,3.740147842309851,0.0
AGRDF,10,-0.5156597731096999,10.985189682689745,-8.323468290740362,7.101515078680161,5.728913852483646,-1.3726012261965153,64.34714128142109
AGREF,10,-0.25570628768303194,7.363432934052916,-12.649647887323944,4.135813939011652,9.103620946864991,4.967807007853339,1600.0000223517418
AGRI,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AGRO,10,-0.4806168455234066,8.925147609675577,-6.334964286198344,7.740503724036784,4.224749167802179,-3.5157545562346044,47.33874936326507
AGRPF,10,-0.007643235008716924,6.357461910297987,-9.245595502733018,0.5563730801296484,2.2107738420716925,1.654400761942044,0.0
AGRPY,10,-0.8095875565755084,11.071377991785868,-8.787323205866947,9.880436631101661,5.012313601644865,-4.868123029456796,-8.372245531909549
AGRS,10,0.5258422979941966,27.65895533246035,-19.776204612925326,15.222762776825464,7.301807301807302,-7.920955475018162,25.000003637979614
AGRUF,10,-0.5173007531180285,14.873096446700508,-12.677974495480996,12.012679085643335,15.689406132640007,3.676727046996673,10.822735535894417
AGS,10,0.47128627641743925,9.345470827559062,-8.73090481786134,0.5563730801296484,8.789030075355825,8.232656995226177,0.0
AGSS,10,0.7564095515604672,6.252475527641034,-11.263452749520859,8.937975523337759,7.93766330720418,-1.0003122161335787,33636.53894090793
AGSVF,10,1.2719104364373968,7.832121612690019,-6.4902015417479335,7.978788383721156,12.267452161587528,4.288663777866372,-47.45850634807077
AGTEF,10,0.43218877166900155,11.506233394645411,-14.211861100273119,8.442466457733632,4.7445507682489465,-3.6979156894846854,-14.79392078417288
AGTK,10,0.3867521367521368,6.067752199139061,-4.279522076988725,5.054339010543391,5.054780541601942,0.00044153105855126995,-99.3602193166281
AGTT,10,0.4075647587506551,7.599741560329511,-4.125894552358698,7.567081956261923,9.645444245568996,2.078362289307073,-91.3150685749408
AGTX,10,1.0642626725026436,9.601165822978984,-3.5981784087864987,5.32664274330214,3.701019843044564,-1.6256229002575764,0.0
AGX,10,-0.7798199833598064,13.9805375347544,-11.99971055392742,7.799581371009943,7.750770960137146,-0.048810410872796695,13.210495428502488
AGXKF,10,1.141716135022695,8.480351328840765,-5.841152372142195,3.885316472423638,14.621350473918936,10.736034001495298,-3.02857058388846
AGXPF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AGXTF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AGXXF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AGYP,10,-0.5257009345794393,2.7499999999999996,-7.538543328017012,12.024589764383174,4.6745014245014245,-7.35008833988175,12104.258875935337
AGYS,10,1.094559943245533,10.844784289382353,-13.137164040778499,7.066258187135138,13.035851105805358,5.96959291867022,106.89912179092514
AGYTF,10,-1.0092313579184007,7.343178431106895,-16.917812461290723,10.375221933192947,4.773346056370187,-5.60187587682276,170.0000008765389
AGZNF,10,1.0586331533656972,14.124472573839663,-12.92483660130719,8.483563608284383,9.388794567062819,0.9052309587784357,0.0
AHAG,10,0.36286875665114,3.0658491069048255,-2.4019701912620732,6.522909344225958,10.023737791605889,3.5008284473799307,-69.34866052723763
AHAHF,10,-0.007643235008717029,4.741006377640531,-5.585259605699585,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AHCHF,10,-0.9128615836670342,11.169384729429208,-13.863819861846236,5.770986646969736,7.430246356898795,1.6592597099290591,-7.891636473666402
AHCHY,10,-0.8558155393598433,11.169384729429208,-13.35040546308152,5.770986646969736,7.601384489820369,1.8303978428506325,-9.239857170343194
AHCO,10,1.3817229899629608,8.156966490299823,-0.11109000878821856,0.5563730801296484,9.385655496766608,8.82928241663696,0.0
AHELF,10,-1.985108253654248,15.596896490918711,-17.562305295950157,14.3240952996728,2.273825926770549,-12.050269372902251,41896.99921660295
AHEXF,10,-1.576105886450714,7.149122807017543,-6.879044300647087,11.173280842270389,3.915026349845526,-7.258254492424863,-7.087466194437637
AHEXY,10,-0.7588458260950923,9.913912105012173,-9.044148225972378,8.278679818587232,9.072552372920224,0.7938725543329923,-11.77644016203548
AHFCF,10,0.8041174768897087,7.088891151613889,-6.5958973971515995,8.409514121545898,7.118671827628397,-1.2908422939175015,266.6666728754841
AHFD,10,-0.4291788713417015,13.47897606527808,-8.224554643991985,5.358041960005427,2.7196961389420586,-2.6383458210633686,754.0000458384857
AHFI,10,0.255754475703325,10.557724233858304,-8.255933952528379,11.173640266050285,9.779991325286788,-1.3936489407634962,402810.013244426
AHG,10,0.30158361714066145,4.2278080384161285,-2.3231685702181375,0.5563730801296484,3.8090631941390183,3.25269011400937,0.0
AHGIF,10,0.8388198383641571,6.227467063380376,-2.1666666666666656,0.5563730801296484,5.71256038647343,5.1561873063437815,0.0
AHH,10,-0.06888953293126694,4.397511934037321,-6.087912087912088,12.199685888217957,11.089768864600659,-1.1099170236172977,-25.97181995160277
AHIX,10,-0.6784188034188036,10.186413702904145,-11.467274678111588,7.400125553354765,7.589259909538879,0.18913435618411434,-55.97777824652047
AHKSY,10,-1.1127475045000819,5.6295399515738485,-9.691886539693634,10.191887926467693,5.463740109409401,-4.728147817058292,-3.407844679588011
AHLAS,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AHNR,10,1.187885415280281,11.81930515244691,-8.878750658010176,8.139929762249578,7.356360952790685,-0.7835688094588926,136.36363913451356
AHODF,10,-0.021059255790675815,9.708428826075885,-9.803921568627448,11.073124406457742,9.118655740441872,-1.9544686660158703,30.492324867146856
AHOTF,10,0.3708198489751887,7.9836335512200005,-7.838657528023836,6.8160014214186715,6.153414075825796,-0.6625873455928755,-34.48967678371046
AHPIQ,10,-0.2469135802469136,5.7330827067669174,-7.856037151702786,4.66557843148525,6.204072272183727,1.538493840698477,422.1295229352187
AHR,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AHRO,10,0.14690107428015853,12.033960871170173,-8.229548229548227,10.70581442674466,6.0654259018267185,-4.640388524917941,-96.72651920294632
AHT,10,0.10594187809377711,7.703363035354988,-5.324740618858265,3.58529520586241,5.0810064080206265,1.4957112021582164,-94.76652881594048
AHWSF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AI,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AIABF,10,-0.062069557523292525,10.892538833715305,-10.153902470078942,5.551442394968604,4.2085046162140305,-1.3429377787545738,-62.93650728699903
AIAD,10,-0.4576509430878364,12.68939393939394,-14.17483660130719,9.795256486432956,3.349003576903423,-6.446252909529534,418.4263004750903
AIAGF,10,0.47128627641743903,14.638605016379215,-9.694387305318838,6.949243523289405,3.647562376350161,-3.3016811469392437,118.3622870123376
AIAGY,10,-1.2946258113783888,7.414902838733457,-7.346252953149934,12.977340987168775,2.5830620965656905,-10.394278890603085,47.33991779777004
AIAPF,10,0.6067463326333624,5.483518764155455,-0.11109000878821856,0.5563730801296484,2.260961344745677,1.7045882646160284,0.0
AIBGY,10,0.2828581225520996,7.6233030839604545,-5.157640949554896,0.5563730801296484,3.86468532216155,3.3083122420319016,0.0
AICAF,10,-0.9692303896167989,10.366922565435532,-13.188765906181764,5.9047916402071605,6.740378520905822,0.8355868806986617,-25.54347935240071
AICOF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AIDA,10,0.37795170245501386,8.996212121212121,-6.476649270707881,9.203643578643579,7.650708407844072,-1.5529351707995067,-58.94909649090992
AIEV,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AIFF,10,-0.2952934388394327,7.230312461290723,-7.110120153598414,4.633165077005657,3.8599658636803995,-0.7731992133252574,1945.333346162019
AIFLF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AIFLY,10,0.19451011955665093,11.931128640776699,-8.037321208676708,8.233605267889248,3.4201444674910344,-4.813460800398213,41.0256441606652
AIFS,10,0.05235617280727705,7.355242566510173,-8.626699198326943,9.766136695440695,11.034333134457883,1.2681964390171885,-40.14084695043415
AIG,10,1.3550135501355014,12.849162011173185,-6.512528347806848,6.395265224846507,7.940638736530906,1.5453735116843994,5.80331994031441
AIGFF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AIHLF,10,-0.3358533993069537,0.050603122486484686,-2.7102316719568775,1.5410035730243579,0.4177926418194386,-1.1232109312049192,0.0
AIHS,10,0.19897260367275177,6.264845075453166,-4.103400093153237,0.5563730801296484,3.994487802353571,3.4381147222239226,0.0
AIHZF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AIIXY,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AIJTY,10,0.16890129170436965,5.5683276625178415,-4.544738913670953,0.5563730801296484,4.24090419563646,3.684531115506812,0.0
AIKO,10,0.1907222837455395,9.763516828574232,-8.84066706851517,8.988478785358385,5.529591736488288,-3.458887048870097,-97.80123120096395
AILE,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AILEW,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AILIH,10,0.08490217792543359,7.043189368770763,-10.413150068322482,11.162614883545118,8.909322794476546,-2.2532920890685713,1.0844060674644314
AILIM,10,-2.077196912802366,5.836331252974539,-18.38232329341559,8.041559835901621,2.397523972483795,-5.644035863417827,0.0197986565013923
AILIN,10,1.3231358647097666,10.129488289667117,-7.827698008337192,6.015477092010602,9.922736640017185,3.907259548006582,-1.8600006103515625
AILLM,10,-0.07744652708888072,5.9464508094645065,-5.548501777552056,12.23651313831337,8.031163803363157,-4.205349334950213,0.1551912087589746
AILLN,10,1.3490793281277789,11.055822466254861,-9.775767112509834,10.121430490368054,11.219695116980517,1.0982646266124636,3.238614526125461
AILLO,10,-0.1359751359751361,8.598659405111018,-7.12424285110579,11.843099429306326,6.257525390152974,-5.585574039153352,-1.810997772216794
AILQF,10,1.0535128256647244,10.000268752183612,-7.525070196550341,8.440917391977619,6.780840991367306,-1.660076400610313,59.07885865213645
AIM,10,-0.387178779592417,4.199240562876926,-5.835686432701357,5.066981289570447,4.828819621870209,-0.23816166770023806,247.7477520242274
AIMAW,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AIMD,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AIMDW,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AIMFF,10,-0.3792227766153406,8.150485436893204,-6.742509976770505,4.567906382891092,6.151389345443182,1.5834829625520896,39.284383662251
AIMH,10,-0.4597254597254597,3.886280646844026,-4.680696661828737,6.74931129476584,5.311419305129997,-1.437891989635843,1303.2863552883366
AIMLF,10,0.9833971902937422,13.527191628066564,-13.52813852813853,9.202927827096596,7.412340286761285,-1.790587540335311,389.366326666933
AIN,10,0.6088280060882801,9.434112329166611,-7.121196277318832,4.913903948885855,7.240676837037811,2.3267728881519565,-4.912614984651398
AINMF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AINSF,10,0.09408634855747783,7.422993244016947,-8.42361863488624,3.905718792148295,5.139843071731616,1.234124279583321,61.57323602722433
AIOT,10,-0.47138047138047134,10.63291352796781,-8.874948580830933,7.535726570708476,4.62401795735129,-2.9117086133571863,10.122049282986296
AIP,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AIPG,10,-0.41990041990042015,17.830842925573748,-20.54409211769618,8.68344625460375,12.081451432277198,3.398005177673449,-94.09055154411088
AIPUF,10,-0.0076432350087173185,24.371399530660963,-24.520249614302752,0.5563730801296484,8.575880065045936,8.019506984916289,34.02060968790517
AIPUY,10,1.5261100620608767,18.898331941810206,-14.147186147186149,3.876274495395162,8.791599218935923,4.9153247235407616,-25.437759961452244
AIQUF,10,-0.7612031921424188,11.775373269660884,-11.832247557003258,12.919611287347534,9.136392028854099,-3.7832192584934354,28.276839961156963
AIQUY,10,-0.5307369224894999,11.071377991785868,-11.515762737188108,10.789916474875383,9.77400146928044,-1.0159150055949429,24.90090021534041
AIR,10,0.05235617280727705,8.520917875275236,-7.927873296711137,7.318511868308897,7.1421211929374735,-0.17639067537142328,-18.647800941230688
AIRE,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AIRG,10,0.10909698049484629,8.167812461290723,-6.849846703147438,0.5563730801296484,4.867520608094537,4.311147527964889,0.0
AIRI,10,-0.5885337392186707,7.834659287443792,-6.930011268311006,5.21903336292616,2.84049479948295,-2.3785385634432097,-9.458298310949315
AIRJ,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AIRJW,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AIRRF,10,0.31175059952038375,10.410043205347682,-11.289384955237763,10.495084932980399,8.55365655156377,-1.9414283814166282,-55.71086241903527
AIRS,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AIRT,10,-0.974025974025974,15.274551704914986,-14.835484246017904,13.112733131530122,8.783308696109533,-4.32942443542059,42.94081622766062
AIRYY,10,-1.0403581666505621,10.366922565435532,-13.828915899485633,5.973343249127041,6.5269951898045315,0.5536519406774909,-25.43505300285558
AISP,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AISPW,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AISSF,10,0.5619795674798125,3.5289024700789406,-3.2561248431276257,0.5563730801296484,3.95544423294842,3.3990711528187716,0.0
AISXF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AIT,10,-0.06947784725562507,22.135416666666668,-22.46875,7.998952201850752,8.336924513395102,0.33797231154435003,64.17571710592898
AITLF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AITR,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AITRR,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AITRU,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AITTF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AITVF,10,-1.4857806893205123,3.9072039072039066,-7.835338093640676,9.894233141465614,3.6727153678756856,-6.2215177735899285,241.3994106037825
AITX,10,-0.09850750710533755,4.895784185839973,-4.055548300030473,4.4416884417855655,3.599857905968624,-0.8418305358169413,-97.20072727650404
AIV,10,0.7075968013468014,12.15225720473097,-11.457992808107226,7.730422465462119,9.711013266862809,1.9805908014006892,-2.412604669730756
AIVAF,10,-0.07323335916252639,10.110619469026549,-5.7924376508447315,4.211557229752102,3.1120053655264925,-1.0995518642256092,1.6122977855768332
AIVN,10,-1.233399908896598,6.032537703360646,-10.562770562770561,11.045305269443203,8.998212971722905,-2.0470922977202974,194.16961557366216
AIXI,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AIXN,10,1.3868433176639339,7.270671744831485,-3.4661780424492283,6.6952582085664645,9.925663584231792,3.2304053756653275,-28.79705885231616
AIXXF,10,-0.09072375127420997,6.858218352673554,-7.954884017876145,4.771950210498138,3.3425334028368408,-1.4294168076612976,137.6809143878193
AIZ,10,0.7373333561125064,12.68348623853211,-11.163366336633663,9.551049141611408,7.8477021003250735,-1.7033470412863343,27.02040603654939
AIZN,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AJG,10,0.8616780045351472,10.654111024138777,-9.312977099236642,2.8885423295361186,11.677842486677958,8.78930015714184,68.94270890102823
AJIA,10,0.43415204239201344,6.64946046006855,-4.234380642831347,0.5563730801296484,3.359167276220082,2.8027941960904337,0.0
AJINY,10,-0.07313203431007942,11.391649547498753,-21.030042918454935,13.061486619218158,7.1556860033346625,-5.9058006158834955,53.28110606565559
AJLGF,10,-0.02834007054101188,8.909090909090908,-10.92929292929293,10.435455255127387,6.580010681835522,-3.855444573291865,-75.8662503335484
AJMPF,10,0.3708198489751887,11.13699012526606,-8.342274678111588,3.1087585837410505,8.099186410319039,4.990427826577989,-26.299118096408986
AJOY,10,1.071351116894383,7.189329863370201,-5.33415397240601,5.294102396245861,9.363061575163071,4.06895917891721,-4.444443543016151
AJX,10,-0.6226987221139267,8.314758527524486,-9.696372176533771,9.163914445230793,7.958163730840102,-1.2057507143906907,0.0
AJYG,10,0.2828581225520996,8.322982898036644,-7.395028718558132,0.5563730801296484,2.6617984696288257,2.1054253894991772,0.0
AKA,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AKAAF,10,0.8308531746031745,9.757415822978984,-6.085836909871244,4.132988503127309,3.6855936976868535,-0.4473948054404553,69.06423335173073
AKAM,10,0.34279863916310127,6.648351648351648,-6.503696470916447,5.793999091530128,10.866037128979094,5.072038037448967,16.100678508772575
AKAN,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AKBA,10,-0.0908949438361202,11.751405266049618,-9.27023445570175,8.997300511882907,4.049190117301572,-4.9481103945813345,-30.785099392513747
AKBIF,10,1.0277758224683307,11.30151920515752,-5.608181346906075,4.259031275609122,7.091972522217552,2.8329412466084296,-23.874774188354515
AKBKF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AKBLF,10,0.7300135501355013,12.95066413662239,-10.558493060145405,10.74833981211532,11.329856689181563,0.5815168770662424,100.04204132866184
AKBTY,10,0.27235666579928874,5.519056599863215,-7.961449821914938,8.655157941592782,5.407217356257434,-3.247940585335347,-47.19485990371075
AKCCF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AKEMF,10,0.9653076813309492,8.852486844338822,-4.344086021505376,6.464659194024077,8.490458679951674,2.025799485927597,-57.94392502214704
AKESF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AKHOF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AKKVF,10,-0.09401709401709396,9.615384615384615,-4.8296027424884045,4.851111749905909,4.158034124676082,-0.6930776252298276,-43.93382403293823
AKMYF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AKO-A,10,0.21044240733359892,15.98076923076923,-17.783816425120772,7.495138114703333,6.776626367299943,-0.7185117474033902,-31.55390786245112
AKO-B,10,0.21044240733359892,15.98076923076923,-17.783816425120772,7.495138114703333,7.17000110850077,-0.3251370062025627,-29.43092976026121
AKOBF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AKOM,10,1.3124896228572536,9.302446461986278,-3.800409052509893,0.5563730801296484,5.999294217703766,5.4429211375741176,0.0
AKR,10,0.12445518580487915,13.111336488618436,-14.08587825374052,5.479047981344369,7.725012794284255,2.245964812939886,-26.40798392257781
AKRBF,10,-0.12140915755373616,14.565135542168676,-21.535032420749282,8.361785470219205,4.940304571372533,-3.4214808988466725,20.766582527168943
AKRBY,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AKRFF,10,1.2493339052000885,11.29948364888124,-6.69341894060995,3.9670875823093517,8.854777053639921,4.887689471330569,-5.655293762998244
AKRO,10,1.3124896228572536,11.835208376170474,-0.11109000878821856,0.5563730801296484,4.37819121541735,3.8218181352877014,0.0
AKRRF,10,0.3157474020783373,8.466726618705035,-9.572884887268398,8.013850508996777,3.6689490611059234,-4.344901447890853,34.625753517403226
AKRYY,10,-0.007643235008717029,7.817356490978279,-7.859047974003889,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AKTAF,10,-0.18673613996952554,4.43687793020164,-4.894756128615526,4.278722392916651,3.64126599725977,-0.6374563956568813,-14.719099998474118
AKTS,10,1.2040713553576845,17.249778061050286,-13.614818301005144,3.117960057946027,14.584897659348698,11.466937601402671,0.0
AKTX,10,0.014707712498161434,10.844784289382353,-8.115796519410978,8.740047360924313,4.769194879421456,-3.970852481502857,-4.538700364220297
AKVA,10,-0.16091563261374583,8.060485955540237,-7.601445247359644,5.839676289752535,5.365208242906085,-0.47446804684645016,-44.28152482657332
AKYA,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
AKZOF,10,-1.3724877642403415,6.982065882603374,-12.592592592592593,6.641431440151027,5.203142536475869,-1.4382889036751578,26.74534338721354
AKZOY,10,-0.4208468125993899,6.982065882603374,-12.307692307692307,6.439074837993721,8.153032153032152,1.7139573150384306,17.090109223017432
AL,10,-1.131573562512789,7.853530816027929,-12.373216788983262,9.430155328678657,5.803701718335865,-3.626453610342792,-6.786865181672195
ALAB,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
ALAR,10,0.16890129170436957,4.810733181036856,-2.569530622673187,0.5563730801296484,3.905394554347032,3.3490214742173836,0.0
ALB,10,-0.6885866758478224,7.640317888313346,-8.378289111527028,7.018675171304136,2.54727405917483,-4.471401112129306,230.1356480007329
ALB-PA,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
ALBAF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
ALBBY,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
ALBHF,10,1.0642626725026436,7.235023041474655,-0.11109000878821856,0.5563730801296484,4.422224624854963,3.865851544725315,0.0
ALBKY,10,0.11842657552317551,3.6280923377697567,-4.401154401154402,3.6567711734044557,5.544237897179073,1.8874667237746174,-30.66666564234979
ALBT,10,0.266140606774944,6.304332043056771,-9.528777603894975,0.5563730801296484,7.306445725851046,6.7500726457213975,0.0
ALBY,10,0.30097945091251677,8.697569434063801,-7.7941176470588225,8.971447629324574,7.482642528899665,-1.4888051004249094,22.592425449306404
ALC,10,0.7374652868817285,7.0588235294117645,-0.5016969160395455,0.5563730801296484,2.5201734818171033,1.9638004016874548,0.0
ALCE,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
ALCIF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
ALCO,10,0.6475015518311609,8.520917875275236,-8.538961463523075,7.017514251425143,6.164566366260516,-0.8529478851646273,5.864027503242614
ALCUF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
ALCY,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
ALCYU,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
ALCYW,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
ALDA,10,1.3124896228572536,9.025486403458869,-6.1439618358788906,0.5563730801296484,8.26503889617854,7.7086658160488915,30.617427950818893
ALDNF,10,-0.00764323500871701,0.24365980672725185,-0.11109000878821856,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
