security,block,model_proba,position_size,final_value,pnl,return_pct,binding_constraint,capital_cap,volume_cap,security_limit,days_held
ATBPF,8,0.5558740380317079,902.4106299346928,959.79253987297,57.381909938277204,6.358736038208008,volume,41155292.36264153,902.4106299346928,41155292.36264153,500
BFYW,8,0.5557967804241674,1474.5959016135048,68.76448669156753,-1405.8314149219373,-95.33672332763672,volume,41103653.67711642,1474.5959016135048,41103653.67711642,500
VMRI,8,0.5554386898388171,440.07994877879196,4400.798681977467,3960.718733198675,899.9998168945312,volume,41000375.086989366,440.07994877879196,41000375.086989366,500
NXGT,8,0.5552713859934908,1791.5350298308758,338.7618442897153,-1452.7731855411605,-81.09097290039062,volume,40974555.63330526,1791.5350298308758,40974555.63330526,500
EVSV,9,0.5551669014228378,406.88584656481027,403.8231463407507,-3.0627002240595402,-0.7527173161506653,volume,40922916.4079372,406.88584656481027,40922916.4079372,500
CVAT,11,0.5550996103705812,318.02098443907573,461.7664718318455,143.74548739276975,45.20000076293945,volume,40871277.16923463,318.02098443907573,40871277.16923463,500
OPTI,9,0.5545648471631074,836218.6110631613,435206.7070969362,-401011.9039662251,-47.95539093017578,volume,40742179.144350976,836218.6110631613,40742179.144350976,500
SDCH,8,0.554407191296817,1710.5747975693446,497.7653638998738,-1212.8094336694708,-70.90069580078125,volume,40690459.73201673,1710.5747975693446,40690459.73201673,500
ATCMF,9,0.5540549800732167,512.2279521586645,305.157109894009,-207.07084226465548,-40.4255256652832,volume,40587011.62834793,512.2279521586645,40587011.62834793,500
FONU,11,0.5538490867018175,6474.507895916255,6474.508366998763,0.00047108250873861834,7.275958523678128e-06,volume,40561149.13728047,6474.507895916255,40561149.13728047,500
JANL,9,0.5535768049873351,185.37679671531876,139.27504609435744,-46.101750620961326,-24.869213104248047,volume,40509424.155145645,185.37679671531876,40509424.155145645,500
SMTSF,8,0.5534903340158113,11442.469200174752,4721.496955532785,-6720.972244641966,-58.73707962036133,volume,40483561.69799099,11442.469200174752,40483561.69799099,500
APTPF,8,0.5531474550798826,223.20575604269789,235.07410612980428,11.868350087106393,5.317224025726318,volume,40405972.46787921,223.20575604269789,40405972.46787921,500
RLBD,9,0.5531133219482368,649.8825330652003,468.71084468529335,-181.17168837990693,-27.877605438232425,volume,40380109.39236212,649.8825330652003,40380109.39236212,500
MGWFF,10,0.5530778242853982,382.69192652605744,462.87503403731745,80.18310751126,20.952390670776367,volume,40354246.35906147,382.69192652605744,40354246.35906147,500
LCNTU,8,0.5530659720397522,303.8032096807055,366.9604403866649,63.15723070595942,20.788862228393555,volume,40328383.333779134,303.8032096807055,40328383.333779134,500
EVIO,10,0.553060288197074,748580.7809261014,1247634.7871759855,499054.00624988414,66.66668701171875,volume,40302520.409201406,748580.7809261014,40302520.409201406,500
KPRX,10,0.5527833189760762,4156691.230210712,2750217.0727966037,-1406474.1574141085,-33.836387634277344,volume,40276707.40628636,4156691.230210712,40276707.40628636,500
GLMD,10,0.5527084616997173,214543.45763454764,49261.320164742065,-165282.13746980557,-77.03900146484375,volume,40250753.75595557,214543.45763454764,40250753.75595557,500
LKFLF,8,0.55270680583169,130.77712472164842,129.50939514190594,-1.267729579742479,-0.9693817496299744,volume,40224783.57741103,130.77712472164842,40224783.57741103,500
PBHG,8,0.5523769235644725,211.17984479289535,19.736434695102133,-191.44341009779322,-90.65420532226562,volume,40198813.589374386,211.17984479289535,40198813.589374386,500
DMAN,10,0.5522674131802319,3445.130449200192,1174.31552541161,-2270.814923788582,-65.91375732421875,volume,40172843.5821934,3445.130449200192,40172843.5821934,500
MAXD,9,0.5521226918336488,8620.249194182903,207.7167529673734,-8412.53244121553,-97.59036254882812,volume,40146873.34793092,8620.249194182903,40146873.34793092,500
ILUS,8,0.551649194844826,9659.720260576025,299.7739771203742,-9359.94628345565,-96.89665985107422,volume,40068960.12138375,9659.720260576025,40068960.12138375,500
BLPG,10,0.5516176070958286,4863.850399878656,2673.275296132953,-2190.5751037457035,-45.037879943847656,volume,40042988.2140306,4863.850399878656,40042988.2140306,500
CBGL,11,0.5513207521122614,31935.721084957113,50424.81314795008,18489.092062992968,57.89470672607422,volume,39913127.9623788,31935.721084957113,39913127.9623788,500
AXIM,9,0.5512540588706392,20648.31487538655,1493.9340634068358,-19154.380811979714,-92.76486206054688,volume,39887157.76307878,20648.31487538655,39887157.76307878,500
KRFG,11,0.551166915097605,412.9680197104442,386.6083620201791,-26.359657690265124,-6.3829779624938965,volume,39861185.64834067,412.9680197104442,39861185.64834067,500
NOKPF,9,0.5511141587694737,2076.858759336799,15656.319390533565,13579.460631196765,653.8461303710938,volume,39835213.575103424,2076.858759336799,39835213.575103424,500
ANIP,8,0.5509403686147475,405043.85211426613,424917.33781900746,19873.485704741324,4.9065022468566895,volume,39731330.77558807,405043.85211426613,39731330.77558807,500
SIXWF,10,0.5508011042240373,136.90523647431064,0.17478730981147805,-136.73044916449916,-99.87232971191406,volume,39705360.551637165,136.90523647431064,39705360.551637165,500
WLFFF,10,0.5507636993990537,132.69710827977096,41.45958516491589,-91.23752311485507,-68.7562255859375,volume,39679390.31401322,132.69710827977096,39679390.31401322,500
NIHK,10,0.5504392232813892,365.09064022896456,158.59492343441977,-206.4957167945448,-56.56012344360352,volume,39601479.61042925,365.09064022896456,39601479.61042925,500
RRIF,8,0.550328327974542,709.1586051733199,0.07509705688335089,-709.0835081164365,-99.98941040039062,volume,39549539.11229383,709.1586051733199,39549539.11229383,500
EMMA,9,0.5501497072579921,24687.789258041325,4121.183712010614,-20566.60554603071,-83.30679321289062,volume,39497598.4723417,24687.789258041325,39497598.4723417,500
CTTH,10,0.5500346608623726,192.18887627127148,804.2958429990457,612.1069667277742,318.4924011230469,volume,39471626.10585796,192.18887627127148,39471626.10585796,500
PRTA,8,0.5496794730499052,762201.886225387,582241.3350486455,-179960.5511767415,-23.610614776611328,volume,39393709.20989277,762201.886225387,39393709.20989277,500
AZURF,9,0.5495114981878383,389.94977439203063,97.24414150030731,-292.7056328917233,-75.06239318847656,volume,39315759.172504894,389.94977439203063,39315759.172504894,500
WPFH,10,0.5492752109752937,2862.173754256666,606.7193875614671,-2255.454366695199,-78.8021469116211,volume,39289775.80081187,2862.173754256666,39289775.80081187,500
RMRK,10,0.5492687207565216,1648.245977829665,574.1081227353598,-1074.1378550943052,-65.16854095458984,volume,39263792.20357342,1648.245977829665,39263792.20357342,500
GSTC,8,0.5491397810876265,34721.52755275305,3972.119758347573,-30749.407794405473,-88.56006622314453,volume,39185841.127612,34721.52755275305,39185841.127612,500
ZLDAF,11,0.5490413556719437,146.66381567131313,109.33121847252447,-37.33259719878866,-25.45453834533692,volume,39159854.367016636,146.66381567131313,39159854.367016636,500
RCRT,9,0.5490036812116242,192569.37632307215,37014.74547173316,-155554.630851339,-80.77848815917969,volume,39133867.60268801,192569.37632307215,39133867.60268801,500
NIXX,9,0.5488917474094406,164357.35338050776,31591.968141293182,-132765.38523921458,-80.77848815917969,volume,39107865.282896295,164357.35338050776,39107865.282896295,500
FCUL,10,0.5487963945708797,190.54261548075522,6.9120688637147225,-183.6305466170405,-96.37242889404295,volume,39081849.686566055,190.54261548075522,39081849.686566055,500
GSPTD,10,0.5487963945708797,187.32102997476244,1.6523357790063358,-185.6686941957561,-99.11791229248048,volume,39055834.07187276,187.32102997476244,39055834.07187276,500
INVU,10,0.5487405455313651,5099.937787548814,3351.19027915042,-1748.7475083983945,-34.28958511352539,volume,39029818.438612595,5099.937787548814,39029818.438612595,500
NXGT,10,0.5482990903277701,1791.5350298308758,1273.0118178606995,-518.5232119701764,-28.94295692443848,volume,38935138.98164229,1791.5350298308758,38935138.98164229,500
PHUN,9,0.5481061459456583,6894454.792578644,389226.4579391517,-6505228.334639492,-94.35449981689452,volume,38871167.017025776,6894454.792578644,38871167.017025776,500
NUGL,10,0.5479316236819731,1752.531277131592,645.2989248935164,-1107.2323522380757,-63.17903518676758,volume,38761294.5646914,1752.531277131592,38761294.5646914,500
CVHIF,10,0.5479101014481642,101.60509120195158,101.60509120195158,0.0,0.0,volume,38739319.96864431,101.60509120195158,38739319.96864431,500
SCLF,10,0.5478876274008802,112.91321233451885,40.3166724390929,-72.59653989542595,-64.29410552978516,volume,38717345.39004155,112.91321233451885,38717345.39004155,500
HDII,10,0.5478516763042097,551.5737562754275,48.38364658910342,-503.1901096863241,-91.2280731201172,volume,38695370.8204366,551.5737562754275,38695370.8204366,500
BGFV,8,0.547846053294062,305158.56098426034,100148.26602489874,-205010.2949593616,-67.18156433105469,volume,38673396.20051264,305158.56098426034,38673396.20051264,500
