size,final_value,pnl,return_pct,security,model_proba,days_held
50000,50000.0,0.0,0.0,ECCE,0.6449506670665652,500
50000,50000.0,0.0,0.0,CRMBQ,0.6445749288747971,500
50000,27452.03018188477,-22547.96981811523,-45.09593963623047,ACEYY,0.6444890753911713,500
50000,7.2479248046875,-49992.75207519531,-99.98550415039062,EGOC,0.6440547258762964,500
50000,31854.833602905273,-18145.166397094727,-36.29033279418945,SFWJ,0.6440347686853244,500
50000,76157.39440917967,26157.394409179673,52.314788818359375,GBHPF,0.6437768184156377,500
50000,3571.426391601562,-46428.57360839844,-92.85714721679688,LIQDQ,0.6436273561801498,500
50000,1814.0525817871066,-48185.94741821289,-96.37189483642578,PHUN,0.6435724900348485,500
50000,16666.667938232422,-33333.33206176758,-66.66666412353516,BCDMF,0.6434723591555311,500
50000,48448.44841957092,-1551.5515804290771,-3.1031031608581543,SFWJ,0.6423692000528299,500
50000,100000.0,50000.0,100.0,HDIH,0.6422999293651938,500
50000,262.6037597656172,-49737.39624023438,-99.47479248046876,ZPAS,0.641994944619586,500
50000,50000.0,0.0,0.0,GSML,0.6416356664604257,500
50000,6152.385711669922,-43847.61428833008,-87.69522857666016,ARSRF,0.6415993646115469,500
50000,14189.186096191408,-35810.813903808594,-71.62162780761719,BYOGF,0.641187736427896,500
50000,45454.54025268555,-4545.459747314453,-9.090919494628906,VYGVQ,0.6411334113461505,500
50000,862.0338439941422,-49137.96615600586,-98.27593231201172,AAPJ,0.6410305297948746,500
50000,244.67849731445446,-49755.32150268555,-99.5106430053711,BLFE,0.6404501379384754,500
50000,43000.00524520874,-6999.99475479126,-13.99998950958252,ENPRF,0.6404010093846763,500
50000,50000.0,0.0,0.0,GTHKF,0.6401211712109205,500
50000,50000.0,0.0,0.0,NNLX,0.6400092147666872,500
50000,59282.121658325195,9282.121658325195,18.56424331665039,BTURF,0.6399046489441428,500
50000,6024.093627929688,-43975.90637207031,-87.95181274414062,COUV,0.6396418117494632,500
50000,333333.31298828125,283333.31298828125,566.6666259765625,DOCKF,0.6389199526908836,500
50000,5555.553436279298,-44444.4465637207,-88.8888931274414,FSSN,0.6388736302982744,500
50000,38461.53926849365,-11538.460731506348,-23.07692146301269,CTBK,0.6380220506415148,500
50000,45454.54025268555,-4545.459747314453,-9.090919494628906,GRCO,0.6376791414733389,500
50000,25000.0,-25000.0,-50.0,LNDT,0.6375024548383157,500
50000,74270.55740356445,24270.557403564453,48.541114807128906,IDDTF,0.637494648473449,500
50000,6329.113006591797,-43670.8869934082,-87.3417739868164,PUPS,0.6373062632476982,500
50000,50000.0,0.0,0.0,DKTS,0.637117596819794,500
50000,16574.5849609375,-33425.4150390625,-66.850830078125,SVAD,0.6369448741624434,500
50000,64719.632148742676,14719.632148742676,29.43926429748535,CHJI,0.6369309240934045,500
50000,5523.81134033203,-44476.18865966797,-88.95237731933594,ARCXF,0.6369107199977584,500
50000,7438.54904174805,-42561.45095825195,-85.1229019165039,BMOOF,0.6369028049087218,500
50000,24056.291580200195,-25943.708419799805,-51.88741683959961,CRSM,0.6366423519315034,500
50000,12000.0,-38000.0,-76.0,PTNUF,0.6365255873193476,500
50000,2466.667175292969,-47533.33282470703,-95.06666564941406,NEUN,0.6362635699516191,500
50000,8695.652008056642,-41304.34799194336,-82.60869598388672,EVIO,0.6361065075369086,500
50000,14544.532775878904,-35455.467224121094,-70.91093444824219,REFG,0.6354367192974926,500
50000,50000.0,0.0,0.0,GZIC,0.6353094267510269,500
50000,7009.346008300782,-42990.65399169922,-85.98130798339844,MHIFF,0.6351182902918912,500
50000,25000.0,-25000.0,-50.0,CEENQ,0.6349252731792471,500
50000,72992.69485473633,22992.694854736328,45.985389709472656,NMNZF,0.6348151550923621,500
50000,9016.395568847656,-40983.604431152344,-81.96720886230469,RDVA,0.6348144296217023,500
50000,39528.14197540283,-10471.858024597168,-20.943716049194336,EMBYF,0.634511334505794,500
50000,50000.0,0.0,0.0,CNLK,0.6341905587158968,500
50000,50000.0,0.0,0.0,TMCV,0.6338110098649167,500
50000,4999.999999999999,-45000.0,-90.0,CBLRF,0.6337892883926671,500
