Security,Mean_Return,Std_Return,Min_Return,Max_Return,Num_Periods,Block_ID,Cluster_ID,Start_Price_Avg,End_Price_Avg,Unique_Clusters,Stability_Score
STNX,0.0,0.0,0.0,0.0,10,0,29,9.999999747378752e-05,9.999999747378752e-05,10,0.1
STPCF,0.0,0.0,0.0,0.0,10,0,61,0.8299999833106995,0.8299999833106995,10,0.1
STPDF,0.0,0.0,0.0,0.0,10,0,61,0.1835000067949295,0.1835000067949295,10,0.1
STRG,0.0,0.0,0.0,0.0,10,0,61,1.0,1.0,10,0.1
LTM,0.0,0.0,0.0,0.0,10,0,61,24.700000762939453,24.700000762939453,10,0.1
LTRBF,0.0,0.0,0.0,0.0,10,0,61,0.0500000007450579,0.0500000007450579,10,0.1
LTRCF,0.0,0.0,0.0,0.0,10,0,61,2.8499999046325684,2.8499999046325684,10,0.1
LRSRF,0.0,0.0,0.0,0.0,10,0,61,0.1099999994039535,0.1099999994039535,10,0.1
LTRY,0.0,0.0,0.0,0.0,10,0,61,5.199999809265137,5.199999809265137,10,0.1
LTRYW,0.0,0.0,0.0,0.0,10,0,61,0.0111999996006488,0.0111999996006488,10,0.1
FILG,0.0,0.0,0.0,0.0,10,0,61,45.0,45.0,10,0.1
LSDIF,0.0,0.0,0.0,0.0,10,0,61,29.89999961853028,29.89999961853028,10,0.1
FHELF,0.0,0.0,0.0,0.0,10,0,61,0.2019000053405761,0.2019000053405761,10,0.1
FHHGF,0.0,0.0,0.0,0.0,10,0,61,10.949999809265137,10.949999809265137,10,0.1
FKURF,0.0,0.0,0.0,0.0,10,0,61,5.5,5.5,10,0.1
FJLLF,0.0,0.0,0.0,0.0,10,0,61,20.27050018310547,20.27050018310547,10,0.1
FLD,0.0,0.0,0.0,0.0,10,0,61,9.699999809265137,9.699999809265137,10,0.1
FLDAY,0.0,0.0,0.0,0.0,10,0,61,9.699999809265137,9.699999809265137,10,0.1
FLDDU,0.0,0.0,0.0,0.0,10,0,61,9.970000267028809,9.970000267028809,10,0.1
FLDDW,0.0,0.0,0.0,0.0,10,0,61,0.1850000023841858,0.1850000023841858,10,0.1
FKKEF,0.0,0.0,0.0,0.0,10,0,61,2.0,2.0,10,0.1
FIAT,0.0,0.0,0.0,0.0,10,0,61,20.200000762939453,20.200000762939453,10,0.1
FIGIF,0.0,0.0,0.0,0.0,10,0,61,6.800000190734863,6.800000190734863,10,0.1
FIGP,0.0,0.0,0.0,0.0,10,0,61,10.539999961853027,10.539999961853027,10,0.1
FIHL,0.0,0.0,0.0,0.0,10,0,61,12.89999961853027,12.89999961853027,10,0.1
LSBPW,0.0,0.0,0.0,0.0,10,0,61,0.0511999987065791,0.0511999987065791,10,0.1
ALFUU,0.0,0.0,0.0,0.0,10,0,61,10.029999732971191,10.029999732971191,10,0.1
ALFUW,0.0,0.0,0.0,0.0,10,0,61,0.1149000003933906,0.1149000003933906,10,0.1
XXLLD,0.0,0.0,0.0,0.0,10,0,61,980.0,980.0,10,0.1
ALUR-WT,0.0,0.0,0.0,0.0,10,0,61,0.0635000020265579,0.0635000020265579,10,0.1
XYLB,0.0,0.0,0.0,0.0,10,0,61,1.0,1.0,10,0.1
YACAF,0.0,0.0,0.0,0.0,10,0,61,4.659999847412109,4.659999847412109,10,0.1
YADGF,0.0,0.0,0.0,0.0,10,0,61,2.119999885559082,2.119999885559082,10,0.1
ESKNF,0.0,0.0,0.0,0.0,10,0,61,0.230000004172325,0.230000004172325,10,0.1
BKHAU,0.0,0.0,0.0,0.0,10,0,61,10.149999618530272,10.149999618530272,10,0.1
BKKT-WT,0.0,0.0,0.0,0.0,10,0,61,0.0872000008821487,0.0872000008821487,10,0.1
BKSY-WT,0.0,0.0,0.0,0.0,10,0,61,0.0329000018537044,0.0329000018537044,10,0.1
BKV,0.0,0.0,0.0,0.0,10,0,61,18.0,18.0,10,0.1
BKWAF,0.0,0.0,0.0,0.0,10,0,9,50.5,50.5,10,0.1
MAIA,0.0,0.0,0.0,0.0,10,0,61,4.460000038146973,4.460000038146973,10,0.1
PGHL,0.0,0.0,0.0,0.0,10,0,61,4.21999979019165,4.21999979019165,10,0.1
PGPKY,0.0,0.0,0.0,0.0,10,0,61,6.960000038146973,6.960000038146973,10,0.1
PGYWW,0.0,0.0,0.0,0.0,10,0,61,0.230100005865097,0.230100005865097,10,0.1
PGRU,0.0,0.0,0.0,0.0,10,0,61,8.460000038146973,8.460000038146973,10,0.1
MDNC,0.0,0.0,0.0,0.0,10,0,61,5.0,5.0,10,0.1
MDAIW,0.0,0.0,0.0,0.0,10,0,61,0.1331000030040741,0.1331000030040741,10,0.1
MCRXF,0.0,0.0,0.0,0.0,10,0,61,0.0799999982118606,0.0799999982118606,10,0.1
MDBH,0.0,0.0,0.0,0.0,10,0,61,12.5,12.5,10,0.1
MEDH,0.0,0.0,0.0,0.0,10,0,61,0.0007999999797902,0.0007999999797902,10,0.1
MDXH,0.0,0.0,0.0,0.0,10,0,61,12.0,12.0,10,0.1
ESHSF,0.0,0.0,0.0,0.0,10,0,61,0.1299999952316284,0.1299999952316284,10,0.1
EQV-UN,0.0,0.0,0.0,0.0,10,0,61,9.93000030517578,9.93000030517578,10,0.1
ESGL,0.0,0.0,0.0,0.0,10,0,61,9.899999618530272,9.899999618530272,10,0.1
EREUF,0.0,0.0,0.0,0.0,10,0,61,1.7999999523162842,1.7999999523162842,10,0.1
BKZHF,0.0,0.0,0.0,0.0,10,0,61,48.04402160644531,48.04402160644531,10,0.1
STBBF,0.0,0.0,0.0,0.0,10,0,61,37.0890007019043,37.0890007019043,10,0.1
STAEY,0.0,0.0,0.0,0.0,10,0,61,8.5,8.5,10,0.1
ZTST,0.0,0.0,0.0,0.0,10,0,61,40.16999816894531,40.16999816894531,10,0.1
EVERX,0.0,0.0,0.0,0.0,10,0,61,45.369998931884766,45.369998931884766,10,0.1
EVEX,0.0,0.0,0.0,0.0,10,0,61,8.65999984741211,8.65999984741211,10,0.1
EURKU,0.0,0.0,0.0,0.0,10,0,61,10.050000190734863,10.050000190734863,10,0.1
ETHD,0.0,0.0,0.0,0.0,10,0,61,42.50299835205078,42.50299835205078,10,0.1
ETHT,0.0,0.0,0.0,0.0,10,0,61,37.369998931884766,37.369998931884766,10,0.1
ET-PI,0.0,0.0,0.0,0.0,10,0,61,9.785400390625,9.785400390625,10,0.1
ETAOF,0.0,0.0,0.0,0.0,10,0,61,78.19999694824219,78.19999694824219,10,0.1
EVGRW,0.0,0.0,0.0,0.0,10,0,61,0.0507000014185905,0.0507000014185905,10,0.1
EVGGF,0.0,0.0,0.0,0.0,10,0,61,97.0,97.0,10,0.1
EVGIF,0.0,0.0,0.0,0.0,10,0,61,4.119999885559082,4.119999885559082,10,0.1
EVOH,0.0,0.0,0.0,0.0,10,0,61,10.0,10.0,10,0.1
ALFNF,0.0,0.0,0.0,0.0,10,0,61,98.0,98.0,10,0.1
EVLVW,0.0,0.0,0.0,0.0,10,0,61,0.1700000017881393,0.1700000017881393,10,0.1
EUDA,0.0,0.0,0.0,0.0,10,0,61,9.649999618530272,9.649999618530272,10,0.1
ESAB,0.0,0.0,0.0,0.0,10,0,61,50.0,50.0,10,0.1
ESAIY,0.0,0.0,0.0,0.0,10,0,61,15.520000457763672,15.520000457763672,10,0.1
TWODY,0.0,0.0,0.0,0.0,10,0,61,22.0,22.0,10,0.1
ETRZF,0.0,0.0,0.0,0.0,10,0,61,281.0372009277344,281.0372009277344,10,0.1
TWOH,0.0,0.0,0.0,0.0,10,0,61,0.4600000083446501,0.4600000083446501,10,0.1
ESLAW,0.0,0.0,0.0,0.0,10,0,61,0.091899998486042,0.091899998486042,10,0.1
TXO,0.0,0.0,0.0,0.0,10,0,61,22.0,22.0,10,0.1
TXWHY,0.0,0.0,0.0,0.0,10,0,61,1.3799999952316284,1.3799999952316284,10,0.1
EUDAW,0.0,0.0,0.0,0.0,10,0,61,0.0925000011920929,0.0925000011920929,10,0.1
EUEMF,0.0,0.0,0.0,0.0,10,0,61,0.5666000247001648,0.5666000247001648,10,0.1
PHNGF,0.0,0.0,0.0,0.0,10,0,61,3.200000047683716,3.200000047683716,10,0.1
ALRHF,0.0,0.0,0.0,0.0,10,0,61,133.8000030517578,133.8000030517578,10,0.1
EVOHD,0.0,0.0,0.0,0.0,10,0,61,10.0,10.0,10,0.1
BLEUR,0.0,0.0,0.0,0.0,10,0,61,0.0184000004082917,0.0184000004082917,10,0.1
BLEUW,0.0,0.0,0.0,0.0,10,0,61,0.0099999997764825,0.0099999997764825,10,0.1
BLFBY,0.0,0.0,0.0,0.0,10,0,61,9.149999618530272,9.149999618530272,10,0.1
BLCO,0.0,0.0,0.0,0.0,10,0,61,20.0,20.0,10,0.1
ESGH,0.0,0.0,0.0,0.0,10,0,61,1.0,1.0,10,0.1
ERYTF,0.0,0.0,0.0,0.0,10,0,61,0.1053000018000602,0.1053000018000602,10,0.1
ESGLW,0.0,0.0,0.0,0.0,10,0,61,0.0175999999046325,0.0175999999046325,10,0.1
ESHA,0.0,0.0,0.0,0.0,10,0,61,10.09000015258789,10.09000015258789,10,0.1
ESHAR,0.0,0.0,0.0,0.0,10,0,61,0.0729999989271164,0.0729999989271164,10,0.1
EOCWF,0.0,0.0,0.0,0.0,10,0,61,0.0001999999949475,0.0001999999949475,10,0.1
ENTI,0.0,0.0,0.0,0.0,10,0,3,9.999999747378752e-05,9.999999747378752e-05,10,0.1
EONR,0.0,0.0,0.0,0.0,10,0,61,10.029999732971191,10.029999732971191,10,0.1
TYHOF,0.0,0.0,0.0,0.0,10,0,61,16.110000610351562,16.110000610351562,10,0.1
EQV,0.0,0.0,0.0,0.0,10,0,61,9.920000076293944,9.920000076293944,10,0.1
EOSC,0.0,0.0,0.0,0.0,10,0,46,9.999999747378752e-05,9.999999747378752e-05,10,0.1
EPFCF,0.0,0.0,0.0,0.0,10,0,61,0.3846000134944916,0.3846000134944916,10,0.1
EPIAF,0.0,0.0,0.0,0.0,10,0,61,18.07200050354004,18.07200050354004,10,0.1
SSNBF,0.0,0.0,0.0,0.0,10,0,61,17.170000076293945,17.170000076293945,10,0.1
SSNLF,0.0,0.0,0.0,0.0,10,0,29,44.20000076293945,44.20000076293945,10,0.1
MDV,0.0,0.0,0.0,0.0,10,0,61,62.788551330566406,62.788551330566406,10,0.1
MEGL,0.0,0.0,0.0,0.0,10,0,61,97.0,97.0,10,0.1
MGAM,0.0,0.0,0.0,0.0,10,0,61,11.1899995803833,11.1899995803833,10,0.1
MEGI,0.0,0.0,0.0,0.0,10,0,61,20.0,20.0,10,0.1
METOF,0.0,0.0,0.0,0.0,10,0,61,0.1500000059604644,0.1500000059604644,10,0.1
SSII,0.0,0.0,0.0,0.0,10,0,61,4.0,4.0,10,0.1
METCB,0.0,0.0,0.0,0.0,10,0,61,8.704999923706055,8.704999923706055,10,0.1
ALLDF,0.0,0.0,0.0,0.0,10,0,61,14.119540214538574,14.119540214538574,10,0.1
ALCUF,0.0,0.0,0.0,0.0,10,0,61,5.551000118255615,5.551000118255615,10,0.1
EOPSY,0.0,0.0,0.0,0.0,10,0,61,8.600000381469727,8.600000381469727,10,0.1
QSG,0.0,0.0,0.0,0.0,10,0,61,12.520000457763672,12.520000457763672,10,0.1
QSIAW,0.0,0.0,0.0,0.0,10,0,61,0.065200001001358,0.065200001001358,10,0.1
RAJAF,0.0,0.0,0.0,0.0,10,0,61,0.0399999991059303,0.0399999991059303,10,0.1
QTI,0.0,0.0,0.0,0.0,10,0,61,9.880000114440918,9.880000114440918,10,0.1
QTTOY,0.0,0.0,0.0,0.0,10,0,61,0.1199999973177909,0.1199999973177909,10,0.1
QSJC,0.0,0.0,0.0,0.0,10,0,61,0.1110000014305114,0.1110000014305114,10,0.1
QUBHF,0.0,0.0,0.0,0.0,10,0,61,1.899999976158142,1.899999976158142,10,0.1
QTIWW,0.0,0.0,0.0,0.0,10,0,61,0.0130000002682208,0.0130000002682208,10,0.1
MDXXF,0.0,0.0,0.0,0.0,10,0,61,0.3084999918937683,0.3084999918937683,10,0.1
MEALF,0.0,0.0,0.0,0.0,10,0,61,0.800000011920929,0.800000011920929,10,0.1
MEEEF,0.0,0.0,0.0,0.0,10,0,61,0.0412999987602232,0.0412999987602232,10,0.1
MECGF,0.0,0.0,0.0,0.0,10,0,61,25.0,25.0,10,0.1
MEDE,0.0,0.0,0.0,0.0,10,0,61,0.25,0.25,10,0.1
MDIYF,0.0,0.0,0.0,0.0,10,0,61,0.4189999997615814,0.4189999997615814,10,0.1
BLEU,0.0,0.0,0.0,0.0,10,0,61,9.609999656677246,9.609999656677246,10,0.1
MDPEF,0.0,0.0,0.0,0.0,10,0,61,30.235559463500977,30.235559463500977,10,0.1
MDPLF,0.0,0.0,0.0,0.0,10,0,61,4.099999904632568,4.099999904632568,10,0.1
MDLYF,0.0,0.0,0.0,0.0,10,0,61,24.0,24.0,10,0.1
MDMXF,0.0,0.0,0.0,0.0,10,0,61,27.389999389648445,27.389999389648445,10,0.1
SSHLF,0.0,0.0,0.0,0.0,10,0,61,0.9700000286102296,0.9700000286102296,10,0.1
SSHLY,0.0,0.0,0.0,0.0,10,0,61,1.5499999523162842,1.5499999523162842,10,0.1
SSIC,0.0,0.0,0.0,0.0,10,0,61,14.0,14.0,10,0.1
SSPDF,0.0,0.0,0.0,0.0,10,0,61,29.417999267578125,29.417999267578125,10,0.1
SSPLF,0.0,0.0,0.0,0.0,10,0,61,0.1342000067234039,0.1342000067234039,10,0.1
SSRGF,0.0,0.0,0.0,0.0,10,0,61,13.550000190734863,13.550000190734863,10,0.1
EPRX,0.0,0.0,0.0,0.0,10,0,61,2.950000047683716,2.950000047683716,10,0.1
BLMZ,0.0,0.0,0.0,0.0,10,0,61,2.450000047683716,2.450000047683716,10,0.1
BLTE,0.0,0.0,0.0,0.0,10,0,61,10.59000015258789,10.59000015258789,10,0.1
BLDEW,0.0,0.0,0.0,0.0,10,0,61,0.2012999951839447,0.2012999951839447,10,0.1
MEDOF,0.0,0.0,0.0,0.0,10,0,61,50.0,50.0,10,0.1
MAWAF,0.0,0.0,0.0,0.0,10,0,61,290.2799987792969,290.2799987792969,10,0.1
MAXQF,0.0,0.0,0.0,0.0,10,0,61,0.3483999967575073,0.3483999967575073,10,0.1
MANA,0.0,0.0,0.0,0.0,10,0,61,19.450000762939453,19.450000762939453,10,0.1
MANDF,0.0,0.0,0.0,0.0,10,0,61,3.849999904632568,3.849999904632568,10,0.1
MAOFF,0.0,0.0,0.0,0.0,10,0,61,7.619999885559082,7.619999885559082,10,0.1
MAOTF,0.0,0.0,0.0,0.0,10,0,46,14.800000190734863,14.800000190734863,10,0.1
MAMO,0.0,0.0,0.0,0.0,10,0,61,3.009999990463257,3.009999990463257,10,0.1
MAPSW,0.0,0.0,0.0,0.0,10,0,61,0.0200999993830919,0.0200999993830919,10,0.1
MAQCW,0.0,0.0,0.0,0.0,10,0,61,0.0250000003725289,0.0250000003725289,10,0.1
MANVF,0.0,0.0,0.0,0.0,10,0,61,0.4000000059604645,0.4000000059604645,10,0.1
MBLY,0.0,0.0,0.0,0.0,10,0,61,28.25,28.25,10,0.1
MBOF,0.0,0.0,0.0,0.0,10,0,61,38.5,38.5,10,0.1
EXTO,0.0,0.0,0.0,0.0,10,0,61,5.690000057220459,5.690000057220459,10,0.1
SSUNF,0.0,0.0,0.0,0.0,10,0,61,10.25,10.25,10,0.1
FABFF,0.0,0.0,0.0,0.0,10,0,61,1.3600000143051147,1.3600000143051147,10,0.1
FACYF,0.0,0.0,0.0,0.0,10,0,61,37.25,37.25,10,0.1
EXCE,0.0,0.0,0.0,0.0,10,0,61,7.809999942779541,7.809999942779541,10,0.1
EXCH,0.0,0.0,0.0,0.0,10,0,36,45.0,45.0,7,0.1428571428571428
EXNWF,0.0,0.0,0.0,0.0,10,0,61,14.708769798278809,14.708769798278809,10,0.1
EXFY,0.0,0.0,0.0,0.0,10,0,61,41.060001373291016,41.060001373291016,10,0.1
TTLXF,0.0,0.0,0.0,0.0,10,0,61,0.1142999976873397,0.1142999976873397,10,0.1
BKAYF,0.0,0.0,0.0,0.0,10,0,61,0.7300000190734863,0.7300000190734863,10,0.1
BKDT,0.0,0.0,0.0,0.0,10,0,61,50.5,50.5,10,0.1
BJTRF,0.0,0.0,0.0,0.0,10,0,61,1.4900000095367432,1.4900000095367432,10,0.1
MARX,0.0,0.0,0.0,0.0,10,0,61,10.15999984741211,10.15999984741211,10,0.1
MBLU,0.0,0.0,0.0,0.0,10,0,61,16.90999984741211,16.90999984741211,10,0.1
MARXR,0.0,0.0,0.0,0.0,10,0,61,0.2060000002384185,0.2060000002384185,10,0.1
MATEF,0.0,0.0,0.0,0.0,10,0,61,0.0729999989271164,0.0729999989271164,10,0.1
FAASW,0.0,0.0,0.0,0.0,10,0,61,0.1272000074386596,0.1272000074386596,10,0.1
STEAF,0.0,0.0,0.0,0.0,10,0,61,2.180000066757202,2.180000066757202,10,0.1
STBX,0.0,0.0,0.0,0.0,10,0,61,246.39999389648443,246.39999389648443,10,0.1
STETW,0.0,0.0,0.0,0.0,10,0,61,0.1899999976158142,0.1899999976158142,10,0.1
STCGF,0.0,0.0,0.0,0.0,10,0,61,5.849999904632568,5.849999904632568,10,0.1
STCI,0.0,0.0,0.0,0.0,10,0,20,0.0010000000474973,0.0010000000474973,10,0.1
STCPF,0.0,0.0,0.0,0.0,10,0,61,1.5,1.5,10,0.1
STFS,0.0,0.0,0.0,0.0,10,0,61,3.259999990463257,3.259999990463257,10,0.1
STGDF,0.0,0.0,0.0,0.0,10,0,60,0.0450000017881393,0.0450000017881393,10,0.1
STEK,0.0,0.0,0.0,0.0,10,0,61,3.0,3.0,10,0.1
MAARF,0.0,0.0,0.0,0.0,10,0,61,46.650001525878906,46.650001525878906,10,0.1
EYUUF,0.0,0.0,0.0,0.0,10,0,35,8.229999542236328,8.229999542236328,8,0.125
EXRG,0.0,0.0,0.0,0.0,10,0,37,9.999999747378752e-05,9.999999747378752e-05,9,0.1111111111111111
FALFF,0.0,0.0,0.0,0.0,10,0,61,0.209999993443489,0.209999993443489,10,0.1
FANCF,0.0,0.0,0.0,0.0,10,0,61,0.093249998986721,0.093249998986721,10,0.1
TUGAF,0.0,0.0,0.0,0.0,10,0,61,0.7317000031471252,0.7317000031471252,10,0.1
FBCPF,0.0,0.0,0.0,0.0,10,0,61,0.3930000066757202,0.3930000066757202,10,0.1
FATBW,0.0,0.0,0.0,0.0,10,0,61,2.8399999141693115,2.8399999141693115,10,0.1
FAUMF,0.0,0.0,0.0,0.0,10,0,61,0.1755000054836273,0.1755000054836273,10,0.1
FBDHF,0.0,0.0,0.0,0.0,10,0,61,10.370699882507324,10.370699882507324,10,0.1
FBDHY,0.0,0.0,0.0,0.0,10,0,61,3.650000095367433,3.650000095367433,9,0.1111111111111111
BIOGF,0.0,0.0,0.0,0.0,10,0,61,3.956310987472534,3.956310987472534,10,0.1
BIOA,0.0,0.0,0.0,0.0,10,0,61,18.309999465942383,18.309999465942383,10,0.1
BIOE,0.0,0.0,0.0,0.0,10,0,61,0.4499999880790709,0.4499999880790709,10,0.1
WGRFF,0.0,0.0,0.0,0.0,10,0,61,0.1800000071525573,0.1800000071525573,10,0.1
WGSWW,0.0,0.0,0.0,0.0,10,0,61,0.1897000074386596,0.1897000074386596,10,0.1
WGXRF,0.0,0.0,0.0,0.0,10,0,61,1.870000004768372,1.870000004768372,10,0.1
WHTCF,0.0,0.0,0.0,0.0,10,0,61,3.450000047683716,3.450000047683716,10,0.1
WHTEF,0.0,0.0,0.0,0.0,10,0,61,0.0807000026106834,0.0807000026106834,10,0.1
TTVSY,0.0,0.0,0.0,0.0,10,0,61,10.550000190734863,10.550000190734863,10,0.1
FAURY,0.0,0.0,0.0,0.0,10,0,61,11.600000381469728,11.600000381469728,10,0.1
MBAV,0.0,0.0,0.0,0.0,10,0,61,9.989999771118164,9.989999771118164,10,0.1
MBAVU,0.0,0.0,0.0,0.0,10,0,61,10.050000190734863,10.050000190734863,10,0.1
MBINM,0.0,0.0,0.0,0.0,10,0,61,24.799999237060547,24.799999237060547,10,0.1
MBBC,0.0,0.0,0.0,0.0,10,0,61,8.753000259399414,8.753000259399414,10,0.1
MBC,0.0,0.0,0.0,0.0,10,0,61,10.0,10.0,10,0.1
MCOMW,0.0,0.0,0.0,0.0,10,0,61,0.0008999999845399,0.0008999999845399,10,0.1
MCLE,0.0,0.0,0.0,0.0,10,0,61,3.0,3.0,10,0.1
MCNCF,0.0,0.0,0.0,0.0,10,0,61,3.5833330154418945,3.5833330154418945,10,0.1
MBX,0.0,0.0,0.0,0.0,10,0,61,23.64999961853028,23.64999961853028,10,0.1
MCAAW,0.0,0.0,0.0,0.0,10,0,61,0.0142999999225139,0.0142999999225139,10,0.1
MCAG,0.0,0.0,0.0,0.0,10,0,61,9.720000267028809,9.720000267028809,10,0.1
MCAGR,0.0,0.0,0.0,0.0,10,0,61,0.0701000019907951,0.0701000019907951,10,0.1
XVIPY,0.0,0.0,0.0,0.0,10,0,61,4.0,4.0,10,0.1
EVNIF,0.0,0.0,0.0,0.0,10,0,61,0.1296000033617019,0.1296000033617019,10,0.1
MATRF,0.0,0.0,0.0,0.0,10,0,61,0.0199999995529651,0.0199999995529651,10,0.1
EURKR,0.0,0.0,0.0,0.0,10,0,61,0.230000004172325,0.230000004172325,10,0.1
TVNB,0.0,0.0,0.0,0.0,10,0,61,93.16000366210938,93.16000366210938,10,0.1
TURB,0.0,0.0,0.0,0.0,10,0,61,5.010000228881836,5.010000228881836,10,0.1
TWG,0.0,0.0,0.0,0.0,10,0,61,1.7300000190734863,1.7300000190734863,10,0.1
TVGN,0.0,0.0,0.0,0.0,10,0,61,9.937000274658203,9.937000274658203,10,0.1
TVGNW,0.0,0.0,0.0,0.0,10,0,61,0.0860000029206276,0.0860000029206276,10,0.1
EVGR,0.0,0.0,0.0,0.0,10,0,61,9.93000030517578,9.93000030517578,10,0.1
ALLR,0.0,0.0,0.0,0.0,10,0,61,8820000.0,8820000.0,10,0.1
ALTD,0.0,0.0,0.0,0.0,10,0,61,0.0299999993294477,0.0299999993294477,10,0.1
ALTHF,0.0,0.0,0.0,0.0,10,0,61,0.0885000005364418,0.0885000005364418,10,0.1
ALSAR,0.0,0.0,0.0,0.0,10,0,61,0.0900000035762786,0.0900000035762786,10,0.1
ALSAW,0.0,0.0,0.0,0.0,10,0,61,0.0091000003740191,0.0091000003740191,10,0.1
MDDCF,0.0,0.0,0.0,0.0,10,0,61,41.4976692199707,41.4976692199707,10,0.1
MDEVY,0.0,0.0,0.0,0.0,10,0,61,6.039999961853027,6.039999961853027,10,0.1
EURK,0.0,0.0,0.0,0.0,10,0,61,10.029999732971191,10.029999732971191,10,0.1
MAUSY,0.0,0.0,0.0,0.0,10,0,20,17.260000228881836,17.260000228881836,10,0.1
MAUTF,0.0,0.0,0.0,0.0,10,0,61,1.4199999570846558,1.4199999570846558,10,0.1
MCAA,0.0,0.0,0.0,0.0,10,0,61,9.979999542236328,9.979999542236328,10,0.1
MCFNF,0.0,0.0,0.0,0.0,10,0,61,0.3104000091552734,0.3104000091552734,10,0.1
MBCOF,0.0,0.0,0.0,0.0,10,0,61,0.0681999996304512,0.0681999996304512,10,0.1
MAXXF,0.0,0.0,0.0,0.0,10,0,61,0.5382000207901001,0.5382000207901001,10,0.1
EVTGF,0.0,0.0,0.0,0.0,10,0,61,0.3700000047683716,0.3700000047683716,10,0.1
EVTK,0.0,0.0,0.0,0.0,10,0,61,1.0,1.0,10,0.1
EVVL,0.0,0.0,0.0,0.0,10,0,61,0.25,0.25,10,0.1
EWKS,0.0,0.0,0.0,0.0,10,0,61,9.999999747378752e-05,9.999999747378752e-05,9,0.1111111111111111
SGSUF,0.0,0.0,0.0,0.0,10,0,18,16.899999618530273,16.899999618530273,10,0.1
SGPPY,0.0,0.0,0.0,0.0,10,0,61,14.920000076293942,14.920000076293942,10,0.1
SGPTF,0.0,0.0,0.0,0.0,10,0,61,0.2775000035762787,0.2775000035762787,10,0.1
SGRZ,0.0,0.0,0.0,0.0,10,0,0,9.999999747378752e-05,9.999999747378752e-05,10,0.1
MBAKF,0.0,0.0,0.0,0.0,10,0,61,39.876739501953125,39.876739501953125,10,0.1
SHAOF,0.0,0.0,0.0,0.0,10,0,61,83.48999786376953,83.48999786376953,10,0.1
SHBBF,0.0,0.0,0.0,0.0,10,0,61,90.5,90.5,10,0.1
QMMM,0.0,0.0,0.0,0.0,10,0,61,4.070000171661377,4.070000171661377,10,0.1
WIGAF,0.0,0.0,0.0,0.0,10,0,61,1.409999966621399,1.409999966621399,10,0.1
BLAC,0.0,0.0,0.0,0.0,10,0,61,10.100000381469728,10.100000381469728,10,0.1
BLACR,0.0,0.0,0.0,0.0,10,0,61,0.1261000037193298,0.1261000037193298,10,0.1
BLACW,0.0,0.0,0.0,0.0,10,0,61,0.0222999993711708,0.0222999993711708,10,0.1
BLBLF,0.0,0.0,0.0,0.0,10,0,61,16.75,16.75,10,0.1
BKFKY,0.0,0.0,0.0,0.0,10,0,61,14.89999961853027,14.89999961853027,10,0.1
BKFL,0.0,0.0,0.0,0.0,10,0,61,12.119999885559082,12.119999885559082,10,0.1
BKKXF,0.0,0.0,0.0,0.0,10,0,61,0.3018999993801117,0.3018999993801117,10,0.1
BKLPF,0.0,0.0,0.0,0.0,10,0,61,0.0130000002682208,0.0130000002682208,10,0.1
TWFG,0.0,0.0,0.0,0.0,10,0,61,22.01000022888184,22.01000022888184,10,0.1
EXMRF,0.0,0.0,0.0,0.0,10,0,5,7.150000095367432,7.150000095367432,9,0.1111111111111111
SHANY,0.0,0.0,0.0,0.0,10,0,61,5.730000019073486,5.730000019073486,10,0.1
KTRIF,0.0,0.0,0.0,0.0,10,0,61,0.0599999986588954,0.0599999986588954,10,0.1
KTSUF,0.0,0.0,0.0,0.0,10,0,61,6.940000057220459,6.940000057220459,10,0.1
KTTAW,0.0,0.0,0.0,0.0,10,0,61,0.0211999993771314,0.0211999993771314,10,0.1
SUPCF,0.0,0.0,0.0,0.0,10,0,7,0.4799999892711638,0.4799999892711638,10,0.1
SUPIF,0.0,0.0,0.0,0.0,10,0,61,0.9793599843978882,0.9793599843978882,10,0.1
SURGW,0.0,0.0,0.0,0.0,10,0,61,0.0087000001221894,0.0087000001221894,10,0.1
SURNF,0.0,0.0,0.0,0.0,10,0,61,0.0138999996706843,0.0138999996706843,10,0.1
SUZRY,0.0,0.0,0.0,0.0,10,0,61,18.200000762939453,18.200000762939453,10,0.1
SVAUF,0.0,0.0,0.0,0.0,10,0,61,3.299999952316284,3.299999952316284,10,0.1
SURYY,0.0,0.0,0.0,0.0,10,0,61,11.609999656677246,11.609999656677246,10,0.1
SVCO,0.0,0.0,0.0,0.0,10,0,61,19.799999237060547,19.799999237060547,10,0.1
SVII,0.0,0.0,0.0,0.0,10,0,61,10.0600004196167,10.0600004196167,10,0.1
GBBK,0.0,0.0,0.0,0.0,10,0,61,9.798999786376951,9.798999786376951,10,0.1
BFCC,0.0,0.0,0.0,0.0,10,0,61,32.95000076293945,32.95000076293945,10,0.1
BCHPY,0.0,0.0,0.0,0.0,10,0,61,4.75,4.75,10,0.1
BEAT,0.0,0.0,0.0,0.0,10,0,61,4.690000057220459,4.690000057220459,10,0.1
BEATW,0.0,0.0,0.0,0.0,10,0,61,0.7799999713897705,0.7799999713897705,10,0.1
BDVC,0.0,0.0,0.0,0.0,10,0,61,0.0099999997764825,0.0099999997764825,10,0.1
BCNWF,0.0,0.0,0.0,0.0,10,0,61,0.0500000007450579,0.0500000007450579,10,0.1
BCPPF,0.0,0.0,0.0,0.0,10,0,61,12.592100143432615,12.592100143432615,10,0.1
