security,block,model_proba,position_size,final_value,pnl,return_pct,binding_constraint,capital_cap,volume_cap,security_limit,days_held
VMRI,8,0.5554386898388171,396.0719539009127,3960.7188137797193,3564.6468598788065,899.9998168945312,volume,41369856.95036501,440.07994877879196,41369856.95036501,500
NXGT,8,0.5552713859934908,1612.3815268477879,304.88565986074354,-1307.4958669870443,-81.09097290039062,volume,41345815.677520365,1791.5350298308758,41345815.677520365,500
EVSV,9,0.5551669014228378,366.1972619083292,363.4408317066756,-2.756430201653586,-0.7527173161506653,volume,41297752.09956956,406.88584656481027,41297752.09956956,500
CVAT,11,0.5550996103705812,286.21888599516814,415.58982464866097,129.37093865349283,45.20000076293945,volume,41249667.90986845,318.02098443907573,41249667.90986845,500
OPTI,9,0.5545648471631074,752596.749956845,391686.03638724244,-360910.7135696025,-47.95539093017578,volume,41129460.223015994,836218.6110631613,41129460.223015994,500
SDCH,8,0.554407191296817,1539.5173178124105,447.9888275098865,-1091.528490302524,-70.90069580078125,volume,41080699.87476502,1710.5747975693446,41080699.87476502,500
ATCMF,9,0.5540549800732167,461.00515694279795,274.6413989046081,-186.36375803818987,-40.4255256652832,volume,40984347.4700377,512.2279521586645,40984347.4700377,500
FONU,11,0.5538490867018175,5827.05710632463,5827.057530298888,0.00042397425841045333,7.275958523678128e-06,volume,40960252.14097204,6474.507895916255,40960252.14097204,500
JANL,9,0.5535768049873351,166.83911704378687,125.34754148492169,-41.49157555886518,-24.869213104248047,volume,40912038.294452466,185.37679671531876,40912038.294452466,500
SMTSF,8,0.5534903340158113,10298.222280157273,4249.347259979506,-6048.8750201777675,-58.73707962036133,volume,40887994.87610167,11442.469200174752,40887994.87610167,500
APTPF,8,0.5531474550798826,200.88518043842805,211.5666955168238,10.681515078395762,5.317224025726318,volume,40591560.795000345,223.20575604269789,40591560.795000345,500
RLBD,9,0.5531133219482368,584.8942797586803,421.8397602167641,-163.05451954191625,-27.877605438232425,volume,40567481.54331604,649.8825330652003,40567481.54331604,500
MGWFF,10,0.5530778242853982,344.4227338734517,416.58753063358574,72.16479676013404,20.952390670776367,volume,40543402.716202065,382.69192652605744,40543402.716202065,500
LCNTU,8,0.5530659720397522,273.422888712635,330.2643963479985,56.84150763536354,20.788862228393555,volume,40519323.817661844,303.8032096807055,40519323.817661844,500
EVIO,10,0.553060288197074,673722.7028334911,1122871.3084583867,449148.60562489554,66.66668701171875,volume,40495243.589558125,748580.7809261014,40495243.589558125,500
KPRX,10,0.5527833189760762,3741022.1071896413,2475195.365516944,-1265826.7416726975,-33.836387634277344,volume,40471168.79692526,4156691.230210712,40471168.79692526,500
GLMD,10,0.5527084616997173,193089.11187109287,44335.18814826786,-148753.923722825,-77.03900146484375,volume,40447090.51999813,214543.45763454764,40447090.51999813,500
LKFLF,8,0.55270680583169,117.6994122494836,116.55845562771536,-1.1409566217682396,-0.9693817496299744,volume,40422993.02817946,130.77712472164842,40422993.02817946,500
PBHG,8,0.5523769235644725,190.06186031360582,17.76279122559191,-172.2990690880139,-90.65420532226562,volume,40398873.42357209,211.17984479289535,40398873.42357209,500
DMAN,10,0.5522674131802319,3100.6174042801727,1056.883972870449,-2043.7334314097236,-65.91375732421875,volume,40374732.9673474,3445.130449200192,40374732.9673474,500
MAXD,9,0.5521226918336488,7758.224274764614,186.94507767063533,-7571.279197093979,-97.59036254882812,volume,40350571.02774031,8620.249194182903,40350571.02774031,500
ILUS,8,0.551649194844826,8693.748234518422,269.7965794083357,-8423.951655110086,-96.89665985107422,volume,40277954.70184783,9659.720260576025,40277954.70184783,500
BLPG,10,0.5516176070958286,4377.465359890791,2405.9477665196573,-1971.5175933711334,-45.037879943847656,volume,40253606.14011433,4863.850399878656,40253606.14011433,500
CBGL,11,0.5513207521122614,28742.1489764614,45382.33183315507,16640.182856693667,57.89470672607422,volume,40132757.84211899,31935.721084957113,40132757.84211899,500
AXIM,9,0.5512540588706392,18583.483387847897,1344.5406570661544,-17238.942730781742,-92.76486206054688,volume,40108579.48192208,20648.31487538655,40108579.48192208,500
KRFG,11,0.551166915097605,371.6712177393998,347.94752581816124,-23.723691921238583,-6.3829779624938965,volume,40084399.32233227,412.9680197104442,40084399.32233227,500
NOKPF,9,0.5511141587694737,1869.172883403119,14090.687451480208,12221.51456807709,653.8461303710938,volume,40060220.29349124,2076.858759336799,40060220.29349124,500
ANIP,8,0.5509403686147475,364539.4669028395,382425.6040371067,17886.137134267192,4.9065022468566895,volume,39963310.13764851,405043.85211426613,39963310.13764851,500
SIXWF,10,0.5508011042240373,123.21471282687958,0.15730857883033877,-123.05740424804924,-99.87232971191406,volume,39939133.34989676,136.90523647431064,39939133.34989676,500
WLFFF,10,0.5507636993990537,119.42739745179385,37.31362664842429,-82.11377080336956,-68.7562255859375,volume,39914957.2338722,132.69710827977096,39914957.2338722,500
NIHK,10,0.5504392232813892,328.581576206068,142.73543109097776,-185.84614511509025,-56.56012344360352,volume,39842379.826798625,365.09064022896456,39842379.826798625,500
RRIF,8,0.550328327974542,638.2427446559881,0.0675873511950158,-638.1751573047931,-99.98941040039062,volume,39794042.41162973,709.1586051733199,39794042.41162973,500
EMMA,9,0.5501497072579921,22219.010332237194,3709.065340809553,-18509.94499142764,-83.30679321289062,volume,39745706.542517416,24687.789258041325,39745706.542517416,500
CTTH,10,0.5500346608623726,172.96998864414434,723.8662586991411,550.8962700549968,318.4924011230469,volume,39721533.56698246,192.18887627127148,39721533.56698246,500
PRTA,8,0.5496794730499052,685981.6976028483,524017.201543781,-161964.4960590673,-23.610614776611328,volume,39649023.416947186,762201.886225387,39649023.416947186,500
AZURF,9,0.5495114981878383,350.95479695282756,87.51972735027658,-263.435069602551,-75.06239318847656,volume,39576492.364104174,389.94977439203063,39576492.364104174,500
WPFH,10,0.5492752109752937,2575.9563788309993,546.0474488053203,-2029.908930025679,-78.8021469116211,volume,39552307.45901688,2862.173754256666,39552307.45901688,500
RMRK,10,0.5492687207565216,1483.4213800466985,516.6973104618238,-966.7240695848747,-65.16854095458984,volume,39527653.544812486,1648.245977829665,39527653.544812486,500
GSTC,8,0.5491397810876265,31249.374797477736,3574.907782512815,-27674.46701496492,-88.56006622314453,volume,39421255.787255876,34721.52755275305,39421255.787255876,500
ZLDAF,11,0.5490413556719437,131.99743410418182,98.39809662527202,-33.5993374789098,-25.45453834533692,volume,39401280.05311946,146.66381567131313,39401280.05311946,500
RCRT,9,0.5490036812116242,173312.4386907649,33313.27092455982,-139999.16776620506,-80.77848815917969,volume,39381334.224469535,192569.37632307215,39381334.224469535,500
NIXX,9,0.5488917474094406,147921.61804245703,28432.77132716388,-119488.84671529316,-80.77848815917969,volume,39361353.75919311,164357.35338050776,39361353.75919311,500
FCUL,10,0.5487963945708797,171.48835393267967,6.220861977343247,-165.26749195533642,-96.37242889404295,volume,39341384.38658266,190.54261548075522,39341384.38658266,500
GSPTD,10,0.5487963945708797,168.58892697728618,1.4871022011056994,-167.10182477618048,-99.11791229248048,volume,39321408.35858914,187.32102997476244,39321408.35858914,500
INVU,10,0.5487405455313651,4589.944008793933,3016.071251235378,-1573.872757558555,-34.28958511352539,volume,39301426.50676842,5099.937787548814,39301426.50676842,500
NXGT,10,0.5482990903277701,1612.3815268477879,1145.7106360746293,-466.6708907731586,-28.94295692443848,volume,39209647.489584826,1791.5350298308758,39209647.489584826,500
PHUN,9,0.5481061459456583,6205009.31332078,350303.8121452369,-5854705.501175543,-94.35449981689452,volume,39149641.73379862,6894454.792578644,39149641.73379862,500
NUGL,10,0.5479316236819731,1577.2781494184333,580.7690324041649,-996.5091170142683,-63.17903518676758,volume,39047939.948478825,1752.531277131592,39047939.948478825,500
CVHIF,10,0.5479101014481642,91.44458208175642,91.44458208175642,0.0,0.0,volume,39027246.30498487,101.60509120195158,39027246.30498487,500
SCLF,10,0.5478876274008802,101.62189110106695,36.285005195183615,-65.33688590588334,-64.29410552978516,volume,39006419.68502106,112.91321233451885,39006419.68502106,500
HDII,10,0.5478516763042097,496.4163806478848,43.545281930193084,-452.8710987176917,-91.2280731201172,volume,38985466.166625075,551.5737562754275,38985466.166625075,500
BGFV,8,0.547846053294062,274642.7048858343,90133.43942240885,-184509.26546342546,-67.18156433105469,volume,38964382.46548438,305158.56098426034,38964382.46548438,500
