Security,Block,Winner,Future_Return,Event_Type,Avg_Price,Median_Price,Avg_Volume,Median_Volume,Price_Volatility
DRS,21,True,28.73346,DROP,3.52685,3.375,138448.0,77350.0,0.22805594
DRS,23,True,160.13217,DROP,4.7992997,5.0699997,233483.5,132350.0,0.19908115
DRS,29,False,-8.42553,DROP,9.48195,9.38,500807.5,327550.0,0.27999324
DRS,30,False,-24.981018,DROP,10.848001,11.575,568580.0,402600.0,0.20421045
DRS,35,True,71.35628,DROP,11.268999,10.58,536063.5,372700.0,0.17910363
DRS,6,True,239.21571,ACQ,0.9588501,0.88,82244.75,35050.0,0.2560535
DRS,9,True,64.47369,ACQ,1.1699,1.16,131819.75,44400.0,0.059474062
DRS,10,True,46.31579,ACQ,1.3557501,1.22,171500.5,68600.0,0.23663953
DRS,17,True,107.22432,ACQ,2.7265,2.7849998,156405.5,113500.0,0.09464507
DRS,19,True,38.64865,ACQ,2.9085999,2.83,113967.5,83900.0,0.1022767
DRS,20,True,79.54546,ACQ,3.06645,2.96,96695.5,68850.0,0.11688998
DRS,22,True,75.22936,ACQ,4.1773005,3.7649999,160367.0,93450.0,0.21811846
DRS,27,False,-10.575918,ACQ,6.0281997,6.3599997,312779.0,233350.0,0.24607778
DRS,28,True,10.58425,ACQ,7.87605,6.855,438594.5,291550.0,0.28947493
DRS,34,True,40.4275,ACQ,11.346951,10.705,459710.0,344400.0,0.17131741
DRSHF,8,False,-26.354837,DROP,0.20339099,0.16,1111.305,100.0,0.35631973
DRSHF,9,False,-30.434784,DROP,0.23197098,0.21,2315.295,100.0,0.31690383
DRSHF,10,False,-31.818178,DROP,0.24500602,0.23,2915.88,100.0,0.26115415
DRSHF,22,False,-26.666672,DROP,0.157085,0.16,1169.16,0.0,0.44870442
DRSHF,23,False,-5.4054065,DROP,0.17857999,0.18,1384.08,0.0,0.32061064
DRSHF,29,True,13.36,DROP,0.127453,0.124,5665.86,0.0,0.14873235
DRSHF,32,True,2.3621976,DROP,0.13515034,0.13534999,7044.63,775.0,0.09601868
DRSHF,7,False,-25.23809,ACQ,0.16415998,0.16,314.75,100.0,0.08373464
DRSHF,21,False,-43.749996,ACQ,0.13026,0.11,1014.675,0.0,0.4672728
DRSHF,28,False,-11.8571415,ACQ,0.116114505,0.12,6195.19,0.0,0.24574137
DRSHF,31,False,-16.190472,ACQ,0.13559775,0.14,7978.155,650.0,0.1174681
DRTGF,4,False,-13.0151825,DROP,7.8080997,7.75,702.5,0.0,0.07881412
DRTGF,12,True,5.321502,DROP,7.546056,7.675,9535.5,600.0,0.11218987
DRTGF,16,True,16.00338,DROP,11.340362,11.540001,4663.0,150.0,0.10261036
DRTGF,23,True,65.94308,DROP,14.807796,12.05,9902.0,0.0,0.3589491
DRTGF,24,True,188.40744,DROP,13.937165,12.1,11944.0,100.0,0.44861
DRTGF,30,False,-46.4986,DROP,17.713776,18.05,3126.5,0.0,0.16958927
DRTGF,1,False,-38.231293,ACQ,5.922025,5.91,557.0,0.0,0.18242225
DRTGF,2,False,-29.590645,ACQ,6.7571497,7.04,488.5,0.0,0.12838759
DRTGF,3,False,-16.129032,ACQ,7.29165,7.35,741.5,0.0,0.09254345
DRTGF,11,True,53.376633,ACQ,7.0664744,6.88,13925.0,1300.0,0.09055207
DRTGF,14,True,2.4955413,ACQ,9.25222,9.02,6292.5,450.0,0.20962693
DRTGF,15,False,-23.299448,ACQ,10.330171,10.9,5527.5,300.0,0.15148567
DRTGF,22,False,-24.691921,ACQ,12.356485,11.15,4191.5,0.0,0.28541246
DRTGF,29,False,-32.78049,ACQ,15.268015,17.01,1847.0,0.0,0.3125739
DRTTF,11,True,5.0924964,DROP,4.841755,4.8255,24013.0,5550.0,0.07675034
DRTTF,20,False,-68.301895,DROP,5.5023594,5.505,12350.0,3600.0,0.12370201
DRTTF,28,False,-39.361702,DROP,1.74281,1.6175001,328148.5,157300.0,0.25879025
DRTTF,30,False,-76.81818,DROP,2.7905548,2.875,197279.0,113750.0,0.31627035
DRTTF,32,False,-81.91489,DROP,3.3554401,3.28,93225.5,63400.0,0.18465161
DRTTF,10,True,13.277733,ACQ,4.787955,4.8105,16809.5,4550.0,0.09395843
DRTTF,19,False,-78.39005,ACQ,5.33828,5.186,12997.0,5000.0,0.1280686
DRTTF,27,False,-15.315316,ACQ,1.4109149,1.4275,304309.5,123550.0,0.23090933
DRTTF,29,False,-74.12281,ACQ,2.233455,2.245,242850.0,125450.0,0.29952633
DRUG,32,False,-72.43402,DROP,26.192873,24.3125,11104.0,740.0,0.20984347
DRUG,31,False,-85.072586,ACQ,25.621178,26.4025,1449.0,950.0,0.12812863
DRUNF,7,True,21.739128,DROP,11.457001,11.86,5327.5,2625.0,0.087182775
DRUNF,12,False,-19.480518,DROP,11.2917,11.469999,6080.5,2750.0,0.075801276
DRUNF,16,True,30.39724,DROP,13.4536,13.06,3277.0,1375.0,0.10268247
DRUNF,22,False,-8.671177,DROP,13.255399,12.610001,2410.5,850.0,0.1706763
DRUNF,23,False,-8.06277,DROP,15.009099,15.05,2158.5,600.0,0.1846334
DRUNF,24,True,72.61699,DROP,15.2535,15.2,1993.5,500.0,0.16940932
DRUNF,31,False,-26.666664,DROP,19.349451,19.865,2785.5,1200.0,0.102479935
DRUNF,32,False,-27.662777,DROP,21.700201,21.23,2507.0,1100.0,0.13564073
DRUNF,35,False,-36.153526,DROP,30.8951,30.47,2266.5,1100.0,0.17434625
DRUNF,6,True,9.328358,ACQ,11.6332,11.93,6944.0,2750.0,0.07611445
DRUNF,10,True,22.597864,ACQ,10.4409,10.27,6689.5,3300.0,0.06599256
DRUNF,11,False,-1.1945422,ACQ,10.8324,11.040001,4756.75,2250.0,0.06823431
DRUNF,15,False,-8.417996,ACQ,13.3724,12.83,4583.25,1775.0,0.10712022
DRUNF,20,True,5.5467496,ACQ,11.113899,11.01,4893.25,2525.0,0.06514026
DRUNF,21,False,-1.655629,ACQ,11.816999,11.44,3624.75,1675.0,0.106064364
DRUNF,28,True,119.9529,ACQ,14.757251,14.58,3022.75,1250.0,0.099804185
DRUNF,30,True,13.916309,ACQ,17.680199,17.94,2364.0,1000.0,0.13086736
DRUNF,34,False,-55.20115,ACQ,29.204948,27.755001,2430.0,1300.0,0.21898772
DRVN,29,False,-10.085182,DROP,28.29605,28.63,1702533.5,2375100.0,0.058565166
DRVN,28,False,-0.5311601,ACQ,28.867002,28.63,2138247.5,2375100.0,0.030252906
DRWN,2,False,-90.0,DROP,0.00039250002,1e-04,16650.005,0.0,1.0766755
DRWN,3,False,-90.0,DROP,0.00061750005,0.001,1400.0,0.0,0.722308
DRWN,5,False,0.0,DROP,0.00092350005,0.001,2000.0,0.0,0.2724671
DRWN,11,False,0.0,DROP,0.00027765,0.00015,32745800.905,2712500.0,0.9294575
DRWN,14,False,-50.0,DROP,0.0002874,0.0002,71116941.835,10404499.5,0.9214617
DRWN,15,False,-95.0,DROP,0.00030415,0.0002,77582199.2,18041051.0,0.84493625
DRWN,16,False,0.0,DROP,0.00031015,0.0002,75710123.645,19731960.0,0.8167744
DRWN,28,False,-85.71429,DROP,0.00025810002,1e-04,59699877.11,79000.0,1.4643725
DRWN,29,False,-80.0,DROP,0.00038554997,0.0002,73792797.44,16423281.5,1.009425
DRWN,31,False,0.0,DROP,0.00049655,0.0005,75848848.67,29821444.0,0.6861269
DRWN,37,False,-90.0,DROP,9.9999976e-05,1e-04,15000.0,0.0,0.0
DRWN,1,False,-90.0,ACQ,0.00016749998,1e-04,25060.005,0.0,1.4187887
DRWN,4,False,-40.0,ACQ,0.0008425,0.001,0.01,0.0,0.40691817
DRWN,10,True,100.0,ACQ,0.0002699,1e-04,26850981.08,493603.0,0.96997786
DRWN,13,False,-83.33333,ACQ,0.00030384999,0.0002,60112452.655,5374103.0,0.9115286
DRWN,26,False,0.0,ACQ,9.379999e-05,1e-04,523390.505,0.0,0.18559769
DRWN,27,False,-95.0,ACQ,9.93e-05,1e-04,11628606.065,494.0,0.2881293
DRWN,30,False,-60.000004,ACQ,0.00047755003,0.0005,81631783.275,31725135.0,0.74665064
DRWN,36,False,0.0,ACQ,8.784999e-05,1e-04,15600.0,0.0,0.35096526
DRXGF,7,False,-22.912209,DROP,4.4699993,4.67,17.5,0.0,0.0801287
DRXGF,8,False,-26.229507,DROP,4.6459994,4.67,25.0,0.0,0.02049788
DRXGF,13,True,49.206337,DROP,4.13325,4.41,1.13,0.0,0.11262586
DRXGF,28,True,50.370365,DROP,3.3703315,3.4,65.155,0.0,0.28658864
DRXGF,29,True,64.77876,DROP,4.1585813,4.01,65.4,0.0,0.28097984
DRXGF,30,True,54.15929,DROP,4.9043818,5.45,57.9,0.0,0.17868361
DRXGF,33,False,-3.940883,DROP,6.820077,6.91,129.78,0.0,0.15719621
DRXGF,34,False,-16.0043,DROP,7.8101764,7.73,154.465,0.0,0.18102741
DRXGF,37,False,-25.761423,DROP,8.329571,8.52,142.57,0.0,0.15885586
DRXGF,6,False,-5.5674567,ACQ,4.1849995,4.67,19.5,0.0,0.12151571
DRXGF,12,True,23.055553,ACQ,4.3059497,4.41,2.875,0.0,0.043636166
DRXGF,27,True,90.773056,ACQ,2.7362628,2.46,386.72,0.0,0.26863912
DRXGF,31,True,4.9253793,ACQ,5.4843574,5.65,103.17,0.0,0.12973307
DRXGF,32,True,3.0065362,ACQ,6.184451,5.65,96.47,0.0,0.12935916
DRXGF,36,False,-24.03983,ACQ,8.71901,8.55,122.55,0.0,0.09473046
DSAQU,36,True,5.4240556,DROP,10.116825,10.112,2837.5,0.0,0.0034399834
DSAQU,35,True,5.550044,ACQ,10.121145,10.11,30131.0,0.0,0.004519719
DSCR,11,True,100.0,DROP,0.000194,1e-04,15524575.755,1386500.0,0.72294354
DSCR,13,True,200.00003,DROP,0.00020055,0.0002,33455347.73,5769216.0,0.62397367
DSCR,19,False,-66.66667,DROP,0.00020309999,0.0002,25098561.075,3434675.0,0.3408152
DSCR,22,True,175.0,DROP,0.00031354997,0.0003,25985468.295,9514999.5,0.42276675
DSCR,23,True,2200.0,DROP,0.00028095,0.0002,24649561.91,9069041.0,0.54843265
DSCR,28,False,-91.30435,DROP,0.0006068,0.0002,58399456.88,8168669.5,1.482962
DSCR,30,False,-98.85058,DROP,0.00499745,0.0033,113659315.34,61827270.0,1.1263689
DSCR,31,False,-50.0,DROP,0.0063452,0.006,109312159.235,56386532.0,0.80772626
DSCR,32,False,-91.66667,DROP,0.0063041495,0.006,72193369.005,29754163.0,0.81628984
DSCR,10,False,-33.333336,ACQ,0.00015544999,1e-04,8831496.12,607500.0,0.7580563
DSCR,12,True,100.0,ACQ,0.00019,1e-04,16108969.63,1653975.0,0.6738065
DSCR,18,False,-66.66667,ACQ,0.00016974998,0.0002,22658589.675,1982625.0,0.36153135
DSCR,20,False,-60.000004,ACQ,0.00023454998,0.0002,28830597.255,5367058.5,0.32715783
DSCR,21,False,-16.666668,ACQ,0.00031804998,0.0003,41278806.515,13741947.0,0.40692827
DSCR,26,False,-20.000006,ACQ,0.0001702,0.0002,12330777.645,5011811.0,0.32688984
DSCR,27,True,118.18182,ACQ,0.00019145,0.0002,21683894.35,3723852.0,0.37054345
DSCR,29,False,-95.89041,ACQ,0.0032980503,0.00052500004,102850796.795,45802550.0,1.7388746
DSDVF,2,True,45.989418,DROP,32.77822,34.4888,62.0,0.0,0.0741547
DSDVF,3,True,45.989418,DROP,34.125423,34.4888,62.0,0.0,0.03491811
DSDVF,6,True,47.07388,DROP,41.04494,41.44,5.0,0.0,0.1261087
DSDVF,7,True,47.07388,DROP,45.01024,42.6,5.0,0.0,0.104076736
DSDVF,8,True,56.901695,DROP,47.353302,50.35,2.5,0.0,0.08671376
DSDVF,9,True,38.59649,DROP,49.767246,50.35,6.555,0.0,0.060456887
DSDVF,11,True,14.158194,DROP,57.83474,57.0,11.445,0.0,0.14718607
DSDVF,15,True,19.848595,DROP,77.68402,79.0,10.37,0.0,0.031549476
DSDVF,16,True,16.518297,DROP,81.9678,79.0,21.68,0.0,0.07027242
DSDVF,17,True,70.34221,DROP,82.12391,79.9039,32.215,0.0,0.073760174
DSDVF,31,False,-51.350246,DROP,217.14824,230.14,704.315,249.0,0.15477535
DSDVF,32,False,-28.56428,DROP,232.2294,235.03,738.445,259.5,0.08971528
DSDVF,1,True,45.989418,ACQ,31.431025,29.1,62.0,0.0,0.08264841
DSDVF,4,True,33.802822,ACQ,36.11104,34.4888,2.5,0.0,0.090072766
DSDVF,5,True,46.156616,ACQ,37.97064,34.4888,3.0,0.0,0.10208309
DSDVF,10,True,31.92581,ACQ,52.7845,50.35,5.785,0.0,0.071969464
DSDVF,13,True,5.3952374,ACQ,70.342255,74.0517,12.87,0.0,0.10893402
DSDVF,14,True,10.126582,ACQ,75.37851,74.0517,11.64,0.0,0.056448843
DSDVF,27,True,32.547203,ACQ,132.05547,142.57501,177.13,0.0,0.24297345
DSDVF,28,True,4.64226,ACQ,152.96391,158.7985,225.405,0.0,0.14456627
DSDVF,29,False,-41.211216,ACQ,174.6693,166.96,341.8,203.5,0.12763585
DSDVF,30,False,-34.343437,ACQ,195.44965,186.92,667.12,258.5,0.16293159
DSDVY,15,True,2.8603325,DROP,40.010338,39.28,28049.5,30900.0,0.030667065
DSDVY,31,False,-47.84255,DROP,108.155685,115.099,30528.5,26950.0,0.15260924
DSDVY,32,False,-29.68793,DROP,115.57279,118.1555,27498.5,23200.0,0.08526301
DSDVY,14,True,6.926204,ACQ,39.50582,39.28,28376.5,30900.0,0.01807088
DSDVY,27,True,31.392708,ACQ,66.57144,69.927505,55328.5,31700.0,0.22317755
DSDVY,28,True,2.9688416,ACQ,76.30605,79.903,47234.0,29050.0,0.13618438
DSDVY,29,False,-34.83478,ACQ,86.88709,83.119995,47825.5,29650.0,0.12720591
DSDVY,30,False,-34.739105,ACQ,97.54922,92.882,49204.5,29900.0,0.16385628
DSECF,11,False,-2.491696,DROP,6.0502,6.025,521.0,0.0,0.015167488
DSECF,13,False,-22.056631,DROP,6.15815,6.02,400.0,0.0,0.03685658
DSECF,15,False,-21.602783,DROP,6.3874497,6.31,345.0,0.0,0.05884093
DSECF,24,True,8.588959,DROP,4.7160997,4.71,6807.0,0.0,0.04404636
DSECF,25,True,15.090092,DROP,4.7197995,4.71,189.5,0.0,0.046590332
DSECF,30,False,-9.001958,DROP,4.7786,4.46,173.5,0.0,0.08877277
DSECF,31,False,-24.444447,DROP,4.99525,5.22,180.5,0.0,0.08927568
DSECF,32,False,-26.812813,DROP,5.3182006,5.4,283.0,0.0,0.08056543
DSECF,34,False,0.0,DROP,5.6280503,5.73,503.5,0.0,0.062013805
DSECF,9,True,11.647251,ACQ,5.9332995,6.03,420.5,0.0,0.0426605
DSECF,10,False,-4.651166,ACQ,6.0342994,6.03,458.0,0.0,0.018924467
DSECF,12,False,-13.629162,ACQ,6.06715,6.02,325.0,0.0,0.018868268
DSECF,14,False,-35.320415,ACQ,6.343149,6.31,446.0,0.0,0.04535992
DSECF,23,False,-8.793453,ACQ,4.5973496,4.5,12878.0,0.0,0.046663053
DSECF,29,False,-10.169491,ACQ,4.5492496,4.46,124.5,0.0,0.055395257
DSECF,33,False,-17.616581,ACQ,5.6165504,5.68,300.5,0.0,0.05429109
DSEEY,30,False,-16.044777,DROP,4.98505,5.065,6840.0,2200.0,0.10061471
DSEEY,31,False,-33.163265,DROP,5.3244996,5.31,4743.5,1600.0,0.08252521
DSEEY,33,False,-19.761497,DROP,5.74675,5.77,5352.0,1500.0,0.051921364
DSEEY,29,False,-17.253523,ACQ,4.6971498,4.55,8107.0,3150.0,0.08815028
DSEEY,32,False,-28.915659,ACQ,5.57135,5.6,4548.5,1200.0,0.054953866
DSFGY,6,False,0.0,DROP,18.942251,19.94,0.5,0.0,0.07610072
DSFGY,8,False,0.0,DROP,19.94,19.94,0.0,0.0,0.0
DSFGY,31,False,-23.120728,DROP,9.60667,9.62,684.5,200.0,0.06897133
DSFGY,4,False,0.0,ACQ,17.489752,16.87,1.0,0.0,0.067555174
DSFGY,5,False,0.0,ACQ,18.174751,16.87,0.5,0.0,0.0837118
DSFGY,7,False,0.0,ACQ,19.709751,19.94,0.5,0.0,0.041128904
DSFGY,30,False,-18.550869,ACQ,9.298825,9.45,766.5,300.0,0.10684744
DSGN,37,False,-70.77626,DROP,16.1542,15.6,275857.0,180300.0,0.22123025
DSGN,36,False,-85.62729,ACQ,16.398026,15.84,207730.0,131850.0,0.21702872
DSGR,1,False,-32.03432,DROP,12.144724,11.955,64080.0,42700.0,0.06625375
DSGR,9,True,21.662464,DROP,10.800175,11.0625,39388.0,25800.0,0.15741304
DSGR,12,True,28.323233,DROP,11.52965,11.525,28675.0,22200.0,0.08635741
DSGR,14,True,55.52796,DROP,12.2445755,12.275,21992.0,15100.0,0.045314774
DSGR,15,True,33.754265,DROP,12.323376,12.3,22422.0,14000.0,0.04449655
DSGR,17,True,65.9005,DROP,14.086651,14.2775,24196.0,19800.0,0.13121481
DSGR,19,False,-20.127798,DROP,15.725375,15.549999,30270.0,22100.0,0.060844865
DSGR,22,False,-1.802993,DROP,19.64905,19.0,52285.0,40300.0,0.16116135
DSGR,28,False,-27.936623,DROP,21.14905,21.720001,29557.0,24200.0,0.1905125
DSGR,30,False,-4.6741195,DROP,25.978374,25.91,24354.0,18300.0,0.07993491
DSGR,8,False,-3.5087705,ACQ,10.55035,10.2225,35549.0,23000.0,0.16662858
DSGR,11,True,19.23077,ACQ,11.56185,11.475,35935.0,27100.0,0.09489469
DSGR,13,True,22.626265,ACQ,11.843401,11.975,23718.0,16900.0,0.068883896
DSGR,16,True,32.516132,ACQ,13.2054,12.35,25300.0,17600.0,0.1353767
DSGR,18,True,11.927515,ACQ,14.756426,15.1425,24347.0,18900.0,0.10355768
DSGR,20,False,-23.75606,ACQ,16.362425,15.705,42765.0,29800.0,0.09942482
DSGR,21,True,12.171372,ACQ,17.320276,17.565,48335.0,37400.0,0.1138646
DSGR,27,False,-9.644379,ACQ,18.53665,17.412498,35903.0,29900.0,0.1996753
DSGR,29,False,-32.62292,ACQ,23.8085,24.869999,27465.0,22100.0,0.13165347
DSGT,3,False,-90.56604,DROP,9447.84,10000.0,0.025,0.0,0.21161646
DSGT,29,False,-76.41758,DROP,0.38030148,0.30650002,6152063.805,2622483.5,0.83772576
DSGT,30,False,-69.17647,DROP,0.41492423,0.30650002,3527096.915,1622238.0,0.69179094
DSGT,1,False,-95.106384,ACQ,9374.8,9800.0,0.03,0.0,0.20410246
DSGT,2,False,-92.24806,ACQ,9951.0,10200.0,0.035,0.0,0.1579045
DSGT,27,False,-70.283806,ACQ,0.12336291,0.0945,4904986.565,942176.0,0.77055466
DSGT,28,False,-81.6,ACQ,0.3052901,0.148,6010208.885,2556566.5,1.135693
DSGX,1,True,24.34326,DROP,16.046999,15.719999,34235.0,24800.0,0.06727168
DSGX,2,True,10.561918,DROP,17.01625,16.880001,37142.5,28850.0,0.092554934
DSGX,3,True,26.51265,DROP,17.50765,17.45,44191.0,34300.0,0.07535676
DSGX,7,True,33.647057,DROP,20.3024,20.475,31135.0,20450.0,0.053378463
DSGX,8,True,25.86957,DROP,20.979351,21.1,33705.5,20900.0,0.04465194
DSGX,10,True,24.15095,DROP,22.7799,22.6,51202.5,35400.0,0.064609274
DSGX,12,False,-7.5352097,DROP,26.130049,26.415,66910.5,52850.0,0.091471486
DSGX,16,True,28.435421,DROP,30.666851,30.3,79957.0,66800.0,0.08351707
DSGX,17,True,60.43412,DROP,30.964249,30.665,86777.0,71150.0,0.07508224
DSGX,21,True,40.597973,DROP,36.199146,36.855,117833.0,93400.0,0.099528566
DSGX,30,False,-7.0617533,DROP,61.314552,60.885002,97132.5,84450.0,0.07520783
DSGX,31,False,-13.222011,DROP,66.7854,64.14,91293.0,81250.0,0.116809055
DSGX,32,False,-10.141132,DROP,72.228546,71.83501,92567.0,80900.0,0.1278569
DSGX,33,True,12.468748,DROP,74.92061,73.325,120036.0,96500.0,0.10061924
DSGX,6,True,35.21127,ACQ,19.29825,19.35,32219.5,21350.0,0.078770876
DSGX,9,True,22.92089,ACQ,21.83335,21.535,41048.5,26450.0,0.044485822
DSGX,11,True,9.409725,ACQ,24.3723,24.1,60429.5,48900.0,0.09318875
DSGX,15,True,5.075982,ACQ,29.5225,29.15,70194.0,58950.0,0.06880951
DSGX,20,True,62.94476,ACQ,34.0374,34.879997,122315.5,99700.0,0.13333425
DSGX,27,True,26.18733,ACQ,50.36,53.4,159707.5,146200.0,0.16337408
DSGX,28,True,16.855673,ACQ,56.063156,56.205,138282.5,117800.0,0.073536634
DSGX,29,True,4.332691,ACQ,58.833603,58.385002,116087.5,100600.0,0.058458857
DSHK,13,False,-6.543961,DROP,4.0794,3.6950002,539087.0,433650.0,0.28625455
DSHK,14,False,-24.572317,DROP,4.6056995,4.99,475690.5,385700.0,0.2415074
DSHK,15,False,-16.666664,DROP,5.6003504,5.32,462846.5,344700.0,0.1885671
DSHK,16,False,-25.818184,DROP,5.79935,5.51,362143.5,292500.0,0.1503423
DSHK,28,False,-48.510635,DROP,1.9186499,1.78,2133681.5,1413200.0,0.2872133
DSHK,12,False,-27.848104,ACQ,3.7652001,3.65,577521.0,459050.0,0.25940716
DSHK,27,False,-47.872337,ACQ,1.6020501,1.485,1613362.0,1044650.0,0.27379653
DSHKN,8,True,1.4112918,DROP,24.927,25.0,2704.5,1700.0,0.014214194
DSHKN,15,False,-1.4240531,DROP,25.2574,25.23,673.0,100.0,0.008678815
DSHKN,32,False,-77.61616,DROP,24.710049,25.0,1486.0,650.0,0.04832687
DSHKN,33,False,-71.34173,DROP,25.136602,25.05,1256.5,400.0,0.023450997
DSHKN,7,True,1.5968125,ACQ,24.315298,24.78,2584.5,1500.0,0.048096612
DSHKN,13,True,0.59641993,ACQ,25.055552,25.06,1491.0,500.0,0.014478775
DSHKN,14,False,-0.990099,ACQ,25.146202,25.15,1020.0,300.0,0.0118904365
DSHKN,29,False,-17.936844,ACQ,16.63895,17.295,2205.0,900.0,0.3021276
DSHKN,31,False,-30.86754,ACQ,23.27505,23.779999,1729.0,800.0,0.10818941
DSHKO,8,True,2.6016235,DROP,24.908249,24.974998,1954.5,1000.0,0.014678499
DSHKO,15,True,0.7569742,DROP,25.1583,25.17,871.5,200.0,0.011637551
DSHKO,32,False,-75.864845,DROP,24.648252,25.1,964.0,200.0,0.050477043
DSHKO,33,False,-76.58341,DROP,25.060152,25.1,993.0,100.0,0.025701655
DSHKO,7,True,0.079683095,ACQ,24.36215,24.75,1784.5,700.0,0.04748117
DSHKO,14,False,-0.11975562,ACQ,24.956802,25.0,1338.5,450.0,0.017596923
DSHKO,29,False,-28.630367,ACQ,16.14395,16.904999,2018.0,500.0,0.328066
DSHKO,31,False,-40.333206,ACQ,23.1254,23.865002,1521.5,300.0,0.11571327
DSHKP,8,True,2.2081997,DROP,25.645351,25.595001,3498.0,2250.0,0.012678411
DSHKP,15,True,1.6464134,DROP,25.7521,25.75,1569.0,800.0,0.009693501
DSHKP,32,False,-71.912346,DROP,25.4123,25.51,4506.0,2700.0,0.0337527
DSHKP,33,False,-63.700233,DROP,25.526001,25.545,3653.0,2100.0,0.022370696
DSHKP,7,True,1.4595618,ACQ,25.462898,25.57,3554.0,2250.0,0.022667475
DSHKP,13,False,-1.1188307,ACQ,25.5698,25.575,3400.0,1400.0,0.014540906
DSHKP,14,True,0.69957364,ACQ,25.664299,25.65,2164.0,1100.0,0.012344928
DSHKP,29,False,-18.500795,ACQ,17.35765,18.4,6342.0,3700.0,0.32222995
DSHKP,31,False,-29.450718,ACQ,24.133799,25.09,5524.0,3250.0,0.09599497
DSITF,28,False,-27.777782,DROP,1.310268,1.3,14056.905,0.0,0.18312392
DSITF,29,False,-38.02083,DROP,1.5332749,1.55,6482.53,0.0,0.20365095
DSITF,31,False,-58.604652,DROP,1.8032498,1.825,4426.63,0.0,0.08640158
DSITF,32,False,-38.14935,DROP,1.83976,1.83,6957.6,0.0,0.06436467
DSITF,27,False,-10.724642,ACQ,1.1488805,1.1,22418.54,0.0,0.18804753
DSITF,30,False,-54.11111,ACQ,1.711925,1.675,6671.865,0.0,0.12815909
DSKYF,5,False,-7.1398354,DROP,7.2809167,7.176667,168.0,0.0,0.09660812
DSKYF,7,True,24.836273,DROP,7.7630506,7.7799997,607.5,0.0,0.05480378
DSKYF,16,True,46.0198,DROP,12.1390505,12.196667,351.0,0.0,0.11265755
DSKYF,26,False,-4.357373,DROP,25.613083,26.21,1428.0,0.0,0.14412
DSKYF,4,False,-13.72392,ACQ,6.8606663,6.893333,148.5,0.0,0.09470553
DSKYF,6,False,-8.693877,ACQ,7.5618496,7.586667,252.0,0.0,0.08556865
DSKYF,13,True,5.4589267,ACQ,8.37695,7.683333,4170.0,0.0,0.1930302
DSKYF,14,True,33.39628,ACQ,9.45175,8.26,4138.5,0.0,0.21356241
DSKYF,15,True,25.936668,ACQ,10.763066,11.626667,465.0,0.0,0.18738045
DSKYF,25,False,-29.210049,ACQ,23.368114,22.428333,3385.5,0.0,0.12482891
DSNKY,7,True,28.263006,DROP,7.7295003,7.8316665,70447.5,24600.0,0.05328077
DSNKY,16,True,61.273407,DROP,12.215518,12.030001,65488.5,18000.0,0.10528723
DSNKY,17,True,111.111115,DROP,12.532901,12.42,46570.5,17250.0,0.07961945
DSNKY,26,False,-4.16206,DROP,25.589067,26.108334,33537.0,24600.0,0.14358664
DSNKY,5,False,-8.860219,ACQ,7.3673,7.39,85416.0,35250.0,0.084243394
DSNKY,6,False,-2.2348826,ACQ,7.635884,7.81,78577.5,28050.0,0.070453435
DSNKY,12,True,21.882175,ACQ,7.56865,7.456667,26565.0,17700.0,0.04587209
DSNKY,13,True,7.8091116,ACQ,8.450517,7.7083335,52749.0,20250.0,0.19092532
DSNKY,14,True,47.11511,ACQ,9.511384,8.716667,57403.5,19950.0,0.20474882
DSNKY,15,True,52.854027,ACQ,10.820834,11.514999,62578.5,18150.0,0.18038401
DSNKY,25,False,-30.970446,ACQ,23.40965,22.68,38605.5,25200.0,0.12306769
DSNY,5,True,11.500001,DROP,1.1484,1.105,5532.2,3110.0,0.17839462
DSNY,14,True,49.999996,DROP,1.0330501,1.0,4700.7,1680.0,0.13383475
DSNY,19,False,-54.385967,DROP,1.085075,1.075,8974.8,5060.0,0.19347903
DSNY,20,False,-43.255814,DROP,1.1497501,1.15,7482.9,4400.0,0.14647809
DSNY,21,False,-33.684208,DROP,1.14088,1.145,6178.9,3700.0,0.15330434
DSNY,29,False,-44.295303,DROP,1.0369,0.78,26387.5,13100.0,0.45140463
DSNY,31,False,-64.01385,DROP,1.4094352,1.4085,16712.0,7750.0,0.20738569
DSNY,32,False,-50.601505,DROP,1.4729599,1.4254999,11766.0,3900.0,0.1453574
DSNY,4,False,-32.0,ACQ,1.133275,1.1,6694.7,4220.0,0.18530607
DSNY,13,False,-14.716985,ACQ,1.05785,1.015,4665.8,1450.0,0.12596337
DSNY,18,False,-19.469025,ACQ,0.9628999,0.95,7043.0,3410.0,0.15815614
DSNY,28,True,0.8547001,ACQ,0.77373993,0.6855,24184.0,11050.0,0.28870535
DSNY,30,False,-57.037037,ACQ,1.22809,1.305,22499.0,11050.0,0.3399196
DSOL,1,False,-74.545456,DROP,0.16841501,0.2,51.0,0.0,0.40220985
DSOL,13,True,192.85715,DROP,0.017163198,0.014,136.0,0.0,0.37012103
DSOL,15,True,257.14282,DROP,0.023763,0.014,127.5,0.0,0.5161943
DSOL,17,True,400.0,DROP,0.023642998,0.02,86.5,0.0,0.4873812
DSOL,20,True,400.0,DROP,0.06551249,0.05,3027.625,0.0,0.6997037
DSOL,21,True,156.41025,DROP,0.0716205,0.05,3138.5,0.0,0.57007736
