Block_Size,Num_Blocks,Distance_Threshold,Quality_Metric,Quality_Threshold_Percentile,Quality_Threshold_Value,Min_Quality_Change,Num_Dropout_Events,Dropout_Avg_Return,Dropout_Median_Return,Dropout_Positive_Pct,Dropout_Negative_Pct,Dropout_Std_Return,Num_Acquisition_Events,Acq_Avg_Return,Acq_Median_Return,Acq_Positive_Pct,Acq_Std_Return,Dropout_Signal_Strength,Dropout_Sharpe_Like,Total_Events,Avg_Clusters_Per_Block
175,8,25,avg_return,70,22.605162,5,22226,447.1384,1.6196332,51.13380725276703,47.12048951678215,11528.387,21316,557.76337,-1.5388532,47.36348282979922,31796.904,0.03878586,5.78234606322964,43542,361.5
175,8,25,avg_return,75,34.801155,5,19802,466.42197,0.47562054,50.35349964650035,47.823452176547825,12108.195,18929,578.42804,-2.416136,46.70082941518305,33560.73,0.038521178,5.4206839719139435,38731,361.5
175,8,25,avg_return,80,48.506676,5,16090,517.2276,0.0,48.638906152889994,49.29148539465507,12561.846,16027,631.21,-2.944833,46.09097148561802,36233.297,0.04117449,5.222834336919056,32117,361.5
175,8,25,median_return,70,8.097869,5,21742,404.225,2.901999,52.088124367583475,46.28369055284702,10402.019,21005,546.8578,-1.6205288,47.502975482028084,32496.795,0.038860247,5.730008909541089,42747,361.5
175,8,25,median_return,75,11.9464,5,19789,425.7167,2.497445,51.77623932487746,46.58648744251857,10852.356,19108,570.8986,-1.8144666,47.362361314632615,34035.453,0.039228044,5.518341625833223,38897,361.5
175,8,25,median_return,80,16.98544,5,17134,390.40567,0.7844199,50.62448931948174,47.68880588303957,9849.833,16930,628.1301,-2.0779016,47.12344949793266,36151.99,0.039635766,5.188199175235694,34064,361.5
175,8,30,avg_return,70,26.5714,5,22094,487.338,1.0474682,50.75586131981533,47.40200959536526,12484.117,21157,530.178,-1.5459323,47.23259441319658,31749.412,0.039036643,5.802426329250246,43251,247.0
175,8,30,avg_return,75,39.391846,5,19289,498.8307,0.0,49.313079993778835,48.72206957333195,12585.852,18546,576.19763,-2.7238202,46.27412919227866,33862.35,0.039634243,5.504595623318855,37835,247.0
175,8,30,avg_return,80,56.057472,5,15733,566.3487,0.0,48.960783067437866,48.90357846564546,13562.819,15602,622.50793,-3.084173,45.89796179976926,36652.613,0.041757446,5.23768887488111,31335,247.0
175,8,30,median_return,70,8.319218,5,21719,414.4515,2.691554,51.917675767760954,46.40637230075049,10443.826,21126,490.84866,-1.399993,47.65691564896336,31655.621,0.039683875,5.848358441086084,42845,247.0
175,8,30,median_return,75,12.452047,5,19848,427.70682,2.4503362,51.738210399032646,46.5689238210399,10836.74,19177,524.3893,-1.666668,47.4631068467435,33218.59,0.039468218,5.56039814800669,39025,247.0
175,8,30,median_return,80,16.661114,5,17035,429.96655,0.98931193,50.771940123275606,47.472850014675664,11149.466,16921,575.58356,-2.0365472,47.148513681224514,35357.203,0.03856387,5.033286805058407,33956,247.0
