Security,Block_ID,Cluster_ID,Total_Blocks_Appeared,Unique_Clusters,Cluster_Changes,Stability_Score,Percent_Return
NNYR,6,8,10,10,9,0.0,9900.000727595265
NNYR,7,47,10,10,9,0.0,9900.000727595265
NNYR,8,38,10,10,9,0.0,9900.000727595265
NNYR,9,35,10,10,9,0.0,9900.000727595265
YSGG,0,1,10,10,9,0.0,18081.81858821363
YSGG,1,2,10,10,9,0.0,18081.81858821363
YSGG,2,9,10,10,9,0.0,18081.81858821363
YSGG,3,16,10,10,9,0.0,18081.81858821363
YSGG,4,55,10,10,9,0.0,18081.81858821363
YSGG,5,57,10,10,9,0.0,18081.81858821363
YSGG,6,47,10,10,9,0.0,18081.81858821363
YSGG,7,22,10,10,9,0.0,18081.81858821363
YSGG,8,19,10,10,9,0.0,18081.81858821363
YSGG,9,7,10,10,9,0.0,18081.81858821363
ARAT,0,6,10,9,9,0.0,11840.000165154557
ARAT,1,3,10,9,9,0.0,11840.000165154557
ARAT,2,56,10,9,9,0.0,11840.000165154557
ARAT,3,32,10,9,9,0.0,11840.000165154557
ARAT,4,13,10,9,9,0.0,11840.000165154557
ARAT,5,42,10,9,9,0.0,11840.000165154557
ARAT,6,26,10,9,9,0.0,11840.000165154557
ARAT,7,15,10,9,9,0.0,11840.000165154557
ARAT,8,43,10,9,9,0.0,11840.000165154557
ARAT,9,32,10,9,9,0.0,11840.000165154557
ETPHF,0,6,10,9,8,0.11111111111111116,11800.000062573175
ETPHF,1,25,10,9,8,0.11111111111111116,11800.000062573175
ETPHF,2,37,10,9,8,0.11111111111111116,11800.000062573175
ETPHF,3,37,10,9,8,0.11111111111111116,11800.000062573175
ETPHF,4,65,10,9,8,0.11111111111111116,11800.000062573175
ETPHF,5,28,10,9,8,0.11111111111111116,11800.000062573175
ETPHF,6,45,10,9,8,0.11111111111111116,11800.000062573175
ETPHF,7,32,10,9,8,0.11111111111111116,11800.000062573175
ETPHF,8,60,10,9,8,0.11111111111111116,11800.000062573175
ETPHF,9,55,10,9,8,0.11111111111111116,11800.000062573175
FERN,0,6,10,9,9,0.0,8949.999783662282
FERN,1,61,10,9,9,0.0,8949.999783662282
FERN,2,12,10,9,9,0.0,8949.999783662282
FERN,3,22,10,9,9,0.0,8949.999783662282
FERN,4,1,10,9,9,0.0,8949.999783662282
FERN,5,32,10,9,9,0.0,8949.999783662282
FERN,6,2,10,9,9,0.0,8949.999783662282
FERN,7,12,10,9,9,0.0,8949.999783662282
FERN,8,55,10,9,9,0.0,8949.999783662282
FERN,9,53,10,9,9,0.0,8949.999783662282
NILA,0,6,10,10,9,0.0,5423.437698010134
NILA,1,11,10,10,9,0.0,5423.437698010134
NILA,2,28,10,10,9,0.0,5423.437698010134
NILA,3,33,10,10,9,0.0,5423.437698010134
NILA,4,25,10,10,9,0.0,5423.437698010134
NILA,5,55,10,10,9,0.0,5423.437698010134
NILA,6,24,10,10,9,0.0,5423.437698010134
NILA,7,0,10,10,9,0.0,5423.437698010134
NILA,8,20,10,10,9,0.0,5423.437698010134
NILA,9,21,10,10,9,0.0,5423.437698010134
NXMH,0,6,10,10,9,0.0,3189900.0424392065
NXMH,1,3,10,10,9,0.0,3189900.0424392065
NXMH,2,46,10,10,9,0.0,3189900.0424392065
NXMH,3,50,10,10,9,0.0,3189900.0424392065
NXMH,4,13,10,10,9,0.0,3189900.0424392065
NXMH,5,42,10,10,9,0.0,3189900.0424392065
NXMH,6,45,10,10,9,0.0,3189900.0424392065
NXMH,7,68,10,10,9,0.0,3189900.0424392065
NXMH,8,38,10,10,9,0.0,3189900.0424392065
NXMH,9,66,10,10,9,0.0,3189900.0424392065
BUSC,0,30,10,8,8,0.11111111111111116,99900.0002910375
BUSC,1,42,10,8,8,0.11111111111111116,99900.0002910375
BUSC,2,46,10,8,8,0.11111111111111116,99900.0002910375
BUSC,3,50,10,8,8,0.11111111111111116,99900.0002910375
BUSC,4,13,10,8,8,0.11111111111111116,99900.0002910375
BUSC,5,42,10,8,8,0.11111111111111116,99900.0002910375
BUSC,6,68,10,8,8,0.11111111111111116,99900.0002910375
BUSC,7,68,10,8,8,0.11111111111111116,99900.0002910375
BUSC,8,38,10,8,8,0.11111111111111116,99900.0002910375
BUSC,9,19,10,8,8,0.11111111111111116,99900.0002910375
GMPW,0,30,10,9,9,0.0,7595.10311404334
GMPW,1,12,10,9,9,0.0,7595.10311404334
GMPW,2,20,10,9,9,0.0,7595.10311404334
GMPW,3,51,10,9,9,0.0,7595.10311404334
GMPW,4,55,10,9,9,0.0,7595.10311404334
GMPW,5,1,10,9,9,0.0,7595.10311404334
GMPW,6,31,10,9,9,0.0,7595.10311404334
GMPW,7,45,10,9,9,0.0,7595.10311404334
GMPW,8,9,10,9,9,0.0,7595.10311404334
GMPW,9,55,10,9,9,0.0,7595.10311404334
PIFR,0,30,10,9,8,0.11111111111111116,76390.00256768546
PIFR,1,54,10,9,8,0.11111111111111116,76390.00256768546
PIFR,2,49,10,9,8,0.11111111111111116,76390.00256768546
PIFR,3,18,10,9,8,0.11111111111111116,76390.00256768546
PIFR,4,33,10,9,8,0.11111111111111116,76390.00256768546
PIFR,5,16,10,9,8,0.11111111111111116,76390.00256768546
PIFR,6,28,10,9,8,0.11111111111111116,76390.00256768546
PIFR,7,68,10,9,8,0.11111111111111116,76390.00256768546
PIFR,8,68,10,9,8,0.11111111111111116,76390.00256768546
PIFR,9,56,10,9,8,0.11111111111111116,76390.00256768546
CIVX,0,38,10,10,9,0.0,82150.00205545763
CIVX,1,20,10,10,9,0.0,82150.00205545763
CIVX,2,27,10,10,9,0.0,82150.00205545763
CIVX,3,45,10,10,9,0.0,82150.00205545763
CIVX,4,26,10,10,9,0.0,82150.00205545763
CIVX,5,24,10,10,9,0.0,82150.00205545763
CIVX,6,29,10,10,9,0.0,82150.00205545763
CIVX,7,41,10,10,9,0.0,82150.00205545763
CIVX,8,48,10,10,9,0.0,82150.00205545763
CIVX,9,35,10,10,9,0.0,82150.00205545763
ENZC,0,38,10,10,9,0.0,19035.326691012357
ENZC,1,30,10,10,9,0.0,19035.326691012357
ENZC,2,21,10,10,9,0.0,19035.326691012357
ENZC,3,32,10,10,9,0.0,19035.326691012357
ENZC,4,52,10,10,9,0.0,19035.326691012357
ENZC,5,24,10,10,9,0.0,19035.326691012357
ENZC,6,15,10,10,9,0.0,19035.326691012357
ENZC,7,61,10,10,9,0.0,19035.326691012357
ENZC,8,44,10,10,9,0.0,19035.326691012357
ENZC,9,48,10,10,9,0.0,19035.326691012357
FMNJ,0,38,10,9,9,0.0,18500.000817817596
FMNJ,1,53,10,9,9,0.0,18500.000817817596
FMNJ,2,43,10,9,9,0.0,18500.000817817596
FMNJ,3,34,10,9,9,0.0,18500.000817817596
FMNJ,4,5,10,9,9,0.0,18500.000817817596
FMNJ,5,53,10,9,9,0.0,18500.000817817596
FMNJ,6,59,10,9,9,0.0,18500.000817817596
FMNJ,7,69,10,9,9,0.0,18500.000817817596
FMNJ,8,27,10,9,9,0.0,18500.000817817596
FMNJ,9,19,10,9,9,0.0,18500.000817817596
TIPS,0,38,10,8,8,0.11111111111111116,50840.00155268935
TIPS,1,53,10,8,8,0.11111111111111116,50840.00155268935
TIPS,2,53,10,8,8,0.11111111111111116,50840.00155268935
TIPS,3,59,10,8,8,0.11111111111111116,50840.00155268935
TIPS,4,5,10,8,8,0.11111111111111116,50840.00155268935
TIPS,5,42,10,8,8,0.11111111111111116,50840.00155268935
TIPS,6,32,10,8,8,0.11111111111111116,50840.00155268935
TIPS,7,52,10,8,8,0.11111111111111116,50840.00155268935
TIPS,8,38,10,8,8,0.11111111111111116,50840.00155268935
TIPS,9,58,10,8,8,0.11111111111111116,50840.00155268935
TKVR,0,38,10,10,9,0.0,22758.182171212127
TKVR,1,24,10,10,9,0.0,22758.182171212127
TKVR,2,17,10,10,9,0.0,22758.182171212127
TKVR,3,5,10,10,9,0.0,22758.182171212127
TKVR,4,8,10,10,9,0.0,22758.182171212127
TKVR,5,32,10,10,9,0.0,22758.182171212127
TKVR,6,40,10,10,9,0.0,22758.182171212127
TKVR,7,54,10,10,9,0.0,22758.182171212127
TKVR,8,18,10,10,9,0.0,22758.182171212127
TKVR,9,0,10,10,9,0.0,22758.182171212127
AHELF,0,59,10,9,9,0.0,41896.99921660295
AHELF,1,30,10,9,9,0.0,41896.99921660295
AHELF,2,44,10,9,9,0.0,41896.99921660295
AHELF,3,47,10,9,9,0.0,41896.99921660295
AHELF,4,12,10,9,9,0.0,41896.99921660295
AHELF,5,38,10,9,9,0.0,41896.99921660295
AHELF,6,24,10,9,9,0.0,41896.99921660295
AHELF,7,10,10,9,9,0.0,41896.99921660295
AHELF,8,38,10,9,9,0.0,41896.99921660295
AHELF,9,17,10,9,9,0.0,41896.99921660295
CRSQ,0,59,10,10,9,0.0,13536.364252114536
CRSQ,1,0,10,10,9,0.0,13536.364252114536
CRSQ,2,41,10,10,9,0.0,13536.364252114536
CRSQ,3,46,10,10,9,0.0,13536.364252114536
CRSQ,4,11,10,10,9,0.0,13536.364252114536
CRSQ,5,37,10,10,9,0.0,13536.364252114536
CRSQ,6,42,10,10,9,0.0,13536.364252114536
CRSQ,7,66,10,10,9,0.0,13536.364252114536
CRSQ,8,36,10,10,9,0.0,13536.364252114536
CRSQ,9,27,10,10,9,0.0,13536.364252114536
PDIV,0,59,10,10,9,0.0,6899.409666111427
PDIV,1,0,10,10,9,0.0,6899.409666111427
PDIV,2,17,10,10,9,0.0,6899.409666111427
PDIV,3,3,10,10,9,0.0,6899.409666111427
PDIV,4,13,10,10,9,0.0,6899.409666111427
PDIV,5,10,10,10,9,0.0,6899.409666111427
PDIV,6,57,10,10,9,0.0,6899.409666111427
PDIV,7,66,10,10,9,0.0,6899.409666111427
PDIV,8,45,10,10,9,0.0,6899.409666111427
PDIV,9,56,10,10,9,0.0,6899.409666111427
SDAD,0,59,10,10,9,0.0,8604.41464698752
SDAD,1,0,10,10,9,0.0,8604.41464698752
SDAD,2,41,10,10,9,0.0,8604.41464698752
SDAD,3,35,10,10,9,0.0,8604.41464698752
SDAD,4,12,10,10,9,0.0,8604.41464698752
SDAD,5,27,10,10,9,0.0,8604.41464698752
SDAD,6,3,10,10,9,0.0,8604.41464698752
SDAD,7,37,10,10,9,0.0,8604.41464698752
SDAD,8,38,10,10,9,0.0,8604.41464698752
SDAD,9,19,10,10,9,0.0,8604.41464698752
MONI,0,10,10,9,9,0.0,74550.00248491699
MONI,1,8,10,9,9,0.0,74550.00248491699
MONI,2,11,10,9,9,0.0,74550.00248491699
MONI,3,5,10,9,9,0.0,74550.00248491699
MONI,4,26,10,9,9,0.0,74550.00248491699
MONI,5,51,10,9,9,0.0,74550.00248491699
MONI,6,4,10,9,9,0.0,74550.00248491699
MONI,7,26,10,9,9,0.0,74550.00248491699
MONI,8,50,10,9,9,0.0,74550.00248491699
MONI,9,45,10,9,9,0.0,74550.00248491699
SHGI,0,10,10,10,9,0.0,6040.000063329987
SHGI,1,58,10,10,9,0.0,6040.000063329987
SHGI,2,37,10,10,9,0.0,6040.000063329987
SHGI,3,26,10,10,9,0.0,6040.000063329987
SHGI,4,23,10,10,9,0.0,6040.000063329987
SHGI,5,19,10,10,9,0.0,6040.000063329987
SHGI,6,50,10,10,9,0.0,6040.000063329987
SHGI,7,65,10,10,9,0.0,6040.000063329987
SHGI,8,39,10,10,9,0.0,6040.000063329987
SHGI,9,33,10,10,9,0.0,6040.000063329987
MTEI,0,12,10,10,9,0.0,1371900.0360305426
MTEI,1,3,10,10,9,0.0,1371900.0360305426
MTEI,2,50,10,10,9,0.0,1371900.0360305426
MTEI,3,15,10,10,9,0.0,1371900.0360305426
MTEI,4,24,10,10,9,0.0,1371900.0360305426
MTEI,5,42,10,10,9,0.0,1371900.0360305426
MTEI,6,45,10,10,9,0.0,1371900.0360305426
MTEI,7,68,10,10,9,0.0,1371900.0360305426
MTEI,8,46,10,10,9,0.0,1371900.0360305426
MTEI,9,35,10,10,9,0.0,1371900.0360305426
GMZP,0,25,10,8,8,0.11111111111111116,9770.00015352639
GMZP,1,4,10,8,8,0.11111111111111116,9770.00015352639
GMZP,2,35,10,8,8,0.11111111111111116,9770.00015352639
GMZP,3,31,10,8,8,0.11111111111111116,9770.00015352639
GMZP,4,3,10,8,8,0.11111111111111116,9770.00015352639
GMZP,5,24,10,8,8,0.11111111111111116,9770.00015352639
GMZP,6,4,10,8,8,0.11111111111111116,9770.00015352639
GMZP,7,7,10,8,8,0.11111111111111116,9770.00015352639
GMZP,8,61,10,8,8,0.11111111111111116,9770.00015352639
GMZP,9,61,10,8,8,0.11111111111111116,9770.00015352639
APSI,0,39,10,9,9,0.0,7012.149173890448
APSI,1,33,10,9,9,0.0,7012.149173890448
APSI,2,13,10,9,9,0.0,7012.149173890448
APSI,3,44,10,9,9,0.0,7012.149173890448
APSI,4,32,10,9,9,0.0,7012.149173890448
APSI,5,27,10,9,9,0.0,7012.149173890448
APSI,6,6,10,9,9,0.0,7012.149173890448
APSI,7,24,10,9,9,0.0,7012.149173890448
APSI,8,44,10,9,9,0.0,7012.149173890448
APSI,9,68,10,9,9,0.0,7012.149173890448
BGUUF,0,60,10,9,9,0.0,79900.00023283061
BGUUF,1,1,10,9,9,0.0,79900.00023283061
BGUUF,2,44,10,9,9,0.0,79900.00023283061
BGUUF,3,47,10,9,9,0.0,79900.00023283061
BGUUF,4,38,10,9,9,0.0,79900.00023283061
BGUUF,5,5,10,9,9,0.0,79900.00023283061
BGUUF,6,38,10,9,9,0.0,79900.00023283061
BGUUF,7,49,10,9,9,0.0,79900.00023283061
BGUUF,8,31,10,9,9,0.0,79900.00023283061
BGUUF,9,2,10,9,9,0.0,79900.00023283061
ENMI,0,60,10,10,9,0.0,33840.000199361115
ENMI,1,1,10,10,9,0.0,33840.000199361115
ENMI,2,44,10,10,9,0.0,33840.000199361115
ENMI,3,47,10,10,9,0.0,33840.000199361115
ENMI,4,12,10,10,9,0.0,33840.000199361115
ENMI,5,64,10,10,9,0.0,33840.000199361115
ENMI,6,45,10,10,9,0.0,33840.000199361115
ENMI,7,68,10,10,9,0.0,33840.000199361115
ENMI,8,20,10,10,9,0.0,33840.000199361115
ENMI,9,35,10,10,9,0.0,33840.000199361115
HMBL,0,60,10,10,9,0.0,194110.0052423519
HMBL,1,35,10,10,9,0.0,194110.0052423519
HMBL,2,44,10,10,9,0.0,194110.0052423519
HMBL,3,47,10,10,9,0.0,194110.0052423519
HMBL,4,12,10,10,9,0.0,194110.0052423519
HMBL,5,38,10,10,9,0.0,194110.0052423519
HMBL,6,43,10,10,9,0.0,194110.0052423519
HMBL,7,67,10,10,9,0.0,194110.0052423519
HMBL,8,37,10,10,9,0.0,194110.0052423519
HMBL,9,32,10,10,9,0.0,194110.0052423519
LBWR,0,60,10,9,9,0.0,858650.0222898965
LBWR,1,33,10,9,9,0.0,858650.0222898965
LBWR,2,46,10,9,9,0.0,858650.0222898965
LBWR,3,45,10,9,9,0.0,858650.0222898965
LBWR,4,46,10,9,9,0.0,858650.0222898965
LBWR,5,28,10,9,9,0.0,858650.0222898965
LBWR,6,59,10,9,9,0.0,858650.0222898965
LBWR,7,68,10,9,9,0.0,858650.0222898965
LBWR,8,67,10,9,9,0.0,858650.0222898965
LBWR,9,2,10,9,9,0.0,858650.0222898965
MTPP,0,60,10,9,9,0.0,77270.0010950316
MTPP,1,1,10,9,9,0.0,77270.0010950316
MTPP,2,44,10,9,9,0.0,77270.0010950316
MTPP,3,45,10,9,9,0.0,77270.0010950316
MTPP,4,3,10,9,9,0.0,77270.0010950316
MTPP,5,42,10,9,9,0.0,77270.0010950316
MTPP,6,45,10,9,9,0.0,77270.0010950316
MTPP,7,68,10,9,9,0.0,77270.0010950316
MTPP,8,38,10,9,9,0.0,77270.0010950316
MTPP,9,69,10,9,9,0.0,77270.0010950316
NEVE,0,60,10,10,9,0.0,9900.000223517505
NEVE,1,30,10,10,9,0.0,9900.000223517505
NEVE,2,41,10,10,9,0.0,9900.000223517505
NEVE,3,46,10,10,9,0.0,9900.000223517505
NEVE,4,11,10,10,9,0.0,9900.000223517505
NEVE,5,37,10,10,9,0.0,9900.000223517505
NEVE,6,42,10,10,9,0.0,9900.000223517505
NEVE,7,66,10,10,9,0.0,9900.000223517505
NEVE,8,36,10,10,9,0.0,9900.000223517505
NEVE,9,27,10,10,9,0.0,9900.000223517505
WYPH,0,60,10,8,8,0.11111111111111116,597400.0226937119
WYPH,1,42,10,8,8,0.11111111111111116,597400.0226937119
WYPH,2,48,10,8,8,0.11111111111111116,597400.0226937119
WYPH,3,18,10,8,8,0.11111111111111116,597400.0226937119
WYPH,4,15,10,8,8,0.11111111111111116,597400.0226937119
WYPH,5,42,10,8,8,0.11111111111111116,597400.0226937119
WYPH,6,59,10,8,8,0.11111111111111116,597400.0226937119
WYPH,7,59,10,8,8,0.11111111111111116,597400.0226937119
WYPH,8,34,10,8,8,0.11111111111111116,597400.0226937119
WYPH,9,0,10,8,8,0.11111111111111116,597400.0226937119
