Security,Block,Prev_Quality,New_Quality,Quality_Loss,Future_Return,Event_Type,Quality_Jump
HI,28,101.551926,112.456955,,,ACQ,10.905029
VSYS,28,400.56613,65.17273,335.3934,,DROP,
GSTC,28,1679.5585,4272.2896,,,ACQ,2592.731
CSV,28,109.5554,7823.223,,,ACQ,7713.668
CLVSF,28,275.5606,4272.2896,,,ACQ,3996.729
COOT,28,443.55377,1251.8187,,,ACQ,808.26495
CNFR,28,-4.7853103,599.62585,,,ACQ,604.4112
CODQL,28,443.55377,619.8006,,,ACQ,176.24683
CNMVF,28,0.0,4272.2896,,,ACQ,4272.2896
CNTTQ,28,-13.602154,83.87954,,,ACQ,97.48169
COPHF,28,11.378735,619.8006,,,ACQ,608.4219
CMPGF,28,0.0,78.84912,,,ACQ,78.84912
WMMVF,28,66.25925,233.70277,,,ACQ,167.44353
WMMVY,28,66.25925,233.70277,,,ACQ,167.44353
CGC,28,77.67917,233.70277,,,ACQ,156.0236
ATGVF,28,199.06331,1839.9711,,,ACQ,1640.9077
MEDGF,28,358.37534,146.15318,212.22215,,DROP,
MEC,28,151.8551,146.15318,5.7019196,,DROP,
AZMCF,28,0.0,3669.4253,,,ACQ,3669.4253
CGECF,28,41.482353,865.0091,,,ACQ,823.52673
CSHX,28,23.674898,146.15318,,,ACQ,122.47829
CRLKP,28,2495.2405,3669.4253,,,ACQ,1174.1848
CRUS,28,95.82315,233.70277,,,ACQ,137.87962
BRRGF,28,2495.2405,1.7603161,2493.4802,,DROP,
TERRF,28,143.17552,105.99439,37.18113,,DROP,
WLBMF,28,1121.4342,-39.67966,1161.1139,,DROP,
WLMSQ,28,655.5404,446.09967,209.44073,,DROP,
ZG,28,398.645,146.15318,252.4918,,DROP,
ZUMZ,28,398.645,146.15318,252.4918,,DROP,
VRSEF,28,1288.8486,-12.0935,1300.9421,,DROP,
SOBR,28,723.0145,90.69762,632.3169,,DROP,
SVGAF,28,118.29525,21.71209,96.58316,,DROP,
UDIRF,28,279.60663,93.8877,185.71893,,DROP,
CNLPL,28,26.298084,248.29274,,,ACQ,221.99466
ASCC,28,-9.77448,1609.4989,,,ACQ,1619.2734
ELVUF,28,850.0282,1251.8187,,,ACQ,401.79053
BKESY,28,-34.513557,83.87954,,,ACQ,118.3931
BEHL,28,43.271385,5685.27,,,ACQ,5641.9985
