Block_ID,Cluster_ID,Security,Cluster_Size_x,Score,Median_Price_Level,Avg_Correlation,Cluster_Size_y,Post_Clustering_Return
0,62,HYWI,139,4,0.3467916671186685,0.0,139,7199.999999999998
0,62,IBIDF,139,4,0.3467916671186685,0.0,139,180.918770769041
0,62,IBRC,139,4,0.3467916671186685,0.0,139,0.0
0,62,ITNS,139,4,0.3467916671186685,0.0,139,277.1331091334123
0,62,JETR,139,4,0.3467916671186685,0.0,139,56.545221811643685
0,62,JUMT,139,4,0.3467916671186685,0.0,139,-90.6542058299086
0,62,KELYA,139,4,0.3467916671186685,0.0,139,-17.968552111469144
0,62,KFS,139,4,0.3467916671186685,0.0,139,141.18162127662038
0,62,KW,139,4,0.3467916671186685,0.0,139,-4.599023216083724
0,62,LCUT,139,4,0.3467916671186685,0.0,139,120.03900602352742
0,62,LFUS,139,4,0.3467916671186685,0.0,139,47.8405514423304
0,62,LIVE,139,4,0.3467916671186685,0.0,139,327.71762775691246
0,62,LTFD,139,4,0.3467916671186685,0.0,139,-45.171562928928886
0,62,MAAL,139,4,0.3467916671186685,0.0,139,5.509842358400788
0,62,MCR,139,4,0.3467916671186685,0.0,139,3.621438870035488
0,62,MDNDF,139,4,0.3467916671186685,0.0,139,-4.416274325085634
0,62,MDRX,139,4,0.3467916671186685,0.0,139,23.537426133016936
0,62,MEDS,139,4,0.3467916671186685,0.0,139,-22.875985940205663
0,62,MINM,139,4,0.3467916671186685,0.0,139,137.0860927152318
0,62,MLBEF,139,4,0.3467916671186685,0.0,139,-89.59276017184261
0,62,MMND,139,4,0.3467916671186685,0.0,139,-89.80769256669917
0,62,MMT,139,4,0.3467916671186685,0.0,139,8.789358144345368
0,62,MURCF,139,4,0.3467916671186685,0.0,139,10.810812443516577
0,62,MURSF,139,4,0.3467916671186685,0.0,139,0.0
0,62,MVES,139,4,0.3467916671186685,0.0,139,-64.21842603317282
0,62,MYGN,139,4,0.3467916671186685,0.0,139,-0.5814685637279958
0,62,NCXS,139,4,0.3467916671186685,0.0,139,16.57142857142857
0,62,NMGX,139,4,0.3467916671186685,0.0,139,-99.89972603301884
0,62,OLB,139,4,0.3467916671186685,0.0,139,-66.3583329518636
0,62,ONBI,139,4,0.3467916671186685,0.0,139,-95.55335965424024
0,62,ORAAF,139,4,0.3467916671186685,0.0,139,990.113934351037
0,62,PARNF,139,4,0.3467916671186685,0.0,139,-53.48837229449923
0,62,PFNO,139,4,0.3467916671186685,0.0,139,150.00000000003902
0,62,PIHN,139,4,0.3467916671186685,0.0,139,200.0000218279505
0,62,PLTYF,139,4,0.3467916671186685,0.0,139,-14.399995803833008
0,62,POGS,139,4,0.3467916671186685,0.0,139,449.1666572240912
0,62,PPWLM,139,4,0.3467916671186685,0.0,139,6.615588088646587
0,62,PRKWF,139,4,0.3467916671186685,0.0,139,55.02262171537957
0,62,PRPM,139,4,0.3467916671186685,0.0,139,615.0000083673095
0,62,PRRUF,139,4,0.3467916671186685,0.0,139,3830.00012479726
0,62,PRTG,139,4,0.3467916671186685,0.0,139,87.73394383421731
0,62,PSSR,139,4,0.3467916671186685,0.0,139,-59.79486821982712
0,62,PTITF,139,4,0.3467916671186685,0.0,139,74.99999441206468
0,62,PTOS,139,4,0.3467916671186685,0.0,139,3185.540313586048
0,62,PTRC,139,4,0.3467916671186685,0.0,139,-99.64260186452655
0,62,PTSH,139,4,0.3467916671186685,0.0,139,3761.445559222168
0,62,PVARF,139,4,0.3467916671186685,0.0,139,-0.6849341017596597
0,62,QMDT,139,4,0.3467916671186685,0.0,139,-13.043480021404108
0,62,QPRC,139,4,0.3467916671186685,0.0,139,25.616085331835485
0,62,RDWD,139,4,0.3467916671186685,0.0,139,0.0
0,62,REOS,139,4,0.3467916671186685,0.0,139,2426.908688781518
0,62,RITT,139,4,0.3467916671186685,0.0,139,60.79755357027334
0,62,RIVT,139,4,0.3467916671186685,0.0,139,46900.00050931689
0,62,RMRDF,139,4,0.3467916671186685,0.0,139,27.732583271224843
0,62,RMTD,139,4,0.3467916671186685,0.0,139,0.0
0,62,SCMWY,139,4,0.3467916671186685,0.0,139,13.085646943381304
0,62,SCNX,139,4,0.3467916671186685,0.0,139,362.7469515265646
0,62,SETO,139,4,0.3467916671186685,0.0,139,-83.18181808560756
0,62,SKYF,139,4,0.3467916671186685,0.0,139,325.00002219163355
0,62,SMEV,139,4,0.3467916671186685,0.0,139,19750.00049549268
0,62,SOFE,139,4,0.3467916671186685,0.0,139,15.624999170960589
0,62,SOTK,139,4,0.3467916671186685,0.0,139,71.75944567458376
0,62,SPMI,139,4,0.3467916671186685,0.0,139,-25.000004989228763
0,62,SRI,139,4,0.3467916671186685,0.0,139,-37.62839913728374
0,41,ABCB,50,0,36.051683018847214,0.6807231204949956,50,23.93284896799408
0,41,AIG,50,0,36.051683018847214,0.6807231204949956,50,5.80331994031441
