Security,Block_ID,Cluster_ID,Cluster_Size,Num_Top_Performers_During,Pct_Top_Performers_During,Num_Top_Performers_After,Pct_Top_Performers_After,Stock_Return_During,Stock_Return_After
CGEN,6,24,185,22,11.891891891891893,8,4.324324324324325,-42.87487095214297,48.35296476305897
CGEN,7,61,53,8,15.09433962264151,8,15.09433962264151,-42.87487095214297,48.35296476305897
CGEN,8,6,235,27,11.48936170212766,5,2.127659574468085,-42.87487095214297,48.35296476305897
CGEN,9,74,151,17,11.258278145695364,10,6.622516556291391,-42.87487095214297,48.35296476305897
CGFEF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,36.6666592160864,-16.666663562257998
CGFEF,1,42,232,12,5.172413793103448,29,12.5,36.6666592160864,-16.666663562257998
CGFEF,2,23,153,7,4.57516339869281,15,9.803921568627452,36.6666592160864,-16.666663562257998
CGFEF,3,9,341,33,9.67741935483871,18,5.278592375366569,36.6666592160864,-16.666663562257998
CGFEF,4,53,466,47,10.085836909871244,16,3.4334763948497855,36.6666592160864,-16.666663562257998
CGFEF,5,18,426,55,12.910798122065728,7,1.643192488262911,36.6666592160864,-16.666663562257998
CGFEF,6,24,185,22,11.891891891891893,8,4.324324324324325,36.6666592160864,-16.666663562257998
CGFEF,7,19,102,6,5.88235294117647,13,12.745098039215685,36.6666592160864,-16.666663562257998
CGFEF,8,54,122,9,7.377049180327869,9,7.377049180327869,36.6666592160864,-16.666663562257998
CGFEF,9,23,104,2,1.9230769230769231,9,8.653846153846153,36.6666592160864,-16.666663562257998
CGGGF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CGGGF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CGGGF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CGGGF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CGGGF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CGGGF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CGGGF,6,36,110,6,5.454545454545454,10,9.090909090909092,,
CGGGF,7,57,233,5,2.1459227467811157,6,2.575107296137339,,
CGGGF,8,60,266,12,4.511278195488721,22,8.270676691729323,,
CGGGF,9,22,315,14,4.444444444444445,12,3.8095238095238098,,
CGGYD,0,19,146,9,6.164383561643835,14,9.58904109589041,-98.8667145495588,-65.60847008774147
CGGYD,1,38,411,13,3.1630170316301705,46,11.19221411192214,-98.8667145495588,-65.60847008774147
CGGYD,2,22,271,11,4.059040590405904,21,7.7490774907749085,-98.8667145495588,-65.60847008774147
CGGYD,3,23,65,3,4.615384615384616,3,4.615384615384616,-98.8667145495588,-65.60847008774147
CGGYD,4,25,402,20,4.975124378109453,46,11.442786069651742,-98.8667145495588,-65.60847008774147
CGGYD,5,54,102,7,6.862745098039216,10,9.803921568627452,-98.8667145495588,-65.60847008774147
CGGYD,6,68,156,11,7.051282051282051,9,5.769230769230769,-98.8667145495588,-65.60847008774147
CGGYD,7,28,143,11,7.6923076923076925,6,4.195804195804196,-98.8667145495588,-65.60847008774147
CGGYD,8,2,300,14,4.666666666666667,10,3.3333333333333335,-98.8667145495588,-65.60847008774147
CGGYD,9,67,332,47,14.156626506024098,12,3.614457831325301,-98.8667145495588,-65.60847008774147
CGHC,0,21,291,43,14.776632302405499,9,3.0927835051546393,-62.40740594622724,-61.83205886399643
CGHC,1,55,169,13,7.6923076923076925,38,22.485207100591715,-62.40740594622724,-61.83205886399643
CGHC,2,38,103,12,11.650485436893204,10,9.70873786407767,-62.40740594622724,-61.83205886399643
CGHC,3,7,74,2,2.7027027027027026,1,1.3513513513513513,-62.40740594622724,-61.83205886399643
CGHC,4,22,88,2,2.272727272727273,13,14.772727272727273,-62.40740594622724,-61.83205886399643
CGHC,5,40,91,6,6.593406593406594,20,21.978021978021978,-62.40740594622724,-61.83205886399643
CGHC,6,62,74,7,9.45945945945946,18,24.324324324324326,-62.40740594622724,-61.83205886399643
CGHC,7,55,211,17,8.056872037914692,9,4.265402843601896,-62.40740594622724,-61.83205886399643
CGHC,8,29,155,19,12.258064516129032,23,14.838709677419354,-62.40740594622724,-61.83205886399643
CGHC,9,57,57,5,8.771929824561402,13,22.807017543859647,-62.40740594622724,-61.83205886399643
CGHLY,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CGHLY,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CGHLY,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CGHLY,3,9,341,33,9.67741935483871,18,5.278592375366569,,
CGHLY,4,64,324,19,5.864197530864197,7,2.1604938271604937,,
CGHLY,5,17,478,61,12.761506276150628,4,0.8368200836820083,,
CGHLY,6,14,255,27,10.588235294117647,21,8.235294117647058,,
CGHLY,7,55,211,17,8.056872037914692,9,4.265402843601896,,
CGHLY,8,35,128,12,9.375,13,10.15625,,
CGHLY,9,56,280,36,12.857142857142856,11,3.9285714285714284,,
CGHOF,0,11,166,9,5.421686746987952,9,5.421686746987952,125.18090052593897,-29.477424343441392
CGHOF,1,43,134,6,4.477611940298507,2,1.4925373134328357,125.18090052593897,-29.477424343441392
CGHOF,2,7,353,16,4.53257790368272,10,2.8328611898017,125.18090052593897,-29.477424343441392
CGHOF,3,9,341,33,9.67741935483871,18,5.278592375366569,125.18090052593897,-29.477424343441392
CGHOF,4,64,324,19,5.864197530864197,7,2.1604938271604937,125.18090052593897,-29.477424343441392
CGHOF,5,15,304,24,7.894736842105263,8,2.631578947368421,125.18090052593897,-29.477424343441392
CGHOF,6,16,155,18,11.612903225806452,4,2.5806451612903225,125.18090052593897,-29.477424343441392
CGHOF,7,55,211,17,8.056872037914692,9,4.265402843601896,125.18090052593897,-29.477424343441392
CGHOF,8,34,161,18,11.180124223602485,16,9.937888198757763,125.18090052593897,-29.477424343441392
CGHOF,9,54,220,22,10.0,3,1.3636363636363635,125.18090052593897,-29.477424343441392
CGIFF,0,10,131,3,2.2900763358778624,12,9.16030534351145,-56.499243438518775,-27.056603461691417
CGIFF,1,46,829,22,2.6537997587454765,29,3.4981905910735827,-56.499243438518775,-27.056603461691417
CGIFF,2,3,207,2,0.966183574879227,3,1.4492753623188406,-56.499243438518775,-27.056603461691417
CGIFF,3,43,175,13,7.428571428571429,17,9.714285714285714,-56.499243438518775,-27.056603461691417
CGIFF,4,41,300,12,4.0,12,4.0,-56.499243438518775,-27.056603461691417
CGIFF,5,15,304,24,7.894736842105263,8,2.631578947368421,-56.499243438518775,-27.056603461691417
CGIFF,6,38,401,14,3.4912718204488775,20,4.987531172069826,-56.499243438518775,-27.056603461691417
CGIFF,7,62,110,4,3.6363636363636362,5,4.545454545454546,-56.499243438518775,-27.056603461691417
CGIFF,8,59,329,11,3.343465045592705,15,4.5592705167173255,-56.499243438518775,-27.056603461691417
CGIFF,9,61,358,41,11.452513966480447,7,1.9553072625698324,-56.499243438518775,-27.056603461691417
CGIP,0,21,291,43,14.776632302405499,9,3.0927835051546393,-93.96681005895572,-99.9841772151808
CGIP,1,45,384,13,3.3854166666666665,24,6.25,-93.96681005895572,-99.9841772151808
CGIP,2,19,624,27,4.326923076923077,10,1.6025641025641024,-93.96681005895572,-99.9841772151808
CGIP,3,45,286,5,1.7482517482517483,11,3.8461538461538463,-93.96681005895572,-99.9841772151808
CGIP,4,15,189,9,4.761904761904762,9,4.761904761904762,-93.96681005895572,-99.9841772151808
CGIP,5,15,304,24,7.894736842105263,8,2.631578947368421,-93.96681005895572,-99.9841772151808
CGIP,6,38,401,14,3.4912718204488775,20,4.987531172069826,-93.96681005895572,-99.9841772151808
CGIP,7,28,143,11,7.6923076923076925,6,4.195804195804196,-93.96681005895572,-99.9841772151808
CGIP,8,2,300,14,4.666666666666667,10,3.3333333333333335,-93.96681005895572,-99.9841772151808
CGIP,9,11,172,13,7.55813953488372,15,8.720930232558139,-93.96681005895572,-99.9841772151808
CGIUF,0,62,139,10,7.194244604316546,23,16.546762589928058,-31.777274773264804,-14.70355020832494
CGIUF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,-31.777274773264804,-14.70355020832494
CGIUF,2,20,232,13,5.603448275862069,21,9.051724137931034,-31.777274773264804,-14.70355020832494
CGIUF,3,13,221,14,6.334841628959276,11,4.97737556561086,-31.777274773264804,-14.70355020832494
CGIUF,4,63,131,14,10.687022900763358,13,9.923664122137405,-31.777274773264804,-14.70355020832494
CGIUF,5,41,33,2,6.0606060606060606,4,12.121212121212121,-31.777274773264804,-14.70355020832494
CGIUF,6,8,281,24,8.540925266903916,20,7.11743772241993,-31.777274773264804,-14.70355020832494
CGIUF,7,15,300,17,5.666666666666666,26,8.666666666666668,-31.777274773264804,-14.70355020832494
CGIUF,8,31,197,49,24.873096446700508,13,6.598984771573605,-31.777274773264804,-14.70355020832494
CGIUF,9,70,163,8,4.9079754601226995,9,5.521472392638037,-31.777274773264804,-14.70355020832494
CGJTF,0,37,215,26,12.093023255813954,22,10.232558139534884,235.29640289674325,128.89096452927433
CGJTF,1,54,271,21,7.7490774907749085,35,12.915129151291513,235.29640289674325,128.89096452927433
CGJTF,2,38,103,12,11.650485436893204,10,9.70873786407767,235.29640289674325,128.89096452927433
CGJTF,3,17,461,53,11.496746203904555,11,2.386117136659436,235.29640289674325,128.89096452927433
CGJTF,4,56,143,16,11.188811188811188,13,9.090909090909092,235.29640289674325,128.89096452927433
CGJTF,5,1,347,31,8.93371757925072,29,8.357348703170029,235.29640289674325,128.89096452927433
CGJTF,6,23,357,59,16.5266106442577,10,2.801120448179272,235.29640289674325,128.89096452927433
CGJTF,7,15,300,17,5.666666666666666,26,8.666666666666668,235.29640289674325,128.89096452927433
CGJTF,8,3,87,7,8.045977011494253,10,11.494252873563218,235.29640289674325,128.89096452927433
CGJTF,9,61,358,41,11.452513966480447,7,1.9553072625698324,235.29640289674325,128.89096452927433
CGKEY,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,-15.600001017252604,0.0
CGKEY,1,3,8267,55,0.6652957542034595,80,0.967702915205032,-15.600001017252604,0.0
CGKEY,2,14,205,11,5.365853658536586,32,15.609756097560975,-15.600001017252604,0.0
CGKEY,3,34,234,12,5.128205128205128,28,11.965811965811966,-15.600001017252604,0.0
CGKEY,4,46,44,5,11.363636363636363,5,11.363636363636363,-15.600001017252604,0.0
CGKEY,5,57,237,14,5.9071729957805905,23,9.70464135021097,-15.600001017252604,0.0
CGKEY,6,40,228,14,6.140350877192982,20,8.771929824561402,-15.600001017252604,0.0
CGKEY,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,-15.600001017252604,0.0
CGKEY,8,32,119,12,10.084033613445378,4,3.361344537815126,-15.600001017252604,0.0
CGKEY,9,69,166,26,15.66265060240964,7,4.216867469879518,-15.600001017252604,0.0
CGLCF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CGLCF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CGLCF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CGLCF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CGLCF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CGLCF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CGLCF,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CGLCF,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CGLCF,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CGLCF,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
CGLD,0,47,167,13,7.784431137724551,12,7.18562874251497,-99.9768857133708,1140.937855726998
CGLD,1,26,179,23,12.849162011173185,9,5.027932960893855,-99.9768857133708,1140.937855726998
CGLD,2,30,142,17,11.971830985915492,17,11.971830985915492,-99.9768857133708,1140.937855726998
CGLD,3,40,257,8,3.11284046692607,38,14.785992217898833,-99.9768857133708,1140.937855726998
CGLD,4,19,121,5,4.132231404958678,11,9.090909090909092,-99.9768857133708,1140.937855726998
CGLD,5,64,216,12,5.555555555555555,34,15.74074074074074,-99.9768857133708,1140.937855726998
CGLD,6,35,55,3,5.454545454545454,8,14.545454545454545,-99.9768857133708,1140.937855726998
CGLD,7,7,139,8,5.755395683453238,20,14.388489208633093,-99.9768857133708,1140.937855726998
CGLD,8,53,147,14,9.523809523809524,21,14.285714285714285,-99.9768857133708,1140.937855726998
CGLD,9,8,462,20,4.329004329004329,40,8.658008658008658,-99.9768857133708,1140.937855726998
CGLO,0,9,297,16,5.387205387205387,29,9.764309764309765,-93.92202096837065,-90.5680742558346
CGLO,1,20,166,25,15.060240963855422,12,7.228915662650602,-93.92202096837065,-90.5680742558346
CGLO,2,53,93,10,10.75268817204301,14,15.053763440860216,-93.92202096837065,-90.5680742558346
CGLO,3,38,178,3,1.6853932584269662,12,6.741573033707865,-93.92202096837065,-90.5680742558346
CGLO,4,10,81,7,8.641975308641975,9,11.11111111111111,-93.92202096837065,-90.5680742558346
CGLO,5,59,413,14,3.389830508474576,48,11.62227602905569,-93.92202096837065,-90.5680742558346
CGLO,6,18,124,3,2.4193548387096775,2,1.6129032258064515,-93.92202096837065,-90.5680742558346
CGLO,7,23,94,16,17.02127659574468,4,4.25531914893617,-93.92202096837065,-90.5680742558346
CGLO,8,5,116,6,5.172413793103448,1,0.8620689655172413,-93.92202096837065,-90.5680742558346
CGLO,9,59,88,10,11.363636363636363,7,7.954545454545454,-93.92202096837065,-90.5680742558346
CGMLF,0,8,112,3,2.6785714285714284,5,4.464285714285714,79.99999337726206,3062.676008421381
CGMLF,1,0,94,16,17.02127659574468,13,13.829787234042554,79.99999337726206,3062.676008421381
CGMLF,2,14,205,11,5.365853658536586,32,15.609756097560975,79.99999337726206,3062.676008421381
CGMLF,3,3,284,32,11.267605633802818,18,6.338028169014084,79.99999337726206,3062.676008421381
CGMLF,4,42,298,28,9.395973154362416,33,11.073825503355705,79.99999337726206,3062.676008421381
CGMLF,5,53,80,6,7.5,11,13.750000000000002,79.99999337726206,3062.676008421381
CGMLF,6,27,108,5,4.62962962962963,13,12.037037037037036,79.99999337726206,3062.676008421381
CGMLF,7,3,323,15,4.643962848297214,28,8.6687306501548,79.99999337726206,3062.676008421381
CGMLF,8,4,126,4,3.1746031746031744,10,7.936507936507936,79.99999337726206,3062.676008421381
CGMLF,9,67,332,47,14.156626506024098,12,3.614457831325301,79.99999337726206,3062.676008421381
CGNH,0,9,297,16,5.387205387205387,29,9.764309764309765,-92.99175320434678,30.372487091942368
CGNH,1,58,89,8,8.98876404494382,15,16.853932584269664,-92.99175320434678,30.372487091942368
CGNH,2,55,252,16,6.349206349206349,34,13.492063492063492,-92.99175320434678,30.372487091942368
CGNH,3,33,271,10,3.6900369003690034,21,7.7490774907749085,-92.99175320434678,30.372487091942368
CGNH,4,41,300,12,4.0,12,4.0,-92.99175320434678,30.372487091942368
CGNH,5,24,133,9,6.7669172932330826,17,12.781954887218044,-92.99175320434678,30.372487091942368
CGNH,6,6,179,10,5.58659217877095,12,6.70391061452514,-92.99175320434678,30.372487091942368
CGNH,7,11,99,5,5.05050505050505,14,14.14141414141414,-92.99175320434678,30.372487091942368
CGNH,8,32,119,12,10.084033613445378,4,3.361344537815126,-92.99175320434678,30.372487091942368
CGNH,9,8,462,20,4.329004329004329,40,8.658008658008658,-92.99175320434678,30.372487091942368
CGNMF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CGNMF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CGNMF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CGNMF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CGNMF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CGNMF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CGNMF,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CGNMF,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CGNMF,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CGNMF,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
CGNSF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CGNSF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CGNSF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CGNSF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CGNSF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CGNSF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CGNSF,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CGNSF,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CGNSF,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CGNSF,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
CGNT,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CGNT,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CGNT,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CGNT,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CGNT,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CGNT,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CGNT,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CGNT,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CGNT,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CGNT,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
CGNWF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CGNWF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CGNWF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CGNWF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CGNWF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CGNWF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CGNWF,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CGNWF,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CGNWF,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CGNWF,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
CGNX,0,34,362,61,16.85082872928177,11,3.0386740331491713,141.2502725833384,56.292910010135735
CGNX,1,50,154,14,9.090909090909092,15,9.740259740259742,141.2502725833384,56.292910010135735
CGNX,2,3,207,2,0.966183574879227,3,1.4492753623188406,141.2502725833384,56.292910010135735
CGNX,3,20,415,66,15.903614457831324,8,1.9277108433734942,141.2502725833384,56.292910010135735
CGNX,4,51,452,57,12.610619469026549,5,1.1061946902654867,141.2502725833384,56.292910010135735
CGNX,5,13,437,61,13.958810068649885,14,3.203661327231121,141.2502725833384,56.292910010135735
CGNX,6,38,401,14,3.4912718204488775,20,4.987531172069826,141.2502725833384,56.292910010135735
CGNX,7,38,104,8,7.6923076923076925,1,0.9615384615384616,141.2502725833384,56.292910010135735
CGNX,8,24,355,56,15.774647887323944,5,1.4084507042253522,141.2502725833384,56.292910010135735
CGNX,9,71,176,4,2.272727272727273,2,1.1363636363636365,141.2502725833384,56.292910010135735
CGON,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CGON,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CGON,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CGON,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CGON,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CGON,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CGON,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CGON,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CGON,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CGON,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
CGPVD,0,53,127,16,12.598425196850393,16,12.598425196850393,-97.8434222403926,-57.458333333333336
CGPVD,1,38,411,13,3.1630170316301705,46,11.19221411192214,-97.8434222403926,-57.458333333333336
CGPVD,2,21,505,32,6.336633663366337,29,5.742574257425743,-97.8434222403926,-57.458333333333336
CGPVD,3,43,175,13,7.428571428571429,17,9.714285714285714,-97.8434222403926,-57.458333333333336
CGPVD,4,25,402,20,4.975124378109453,46,11.442786069651742,-97.8434222403926,-57.458333333333336
CGPVD,5,47,289,14,4.844290657439446,21,7.26643598615917,-97.8434222403926,-57.458333333333336
CGPVD,6,55,189,11,5.82010582010582,10,5.291005291005291,-97.8434222403926,-57.458333333333336
CGPVD,7,40,262,28,10.687022900763358,5,1.9083969465648856,-97.8434222403926,-57.458333333333336
CGPVD,8,67,201,4,1.9900497512437811,12,5.970149253731343,-97.8434222403926,-57.458333333333336
CGPVD,9,74,151,17,11.258278145695364,10,6.622516556291391,-97.8434222403926,-57.458333333333336
CGPZF,0,19,146,9,6.164383561643835,14,9.58904109589041,0.9448788066649026,-32.238548685753145
CGPZF,1,42,232,12,5.172413793103448,29,12.5,0.9448788066649026,-32.238548685753145
CGPZF,2,28,143,19,13.286713286713287,5,3.4965034965034967,0.9448788066649026,-32.238548685753145
CGPZF,3,41,200,5,2.5,11,5.5,0.9448788066649026,-32.238548685753145
CGPZF,4,42,298,28,9.395973154362416,33,11.073825503355705,0.9448788066649026,-32.238548685753145
CGPZF,5,64,216,12,5.555555555555555,34,15.74074074074074,0.9448788066649026,-32.238548685753145
CGPZF,6,55,189,11,5.82010582010582,10,5.291005291005291,0.9448788066649026,-32.238548685753145
CGPZF,7,61,53,8,15.09433962264151,8,15.09433962264151,0.9448788066649026,-32.238548685753145
CGPZF,8,10,287,6,2.0905923344947737,3,1.0452961672473868,0.9448788066649026,-32.238548685753145
CGPZF,9,61,358,41,11.452513966480447,7,1.9553072625698324,0.9448788066649026,-32.238548685753145
CGRA,0,40,206,6,2.912621359223301,11,5.339805825242718,108.8888807254424,307.14283813627543
CGRA,1,38,411,13,3.1630170316301705,46,11.19221411192214,108.8888807254424,307.14283813627543
CGRA,2,29,100,18,18.0,9,9.0,108.8888807254424,307.14283813627543
CGRA,3,5,97,10,10.309278350515463,14,14.432989690721648,108.8888807254424,307.14283813627543
CGRA,4,29,164,9,5.487804878048781,19,11.585365853658537,108.8888807254424,307.14283813627543
CGRA,5,4,82,10,12.195121951219512,9,10.975609756097562,108.8888807254424,307.14283813627543
CGRA,6,41,261,8,3.065134099616858,11,4.21455938697318,108.8888807254424,307.14283813627543
CGRA,7,4,152,7,4.605263157894736,10,6.578947368421052,108.8888807254424,307.14283813627543
CGRA,8,17,206,24,11.650485436893204,16,7.766990291262135,108.8888807254424,307.14283813627543
CGRA,9,8,462,20,4.329004329004329,40,8.658008658008658,108.8888807254424,307.14283813627543
CGRIF,0,10,131,3,2.2900763358778624,12,9.16030534351145,0.8688218755091182,68.75315936360715
CGRIF,1,46,829,22,2.6537997587454765,29,3.4981905910735827,0.8688218755091182,68.75315936360715
CGRIF,2,16,144,9,6.25,1,0.6944444444444444,0.8688218755091182,68.75315936360715
CGRIF,3,59,80,2,2.5,10,12.5,0.8688218755091182,68.75315936360715
CGRIF,4,54,206,17,8.25242718446602,7,3.3980582524271843,0.8688218755091182,68.75315936360715
CGRIF,5,18,426,55,12.910798122065728,7,1.643192488262911,0.8688218755091182,68.75315936360715
CGRIF,6,51,126,5,3.968253968253968,8,6.349206349206349,0.8688218755091182,68.75315936360715
CGRIF,7,43,272,44,16.176470588235293,7,2.5735294117647056,0.8688218755091182,68.75315936360715
CGRIF,8,7,330,21,6.363636363636363,8,2.4242424242424243,0.8688218755091182,68.75315936360715
CGRIF,9,20,178,11,6.179775280898876,3,1.6853932584269662,0.8688218755091182,68.75315936360715
CGROF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,28.6708841952927,33.33333333333333
CGROF,1,7,160,17,10.625,5,3.125,28.6708841952927,33.33333333333333
CGROF,2,45,151,17,11.258278145695364,26,17.218543046357617,28.6708841952927,33.33333333333333
CGROF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,28.6708841952927,33.33333333333333
CGROF,4,19,121,5,4.132231404958678,11,9.090909090909092,28.6708841952927,33.33333333333333
CGROF,5,0,293,34,11.604095563139932,18,6.143344709897611,28.6708841952927,33.33333333333333
CGROF,6,28,256,11,4.296875,30,11.71875,28.6708841952927,33.33333333333333
CGROF,7,20,409,41,10.024449877750612,12,2.93398533007335,28.6708841952927,33.33333333333333
CGROF,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,28.6708841952927,33.33333333333333
CGROF,9,25,87,1,1.1494252873563218,8,9.195402298850574,28.6708841952927,33.33333333333333
CGSHY,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CGSHY,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CGSHY,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CGSHY,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CGSHY,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CGSHY,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CGSHY,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CGSHY,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CGSHY,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CGSHY,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
CGSI,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CGSI,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CGSI,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CGSI,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CGSI,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CGSI,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CGSI,6,26,260,14,5.384615384615385,28,10.76923076923077,,
CGSI,7,54,202,19,9.405940594059405,25,12.376237623762377,,
CGSI,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CGSI,9,22,315,14,4.444444444444445,12,3.8095238095238098,,
CGTRF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CGTRF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CGTRF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CGTRF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CGTRF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CGTRF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CGTRF,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CGTRF,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CGTRF,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CGTRF,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
CGTX,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CGTX,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CGTX,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CGTX,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CGTX,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CGTX,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CGTX,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CGTX,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CGTX,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CGTX,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
CGUD,0,52,105,20,19.047619047619047,15,14.285714285714285,88.23529626604007,495.5339805189004
CGUD,1,44,368,12,3.260869565217391,29,7.880434782608696,88.23529626604007,495.5339805189004
CGUD,2,49,120,10,8.333333333333332,20,16.666666666666664,88.23529626604007,495.5339805189004
