security,block,model_proba,avg_price,avg_volume,position_size,binding_constraint,capital_cap,volume_cap,expected_return_pct,pnl,cumulative_equity
CPHC,8,0.3612561105098207,15.312159752397328,3789.823275862069,1160.6075886670753,volume,32677014.812659755,1160.6075886670753,9.431685447692873,109.4648570451317,653540405.7180521
MMTOF,9,0.3611904564651447,4.940607604490734,5768.985495883967,570.0458722232214,volume,32677020.28590261,570.0458722232214,-17.998828887939453,-102.60158112421959,653540303.116471
TPL,9,0.36102740616322837,318.44617348825165,80407.05141287284,512106.35687804944,volume,32677015.155823555,512106.35687804944,34.67223358154297,177558.71224268732,653717861.8287138
SPHRY,11,0.3609091919333193,6.347931207745088,1661.5052920423364,210.94242590378326,volume,32685893.09143569,210.94242590378326,-9.003957748413086,-18.993166901854224,653717842.835547
DSFGY,8,0.36088808433727504,13.220879635590544,892.5963194988253,236.01817006530183,volume,32685892.14177735,236.01817006530183,-32.78910827636719,-77.38825333461226,653717765.4472936
EQS,9,0.360820352869536,1.851665960700721,14201.152037617554,525.9157966158422,volume,32685888.272364683,525.9157966158422,-14.424239158630373,-75.85935227688518,653717689.5879413
RNECF,9,0.36080946291745775,9.649274793899279,5744.970599764798,1108.6960000000577,volume,32685884.479397066,1108.6960000000577,64.2596664428711,712.4443514654911,653718402.0322927
XHR,9,0.3607312346463138,17.17677255803749,693003.9385048231,238071.42067043096,volume,32685920.10161464,238071.42067043096,0.8106615543365479,1929.953479238017,653720331.985772
NGVT,8,0.36071018096325175,66.14265746017982,298894.788045977,395393.91164716217,volume,32686016.5992886,395393.91164716217,-42.77169036865234,-169116.659626227,653551215.3261458
GNAL,10,0.3606732817841745,0.3450062451562202,37388.830853563035,257.9876028713764,volume,32677560.76630729,257.9876028713764,-46.66666793823242,-120.39421795379099,653551094.9319278
SFTBY,8,0.3606694083041888,22.304676595737963,552637.1477851822,246527.8571227907,volume,32677554.746596392,246527.8571227907,-15.523809432983398,-38270.51473895962,653512824.4171889
FRCOY,8,0.36064871608084603,18.262823592715296,60995.07951429691,22278.84754386494,volume,32675641.220859446,22278.84754386494,27.827844619750977,6199.723077577942,653519024.1402665
OGFGY,11,0.3606116040860637,5.307293629562187,1429.390435123481,151.72389500975945,volume,32675951.207013328,151.72389500975945,4.230276584625244,6.4183404038792435,653519030.558607
ALVLF,11,0.3605198960896805,0.15019252852074716,44586.30281690141,133.93059114924267,volume,32675951.52793035,133.93059114924267,6.393446922302246,8.562781257852459,653519039.1213883
ASCCF,8,0.36049488770641647,5.716071968813644,1098.0046948356808,125.52547715552028,volume,32675951.956069417,125.52547715552028,43.31666564941406,54.37345124428835,653519093.4948395
CHBAY,8,0.3604669655006953,31.67599478193625,475.84181675802665,301.45525809308634,volume,32675954.67474198,301.45525809308634,23.224363327026367,70.01106440796343,653519163.505904
UPLD,8,0.36031783923245136,19.981930883248086,232010.61876717707,92720.40296770706,volume,32675958.1752952,92720.40296770706,-74.64613342285156,-69212.19570948023,653449951.3101945
UTI,11,0.3602955308529879,6.644273656276708,161870.32744405183,21510.215047387966,volume,32672497.565509725,21510.215047387966,73.16687774658203,15738.352746749244,653465689.6629412
ONEXF,9,0.36026160235374693,62.4761231241858,6993.3312426499415,8738.32447528026,volume,32673284.483147062,8738.32447528026,45.8271369934082,4004.5239282152033,653469694.1868694
AZIHF,10,0.3602563550576703,20.963369548600603,442.4330985915493,185.49777092614187,volume,32673484.70934347,185.49777092614187,13.808542251586914,25.614538074088205,653469719.8014075
AVNW,9,0.3601991392712076,16.285246470258084,82762.20579029735,26956.058394344258,volume,32673485.990070373,26956.058394344258,-21.895252227783203,-5902.0969761102015,653463817.7044314
RWWI,8,0.3601281779600343,9.785718296799459,9078.128969031752,1776.7202550591846,volume,32673190.88522157,1776.7202550591846,-1.5295518636703491,-27.17585777346634,653463790.5285736
PAR,10,0.3600372778385061,27.940674251969867,191153.6875735006,106819.25833108001,volume,32673189.526428685,106819.25833108001,119.12812042236328,127251.7746989243,653591042.3032726
BXMT,11,0.359983691086557,28.196942507754283,1280607.7100938966,722184.4395300894,volume,32679552.11516363,722184.4395300894,3.788034200668335,27356.59356130472,653618398.8968339
TOPPY,9,0.3599656129037952,9.222238307845087,1248.4568288854002,230.27132786075475,volume,32680919.944841698,230.27132786075475,91.38631439208984,210.4364796336693,653618609.3333136
DLTH,8,0.359946998813452,14.16632764639817,227401.6019247594,64428.91200363901,volume,32680930.46666568,64428.91200363901,-66.87157440185547,-43084.62782681945,653575524.7054868
BYDGF,8,0.3598804340292149,118.74327707272,529.9921783339852,1258.6601615657366,volume,32678776.23527434,1258.6601615657366,20.66555595397949,260.10911995881594,653575784.8146067
EVR,9,0.3598784020985795,101.57307083392863,425340.8578143361,864063.5415867904,volume,32678789.240730334,864063.5415867904,185.40565490722656,1602022.6680935645,655177807.4827002
GLATF,11,0.3597501347183284,0.9696808484194328,94095.30317273796,1824.8482682564859,volume,32758890.374135014,1824.8482682564859,-63.783790588378906,-1163.9573979803758,655176643.5253023
AMKBY,8,0.35974270777881645,8.989264468445278,139562.28442879498,25091.24569101641,volume,32758832.176265117,25091.24569101641,-56.51508712768555,-14180.33936369957,655162463.1859386
RTOXF,8,0.3597241301155551,3.8851038942333296,2550.1791454331633,198.15421857830015,volume,32758123.15929693,198.15421857830015,-17.471534729003906,-34.62058311589402,655162428.5653555
MT,9,0.35966606852844923,24.071524886793362,3595978.8083104664,1731213.8675325385,volume,32758121.428267777,1731213.8675325385,19.409576416015625,336021.2785433876,655498449.843899
ET,8,0.35924168982385896,14.808002344169571,13715947.292205248,4062115.5931096324,volume,32774922.49219495,4062115.5931096324,63.83647918701172,2593111.575147788,658091561.4190469
SAGE,11,0.3591991494238263,66.70295960872326,662256.1693453548,883488.93028942,volume,32904578.070952345,883488.93028942,-54.29418182373047,-479683.086203869,657611878.3328431
CMRX,11,0.35906564062785307,7.928158883597576,910887.8962411903,144433.279330922,volume,32880593.916642155,144433.279330922,149.81690979003906,216385.47580200253,657828263.808645
BH,8,0.3588458384177357,185.5092306450499,7848.989045383411,29121.19838301003,volume,32891413.19043225,29121.19838301003,10.16889762878418,2961.3048518434434,657831225.1134969
KFS,8,0.35880974814057004,5.27523324261549,33005.559780478245,3482.2405229022334,volume,32891561.255674846,3482.2405229022334,46.13982009887695,1606.6995126772827,657832831.8130096
CVGW,11,0.3587614142021569,57.774361741104066,156503.83046202036,180838.17829962375,volume,32891641.590650484,180838.17829962375,-5.0010857582092285,-9043.872380347495,657823787.9406292
NWL,11,0.35870540341395174,25.61167382782742,4642838.718541748,2378217.4178899894,volume,32891189.397031464,2378217.4178899894,32.31927490234375,768622.6250632869,658592410.5656925
WOLF,11,0.3586487091565708,50.513822139175346,2282182.7946603848,2305635.515571216,volume,32929620.528284628,2305635.515571216,-67.33686828613281,-1552542.750278489,657039867.8154141
UPLD,10,0.35861230497554747,19.981930883248086,232010.61876717707,92720.40296770706,volume,32851993.390770704,92720.40296770706,33.989315032958984,31515.029864523003,657071382.8452786
LFSWF,10,0.3585065725608133,5.688475890615199,19909.68247745982,2265.1149752566816,volume,32853569.142263934,2265.1149752566816,-92.31884002685548,-2091.127870431563,657069291.7174082
FITB,9,0.3583831700177241,28.89755578009325,6229838.727379553,3600542.2425087155,volume,32853464.58587041,3600542.2425087155,27.357555389404297,985020.3383132215,658054312.0557214
ANGO,9,0.3583486314556987,15.79701949359852,294619.4573552426,93082.1862206837,volume,32902715.60278607,93082.1862206837,-48.48752212524414,-45133.24563841496,658009178.810083
POAHY,8,0.35834171666210024,6.633959228223279,251572.44257154057,33378.42653928285,volume,32900458.940504152,33378.42653928285,-46.9647216796875,-15676.08512523314,657993502.7249578
KTWIF,8,0.3582660725912382,31.946519044930678,169.7765582124657,108.47540100634635,volume,32899675.136247892,108.47540100634635,-28.506580352783203,-30.922627350877917,657993471.8023305
KN,9,0.35825740331092704,17.147981178989507,909984.3829870638,312087.901452731,volume,32899673.590116527,312087.901452731,43.80389022827149,136706.6417680704,658130178.4440985
FIS,8,0.35821258689072466,94.36569723838271,3085109.124951038,5822569.47265003,volume,32906508.922204927,5822569.47265003,-45.76079177856445,-2664453.8925416386,655465724.5515568
HAIN,11,0.35808087914260245,31.315170422990494,1252361.578369906,784358.3251571794,volume,32773286.227577843,784358.3251571794,4.710439205169678,36946.72205721604,655502671.273614
NXPI,8,0.35803282110653323,140.61395531941844,3359557.0701685613,9448012.155154368,volume,32775133.563680705,9448012.155154368,-5.855890274047852,-553265.2248845435,654949406.0487295
VOXX,11,0.3579785608989083,7.524350215605207,205773.04358068315,30966.16889664106,volume,32747470.30243648,30966.16889664106,67.73554992675781,20975.10479338845,654970381.1535228
VRDN,10,0.35781019450408336,94.84028269929141,261801.29407145662,496586.1748155454,volume,32748519.057676144,496586.1748155454,4.838795185089111,24028.787916792808,654994409.9414396
ICLR,8,0.3577565980830762,165.3548787140921,459772.9028213166,1520513.8516408973,volume,32749720.49707198,1520513.8516408973,-10.102250099182127,-153606.11208547052,654840803.8293542
TWODF,11,0.35764389728614593,2.1031789596498105,8510.14678178964,357.96723309983037,volume,32742040.19146771,357.96723309983037,-14.931431770324709,-53.449633170420384,654840750.379721
SAGE,10,0.3575381605761206,66.70295960872326,662256.1693453548,883488.93028942,volume,32742037.518986054,883488.93028942,-83.24201965332031,-735434.0289864283,654105316.3507346
NGLOY,8,0.35749423041205053,12.633875104278253,275716.26470588235,69667.2970502448,volume,32705265.81753673,69667.2970502448,-38.17410659790039,-26594.868239836367,654078721.4824947
IGGGF,9,0.35748846877916246,0.8407007741198248,6008.8363265306125,101.03266702547221,volume,32703936.07412474,101.03266702547221,45.39687347412109,45.865672017083675,654078767.3481667
KDKCF,11,0.35742661633759676,0.706582722489575,8869.130929047433,125.33549355925658,volume,32703938.367408335,125.33549355925658,-31.66496658325196,-39.68744215249251,654078727.6607245
ESNT,9,0.3573697184292678,40.02662750734239,644221.4202898551,515720.21644386195,volume,32703936.383036226,515720.21644386195,76.49826049804688,394516.9946163167,654473244.6553408
CNK,10,0.35735496400704153,27.87877837026502,2380803.8108848864,1327478.035734842,volume,32723662.23276704,1327478.035734842,91.07351684570312,1208980.9324979803,655682225.5878388
VGR,9,0.3572817747336644,11.056237635272163,1262706.558139535,279215.6754081461,volume,32784111.27939194,279215.6754081461,60.82362365722656,169829.0916022341,655852054.679441
LFMD,11,0.35726531265088896,3.310088198753209,216786.44766758135,14351.645241481823,volume,32792602.73397205,14351.645241481823,-32.483375549316406,-4661.8988212961385,655847392.7806196
AL,9,0.35719151735089444,38.760929180422856,833949.4432707356,646493.106213401,volume,32792369.63903098,646493.106213401,39.75917434692383,257040.3212402295,656104433.1018598
CUPUF,8,0.3570788299169897,13.492498040105929,749.0211433046202,202.1233261607098,volume,32805221.655092992,202.1233261607098,-26.31791305541992,-53.19464124369843,656104379.9072186
VRNT,11,0.35707129514349395,29.3185917749843,825647.5838241068,484136.4892028224,volume,32805218.99536093,484136.4892028224,-7.255147457122803,-35124.81618540218,656069255.0910331
CYSM,10,0.3569877970185517,10.591444788636318,1775.7443226311668,376.153959037648,volume,32803462.754551657,376.153959037648,4.276118278503418,16.084788197723125,656069271.1758213
BSM,8,0.35674920711890623,14.563773059413089,359252.8382050226,104641.53613135996,volume,32803463.558791067,104641.53613135996,55.89581298828125,58490.23734404971,656127761.4131653
LFUS,9,0.356579727489974,196.73807117397857,128383.87769502155,505159.9293510902,volume,32806388.070658267,505159.9293510902,28.4143180847168,143537.74916234944,656271299.1623276
CAG,9,0.356578810671047,33.1588766369648,4231607.6107198745,2806307.094798034,volume,32813564.958116382,2806307.094798034,-5.111557483673096,-143446.00031899795,656127853.1620086
OSUR,10,0.35643245131255447,9.385987847704646,819644.9086632692,153863.5430429286,volume,32806392.658100434,153863.5430429286,-23.216381072998047,-35721.546485262676,656092131.6155235
HESAF,8,0.3564195465802506,1025.1547650304333,145.36951410658307,2980.525001530448,volume,32804606.580776174,2980.525001530448,21.67476272583008,646.0217220657681,656092777.6372455
HFBL,9,0.3563258978737227,14.562541184449653,2281.6432771462173,664.5304838332894,volume,32804638.88186228,664.5304838332894,-32.35526657104492,-215.01060949011537,656092562.626636
CVR,10,0.35629278873127473,26.823032106938733,2789.580657791699,1496.5002309768404,volume,32804628.1313318,1496.5002309768404,-34.670372009277344,-518.8421971993653,656092043.7844387
ESOA,11,0.3562719707041688,2.333231491618562,43512.423815119466,2030.4911504418046,volume,32804602.189221937,2030.4911504418046,156.88314819335938,3185.4984406006643,656095229.2828792
LPL,11,0.35625273704682947,8.778088856565864,475651.34104272834,83506.19472835567,volume,32804761.46414396,83506.19472835567,-18.256813049316406,-15245.569856154007,656079983.7130231
MZDAF,8,0.3562369874318163,11.60854752808634,1601.043904351235,371.71588516428466,volume,32803999.185651153,371.71588516428466,36.72127532958984,136.49881363499895,656080120.2118367
YASKY,8,0.35623305500806046,63.26411969754384,7703.512760109933,9747.119066943022,volume,32804006.010591835,9747.119066943022,-26.7368221282959,-2606.069887561771,656077514.1419492
JYNT,10,0.3562323870431727,17.309035771253768,100650.54184675835,34843.27658443229,volume,32803875.70709746,34843.27658443229,-16.443031311035156,-5729.290878568782,656071784.8510706
URGN,11,0.3562286909284314,23.218147780222896,209258.86524453695,97172.06515138816,volume,32803589.242553532,97172.06515138816,-12.434328079223633,-12082.69338228054,656059702.1576884
SLGDD,11,0.3562022990926959,30.613044695369236,712.1796596755046,436.0397550555815,volume,32802985.107884422,436.0397550555815,99.84424591064452,435.3606053058668,656060137.5182936
IPAR,8,0.35618143985550754,68.4901038790067,107991.83418267347,147927.43882511545,volume,32803006.87591468,147927.43882511545,29.933732986450195,44280.20455160452,656104417.7228452
CIX,10,0.35604862844147794,16.80018748729231,5947.65035238841,1998.4328205797094,volume,32805220.88614226,1998.4328205797094,30.97696304321289,619.0537962744136,656105036.7766415
AMP,9,0.3560474007930793,209.15847606987273,855480.5680751174,3578620.2385196113,volume,32805251.838832077,3578620.2385196113,74.21576690673828,2655900.454697076,658760937.2313385
MTB,10,0.3560399153941915,146.54155816736525,975152.9564876519,2858008.673904269,volume,32938046.861566927,2858008.673904269,42.85462951660156,1224789.0287540117,659985726.2600925
PULM,10,0.3560390841551295,290.1067372811911,35409.00196001568,205447.80058006902,volume,32999286.313004628,205447.80058006902,125.23473358154295,257292.0057055891,660243018.2657981
HKHC,11,0.3559419208247532,588.4437578359741,118.56622257053291,1395.3910712364177,volume,33012150.913289905,1395.3910712364177,-89.84638977050781,-1253.7085006859363,660241764.5572975
NOAH,11,0.3559296622920721,28.583986650584304,278055.57467659743,158958.73669352816,volume,33012088.227864876,158958.73669352816,-18.400774002075195,-29249.637895529893,660212514.919402
PLUS,9,0.3558771502822423,43.61895140046374,177550.32379459037,154891.17889465677,volume,33010625.7459701,154891.17889465677,127.28583526611328,197154.53080959362,660409669.4502116
VOC,10,0.35586563075492983,5.020321947478949,85760.82881821752,8610.93942300165,volume,33020483.472510584,8610.93942300165,-43.23754119873047,-3723.1584806180617,660405946.2917311
LPCN,11,0.3555327886903924,47.67025800323262,45747.4417875343,43615.847059992506,volume,33020297.314586557,43615.847059992506,-14.771202087402344,-6442.584911363827,660399503.7068198
GKOS,10,0.35551620032121517,55.91993722756039,509921.98953974893,570296.1129203093,volume,33019975.18534099,570296.1129203093,87.34751892089844,498139.5051382155,660897643.211958
BPOPM,8,0.35544315468544496,23.983888457385994,4436.565949119374,2128.1220571503177,volume,33044882.160597906,2128.1220571503177,-2.6693077087402344,-56.80612612291469,660897586.4058319
PRDSF,9,0.35539698838036526,4.87241113910204,1657.233633869071,161.49447235516425,volume,33044879.320291597,161.49447235516425,39.94889068603516,64.51525022515385,660897650.9210821
EGRX,8,0.3553286131661561,46.07660071285749,226289.15387627252,208532.69977614752,volume,33044882.54605411,208532.69977614752,-89.31158447265625,-186243.85831368464,660711407.0627685
TISCY,8,0.35532853319154234,6.9159708312401325,1095.3444488034522,151.50740516170953,volume,33035570.353138424,151.50740516170953,15.770071983337402,23.89282685408824,660711430.9555953
IRVRF,11,0.35531027500281487,1.0213570199200481,26904.15587967183,549.5749694545212,volume,33035571.547779765,549.5749694545212,-36.04363632202149,-198.08680330704834,660711232.8687919
TRVG,11,0.35529606017534077,20.37355802308709,167208.84970238095,68132.78402770213,volume,33035561.6434396,68132.78402770213,7.213262557983398,4914.596599981931,660716147.4653919
PUKPF,9,0.35527151953251895,17.850638976334498,3192.7714621716973,1139.8602141034116,volume,33035807.373269595,1139.8602141034116,-11.835631370544434,-134.90965308077833,660716012.5557388
BRTHY,8,0.35519825701392066,36.13618545278511,242.335289514867,175.1414592732721,volume,33035800.62778694,175.1414592732721,-7.807960987091064,-13.674976812279068,660715998.8807621
EJPRF,8,0.355053057477937,25.580397514749684,283.60673717195453,145.09546149439467,volume,33035799.944038108,145.09546149439467,-14.458216667175291,-20.978216197097478,660715977.9025459
FGBI,11,0.35504724594855497,16.395842599252415,10935.577359968664,3585.9601025198895,volume,33035798.895127296,3585.9601025198895,13.89938735961914,498.4264852106351,660716476.3290311
HXGCF,9,0.3549975392264237,3.3305252764292272,1910.5031347962383,127.25957962272294,volume,33035823.816451557,127.25957962272294,85.49107360839844,108.79558088900049,660716585.124612
CVR,9,0.3549934310403239,26.823032106938733,2789.580657791699,1496.5002309768404,volume,33035829.2562306,1496.5002309768404,-29.73596954345703,-444.99885290103737,660716140.125759
CNQ,9,0.3548914325271708,19.007105360576297,6391045.364134691,2429505.452006615,volume,33035807.00628795,2429505.452006615,25.71173667907715,624668.0444237639,661340808.1701828
EMSHF,8,0.3548297576732316,664.7412378226021,10.494126859827722,139.51757757338592,volume,33067040.408509143,139.51757757338592,-33.76964569091797,-47.11459162308405,661340761.0555912
TACT,11,0.3548104322509758,8.400575868566161,24362.320517850138,4093.150436890523,volume,33067038.052779563,4093.150436890523,10.949132919311523,448.1644819225237,661341209.2200731
CGAU,11,0.354754096553227,6.511055212517501,127622.64095536413,16619.161232553462,volume,33067060.461003657,16619.161232553462,-15.08520221710205,-2507.0340787169193,661338702.1859944
HLTOY,8,0.3547253270455245,6.700501570040156,9872.926724137931,1323.0712203195524,volume,33066935.10929972,1323.0712203195524,-22.79798698425293,-301.63360460084795,661338400.5523899
YZCAY,9,0.3546637969834269,7.803072394344085,39484.22291993721,6161.9649975738,volume,33066920.027619496,6161.9649975738,-26.8915958404541,-1657.0507229777938,661336743.5016669
CVE,9,0.3545405675515507,12.808161712803688,5970245.591620986,1529357.4200526986,volume,33066837.175083347,1529357.4200526986,-3.0634982585906982,-46851.83793094205,661289891.663736
KLIC,11,0.3544228928273475,31.47703645520003,577389.08624069,363489.94632865663,volume,33064494.5831868,363489.94632865663,2.9494950771331787,10721.11807283776,661300612.7818089
HWM,9,0.35440949931463867,35.41178707964718,3381294.8461914062,2394753.862936769,volume,33065030.639090445,2394753.862936769,201.294921875,4820517.917497114,666121130.699306
AOIFF,9,0.35429604352090427,1.4394953033780455,57532.656885758995,1656.359787558213,volume,33306056.534965303,1656.359787558213,-42.273921966552734,-700.2082440777176,666120430.4910619
WKCMF,10,0.3542092288735109,117.06627635109598,80.81703965449549,189.218997961413,volume,33306021.524553098,189.218997961413,-49.87480163574219,-94.3725998903938,666120336.1184621
ALBKY,11,0.3541083659815531,0.8573644746485544,59653.890062597806,1022.9025222852358,volume,33306016.805923104,1022.9025222852358,-5.548307418823242,-56.75377653128181,666120279.3646855
TRMB,9,0.35403692305959494,46.00572214396071,1316259.362244898,1211109.2497765142,volume,33306013.96823428,1211109.2497765142,11.26088047027588,136381.56498178822,666256660.9296674
FANUF,11,0.3539647689714155,36.53871369128409,3803.7540148844496,2779.6855780387054,volume,33312833.046483368,2779.6855780387054,-14.275641441345217,-396.81794631758976,666256264.111721
GLPEY,8,0.35389886171188384,6.982335336713571,64119.629063846456,8954.095035789232,volume,33312813.205586053,8954.095035789232,51.35441970825195,4598.323545754955,666260862.4352667
BIIB,8,0.353868250197484,279.5716744424405,1558946.8591549296,8716747.675614543,volume,33313043.121763337,8716747.675614543,0.9415127038955688,82069.28673243264,666342931.7219992
RVSB,9,0.3537869291384947,6.33022540749311,43767.895335162684,5541.212861662919,volume,33317146.58609996,5541.212861662919,-27.143966674804688,-1504.104972549774,666341427.6170266
XOM,8,0.35375415130814675,82.14788371738753,17419346.638398115,28619249.241679873,volume,33317071.38085133,28619249.241679873,63.60145950317383,18202260.216559406,684543687.833586
EA,8,0.35374120895297423,109.90372353376779,3053270.6887235707,6711316.352944641,volume,34227184.3916793,6711316.352944641,4.360010623931885,292614.1059940643,684836301.9395801
PAAS,8,0.353718610618149,18.235448845130982,2764904.775774206,1008385.5920057776,volume,34241815.09697901,1008385.5920057776,-38.05313491821289,-383722.32982177834,684452579.6097584
CFWFF,11,0.3536383956070679,90.00897026043327,1920.7241379310344,3457.648036190616,volume,34222628.98048792,3457.648036190616,-8.548011779785156,-295.56016143708393,684452284.0495969
QLYS,9,0.35362516831155927,89.8891355999775,385786.34574676596,693560.0229090169,volume,34222614.20247985,693560.0229090169,-5.505367755889893,-38183.029868975565,684414101.019728
NKRKY,11,0.3534922232474371,13.883484887777708,6878.500196001568,1909.9510704352756,volume,34220705.0509864,1909.9510704352756,-16.673789978027344,-318.46123016746293,684413782.5584978
SMG,10,0.35346492185391387,96.07770226694284,521450.1724813799,1001994.6883742401,volume,34220689.12792489,1001994.6883742401,15.748204231262209,157796.16991157466,684571578.7284093
SZKMF,8,0.3534429150413428,10.13205079126938,4827.147901137701,978.1781542259315,volume,34228578.93642046,978.1781542259315,6.224994659423828,60.89153786021482,684571639.6199472
GTIM,11,0.35341673026863196,3.4380110144778664,45674.190830721,3140.567423067656,volume,34228581.98099736,3140.567423067656,-3.874530553817749,-121.68224437000306,684571517.9377028
ASRV,10,0.3533513626187447,3.5497026644029153,22155.62441314554,1572.9175802170598,volume,34228575.89688514,1572.9175802170598,-14.021806716918944,-220.55146291447463,684571297.3862399
DTST,10,0.353296360597888,1.3162584992332753,166520.1687548943,4383.671748347778,volume,34228564.869311996,4383.671748347778,66.60596466064453,2919.786855543179,684574217.1730953
GGNDF,11,0.3532224191993157,37.57951014974843,377.64904034469254,283.83731889352254,volume,34228710.85865477,283.83731889352254,-37.23957443237305,-105.69980963620537,684574111.4732857
AXON,8,0.35319968832057563,111.19709315844732,928487.6384976526,2064902.5286898047,volume,34228705.573664285,2064902.5286898047,52.65378189086914,1087249.2737153715,685661360.7470009
LMB,9,0.3531900378181548,15.749054888004137,62245.83967071737,19606.262910480662,volume,34283068.03735005,19606.262910480662,876.7783203125,171903.462622565,685833264.2096235
DIT,10,0.35310463445131246,117.33190401326705,1018.8993735317149,2390.988069888022,volume,34291663.210481174,2390.988069888022,-40.924354553222656,-978.4964350462293,685832285.7131884
AIRT,11,0.35307584337934145,18.434141887372274,10001.904538341158,3687.5305480746715,volume,34291614.285659425,3687.5305480746715,-15.078648567199709,-556.0297721523131,685831729.6834162
GIC,10,0.35299657223689807,24.813642767238655,60636.81629455543,30092.405961515484,volume,34291586.48417082,30092.405961515484,-11.398992538452148,-3430.23111019388,685828299.452306
CIXPF,9,0.35287384590532905,3.7276733500109134,3598.4790113770105,268.279086225674,volume,34291414.9726153,268.279086225674,83.2302017211914,223.2892246413975,685828522.7415307
SPRS,9,0.35284707004294025,1.932755785776278,4366.553900431203,168.78964629924766,volume,34291426.137076534,168.78964629924766,-32.770870208740234,-55.313835914518165,685828467.4276948
NACB,8,0.3528332871635539,190.35930911412981,42.96389324960754,163.57154071697033,volume,34291423.37138474,163.57154071697033,-17.66766929626465,-28.899278876679194,685828438.5284159
SCS,10,0.35280610112318317,13.93959232369202,730230.4457075656,203582.29431022768,volume,34291421.9264208,203582.29431022768,52.606929779052734,107098.39461036594,685935536.9230263
FLGT,9,0.3526876765563633,29.510628645803433,337516.97295992274,199206.76101351916,volume,34296776.846151315,199206.76101351916,-42.29240417480469,-84249.32851137477,685851287.594515
EGHSF,11,0.3526522344562241,28.29420880475076,867.8337906703254,491.09340962089095,volume,34292564.37972575,491.09340962089095,-4.5098724365234375,-22.147686318075703,685851265.4468286
RMNI,11,0.35262223534921083,6.221121108557369,216200.92153518123,26900.24233304143,volume,34292563.27234143,26900.24233304143,-7.214175701141357,-1940.630745938416,685849324.8160826
OGFGY,9,0.3526209845201148,5.307293629562187,1429.390435123481,151.72389500975945,volume,34292466.24080413,151.72389500975945,81.46786499023438,123.60621794447577,685849448.4223006
BGC,10,0.3525010351303661,5.922637370830411,2580810.998826291,305704.153373975,volume,34292472.42111503,305704.153373975,82.8200912475586,253184.45877190257,686102632.8810725
EML,8,0.35246809007358043,23.345837890308353,12720.601018010962,5939.461784675506,volume,34305131.64405363,5939.461784675506,-20.53981590270996,-1219.9545161841604,686101412.9265563
NEWT,11,0.35218021694375984,18.33674833775501,162148.93923951391,59465.6858413779,volume,34305070.646327816,59465.6858413779,2.1246447563171387,1263.4345760368585,686102676.3611324
SBMFF,11,0.3520797740043828,0.7784423922520439,11814.896119168954,183.9443199843054,volume,34305133.81805662,183.9443199843054,34.19048309326172,62.891451625249175,686102739.252584
MCUJF,8,0.3519005633809274,2.72177008758195,2823.2222657781263,153.68323827180484,volume,34305136.9626292,153.68323827180484,40.05234909057617,61.55374708632524,686102800.806331
GOFPY,8,0.3518977246043173,5.990839403655265,19387.18958088523,2322.910785346041,volume,34305140.04031655,2322.910785346041,13.201313972473145,306.65474607397255,686103107.4610771
ASMVY,9,0.3518649888509256,32.113141399407425,8733.80007824726,5609.395137338199,volume,34305155.373053856,5609.395137338199,95.86199951171876,5377.27833916552,686108484.7394162
TKRFF,11,0.35177359602876096,0.19008367995465905,62155.72224401726,236.2957682876492,volume,34305424.23697081,236.2957682876492,-28.50000762939453,-67.34431198991645,686108417.3951043
EKTAF,8,0.35173810953015383,9.64712410544453,1907.7243539545811,368.08107203157664,volume,34305420.869755216,368.08107203157664,-31.59661674499512,-116.30116564068669,686108301.0939387
ASHTY,9,0.3516892787754102,161.10257941680334,12001.877151799687,38670.66733997053,volume,34305415.05469694,38670.66733997053,60.01656723022461,23208.807062469925,686131509.9010012
ISUZF,9,0.3516413500107118,12.293080368027038,547.9329674637397,134.71568010646592,volume,34306575.495050065,134.71568010646592,16.103891372680664,21.69446678631325,686131531.595468
YORW,8,0.35147779451944405,36.8722143656233,36497.65017667844,26914.983623120334,volume,34306576.5797734,26914.983623120334,-19.83013343811035,-5337.27716731031,686126194.3183007
VHI,10,0.3514611657626662,31.746729491690257,16708.750294464076,10608.96351485102,volume,34306309.71591504,10608.96351485102,60.21075439453125,6387.736965732378,686132582.0552665
KMT,9,0.35143227783447367,31.756707171653588,853836.4786358291,542300.7004902776,volume,34306629.102763325,542300.7004902776,12.94677734375,70210.4642260728,686202792.5194926
CAAS,11,0.3514106994475088,4.287034670232048,127216.49530516432,10907.63051997304,volume,34310139.62597463,10907.63051997304,19.57806205749512,2135.5026722025996,686204928.0221648
CYBR,8,0.3513238413317552,113.65705360167645,714009.2756460455,1623043.8102839354,volume,34310246.40110824,1623043.8102839354,17.356307983398438,281700.48241836485,686486628.5045832
PANL,9,0.351184650583152,4.021281456909942,118975.5256762054,9568.68150455675,volume,34324331.42522916,9568.68150455675,49.73387145996094,4758.87575988931,686491387.3803431
STMEF,11,0.3511826803259619,25.936673482383828,50438.28442526481,26164.02628299398,volume,34324569.369017154,26164.02628299398,-39.61822891235352,-10365.723825484894,686481021.6565175
MNTX,10,0.3511039246520051,6.852859664832503,63608.13406507252,8717.952325795875,volume,34324051.08282588,8717.952325795875,16.518112182617188,1440.041145202047,686482461.6976627
CHDRF,9,0.3510892501986273,480.3877209608874,23.413469068128425,224.95086090852894,volume,34324123.08488314,224.95086090852894,17.118484497070312,38.508178250652726,686482500.2058411
