Block_ID,Cluster_ID,Security,Cluster_Size
0,34,A,362
0,34,AB,362
0,34,ACHC,362
0,34,ACUR,362
0,34,ACXIF,362
0,34,ADDDF,362
0,34,ADDYY,362
0,34,ADSK,362
0,34,AER,362
0,34,AFG,362
0,34,AFSIA,362
0,34,AGM-A,362
0,34,AGRUF,362
0,34,AIQUF,362
0,34,AL,362
0,34,APAJF,362
0,34,APEMY,362
0,34,ARAO,362
0,34,ARCAY,362
0,34,ARCVF,362
0,34,ARKAF,362
0,34,ASTE,362
0,34,ASXFY,362
0,34,ASYS,362
0,34,ATAZF,362
0,34,ATLFF,362
0,34,AXAHF,362
0,34,AXAHY,362
0,34,AZIHF,362
0,34,AZIL,362
0,34,AZPN,362
0,34,B,362
0,34,BASFY,362
0,34,BAYP,362
0,34,BAYRY,362
0,34,BAYZF,362
0,34,BFFAF,362
0,34,BKNG,362
0,34,BKU,362
0,34,BNMDF,362
0,34,BOIVF,362
0,34,BWA,362
0,34,CACC,362
0,34,CBZ,362
0,34,CCS,362
0,34,CDXC,362
0,34,CGNX,362
0,34,CHDN,362
0,34,CHDRY,362
0,34,CHE,362
0,34,CHT,362
0,34,CLCS,362
0,34,CLFD,362
0,34,CLOQ,362
0,34,CMILF,362
0,34,COCP,362
0,34,CODGF,362
0,34,CPAY,362
0,34,CPTP,362
0,34,CPXGF,362
0,34,CRARF,362
0,34,CRARY,362
0,34,CRESY,362
0,34,CRM,362
0,34,CSIQ,362
0,34,CSNVY,362
0,34,CTXR,362
0,34,CW,362
0,34,CYRX,362
0,34,CYTO,362
0,34,DAC,362
0,34,DANOY,362
0,34,DASTF,362
0,34,DASTY,362
0,34,DB,362
0,34,DK,362
0,34,DNPLY,362
0,34,DSKYF,362
0,34,DSNKY,362
0,34,EADSF,362
0,34,EADSY,362
0,34,ECL,362
0,34,EFR,362
0,34,EFT,362
0,34,EHGRF,362
0,34,ELRRF,362
0,34,EMNSF,362
0,34,ENS,362
0,34,ERDCF,362
0,34,ESE,362
0,34,ESI,362
0,34,ET,362
0,34,EUXTF,362
0,34,EVF,362
0,34,FANUF,362
0,34,FANUY,362
0,34,FBSI,362
0,34,FJTSY,362
0,34,FMCCG,362
0,34,FMCCH,362
0,34,FMCCI,362
0,34,FMCCJ,362
0,34,FMCCK,362
0,34,FMCCL,362
0,34,FMCCM,362
0,34,FMCCN,362
0,34,FMCCO,362
0,34,FMCCP,362
0,34,FMCCS,362
0,34,FMCCT,362
0,34,FMCKI,362
0,34,FMCKJ,362
0,34,FMCKK,362
0,34,FMCKL,362
0,34,FMCKM,362
0,34,FMCKN,362
0,34,FMCKO,362
0,34,FMCKP,362
0,34,FNMAG,362
0,34,FNMAH,362
0,34,FNMAI,362
0,34,FNMAJ,362
0,34,FNMAK,362
0,34,FNMAL,362
0,34,FNMAM,362
0,34,FNMAN,362
0,34,FNMAO,362
0,34,FNMAP,362
0,34,FNMAS,362
0,34,FNMAT,362
0,34,FNMFN,362
0,34,FORM,362
0,34,FORTY,362
0,34,FPWM,362
0,34,FREJP,362
0,34,FRST,362
0,34,FRTN,362
0,34,FRXX,362
0,34,FSLR,362
0,34,FTDL,362
0,34,FUWAY,362
0,34,FWONA,362
0,34,FWONK,362
0,34,GBHPF,362
0,34,GDMRF,362
0,34,GENC,362
0,34,GGZ,362
0,34,GIL,362
0,34,GLAXF,362
0,34,GOOD,362
0,34,GPDNF,362
0,34,GSK,362
0,34,HCMLF,362
0,34,HCMLY,362
0,34,HEINY,362
0,34,HHH,362
0,34,HINKF,362
0,34,HKHHF,362
0,34,HKHHY,362
0,34,HKUOY,362
0,34,HMC,362
0,34,HNDAF,362
0,34,HNRG,362
0,34,HRGLF,362
0,34,HRL,362
0,34,HUBS,362
0,34,IAC,362
0,34,ICMB,362
0,34,IEHC,362
0,34,IFJPY,362
0,34,IMNN,362
0,34,ING,362
0,34,INGVF,362
0,34,INM,362
0,34,INNI,362
0,34,INTU,362
0,34,INVA,362
0,34,IOSP,362
0,34,IPUB,362
0,34,IPWR,362
0,34,IQEPF,362
0,34,IRNS,362
0,34,IRS,362
0,34,IVSBF,362
0,34,JHX,362
0,34,JPEX,362
0,34,JSGRY,362
0,34,KAJMY,362
0,34,KALU,362
0,34,KAST,362
0,34,KCMH,362
0,34,KEWL,362
0,34,KKPNF,362
0,34,KKPNY,362
0,34,KMPR,362
0,34,KUBTF,362
0,34,KUBTY,362
0,34,KYCCF,362
0,34,KYKOF,362
0,34,LAND,362
0,34,LCNB,362
0,34,LGRVF,362
0,34,LNG,362
0,34,LNXSF,362
0,34,LTOUF,362
0,34,LTRPA,362
0,34,LTRPB,362
0,34,LXU,362
0,34,LYB,362
0,34,MATV,362
0,34,MAYNF,362
0,34,MCBK,362
0,34,MCD,362
0,34,MCEM,362
0,34,MCQEF,362
0,34,MEI,362
0,34,MERC,362
0,34,MFDB,362
0,34,MINOF,362
0,34,MLM,362
0,34,MODV,362
0,34,MORN,362
0,34,MPC,362
0,34,MPU,362
0,34,MQBKY,362
0,34,MSBHF,362
0,34,MSN,362
0,34,MTCH,362
0,34,MTH,362
0,34,MTRJF,362
0,34,MTRN,362
0,34,NKRKY,362
0,34,NPO,362
0,34,NPPXF,362
0,34,NPSKY,362
0,34,NRDBY,362
0,34,NRILY,362
0,34,NSANF,362
0,34,NSANY,362
0,34,NSARO,362
0,34,NSFDF,362
0,34,NSHSF,362
0,34,NTCT,362
0,34,NTCXF,362
0,34,NTTYY,362
0,34,NVZMF,362
0,34,NVZMY,362
0,34,NYCB,362
0,34,OLED,362
0,34,OLN,362
0,34,OPST,362
0,34,ORI,362
0,34,OTCM,362
0,34,PANDY,362
0,34,PCRFF,362
0,34,PCTY,362
0,34,PEGX,362
0,34,PGENY,362
0,34,PGZ,362
0,34,PHD,362
0,34,PINC,362
0,34,PNDZF,362
0,34,PNFP,362
0,34,PRKS,362
0,34,PRTA,362
0,34,PSWW,362
0,34,PSX,362
0,34,PUTKY,362
0,34,PYT,362
0,34,QBIEY,362
0,34,QGEN,362
0,34,R,362
0,34,REEMF,362
0,34,REMYF,362
0,34,REMYY,362
0,34,RGA,362
0,34,RNR,362
0,34,ROHCY,362
0,34,ROP,362
0,34,RSHUF,362
0,34,RTMVF,362
0,34,RTO,362
0,34,RTSO,362
0,34,RVTY,362
0,34,RYCEF,362
0,34,RYCEY,362
0,34,SBET,362
0,34,SBRKF,362
0,34,SCGLF,362
0,34,SCGLY,362
0,34,SCIE,362
0,34,SDVKY,362
0,34,SHMDF,362
0,34,SIMPQ,362
0,34,SLLDY,362
0,34,SLNCF,362
0,34,SLNO,362
0,34,SLRK,362
0,34,SLVYY,362
0,34,SMCAY,362
0,34,SMECF,362
0,34,SMP,362
0,34,SNROF,362
0,34,SNY,362
0,34,SNYNF,362
0,34,SOHVY,362
0,34,SPLP,362
0,34,SPNS,362
0,34,SPWRQ,362
0,34,SPXSF,362
0,34,SQNS,362
0,34,SSDOY,362
0,34,SSUMF,362
0,34,SSUMY,362
0,34,SVCBF,362
0,34,SWRAY,362
0,34,SWRBY,362
0,34,SWYDF,362
0,34,TBMIF,362
0,34,TCOR,362
0,34,TDS,362
0,34,TEO,362
0,34,TFX,362
0,34,THRM,362
0,34,TIAIY,362
0,34,TIIAY,362
0,34,TMOAF,362
0,34,TMOAY,362
0,34,TOPPY,362
0,34,TOTDY,362
0,34,TRCLF,362
0,34,TRIP,362
0,34,TRUMY,362
0,34,TSLX,362
0,34,TSRYF,362
0,34,TSRYY,362
0,34,TWO,362
0,34,TY,362
0,34,UONE,362
0,34,UONEK,362
0,34,UPCO,362
0,34,UPMKF,362
0,34,VBIVQ,362
0,34,VHC,362
0,34,VIPS,362
0,34,VLO,362
0,34,VRNT,362
0,34,VRSN,362
0,34,W,362
0,34,WAB,362
0,34,WACLY,362
0,34,WBS,362
0,34,WILYY,362
0,34,WKRCF,362
0,34,WLK,362
0,34,WMMVF,362
0,34,WMMVY,362
0,34,WU,362
0,34,XIN,362
0,34,XYIGY,362
0,34,YUM,362
0,34,ZNOG,362
0,5,AA,237
0,5,AATGF,237
0,5,ACRE,237
0,5,AFYG,237
0,5,AGRS,237
0,5,AGZNF,237
0,5,AHNR,237
0,5,AHT,237
0,5,AIABF,237
0,5,AIHLF,237
0,5,AILLN,237
0,5,AILQF,237
0,5,ALPE,237
0,5,AMBS,237
0,5,AMEUF,237
0,5,AMMJ,237
0,5,ANGPY,237
0,5,ARTZF,237
0,5,ARZGY,237
0,5,ARZTF,237
0,5,ASKE,237
0,5,ATDS,237
0,5,AUSDF,237
0,5,AWON,237
0,5,AXGC,237
0,5,AXIM,237
0,5,AZURF,237
0,5,BANX,237
0,5,BB,237
0,5,BBD,237
0,5,BBDO,237
0,5,BGEM,237
0,5,BIOF,237
0,5,BIOYF,237
0,5,BLSFF,237
0,5,BRBMF,237
0,5,BRFS,237
0,5,BRVRF,237
0,5,BRZL,237
0,5,BSEM,237
0,5,BTQNF,237
0,5,BWEL,237
0,5,CAPS,237
0,5,CARM,237
0,5,CAWW,237
0,5,CBDS,237
0,5,CBRJ,237
0,5,CECO,237
0,5,CENX,237
0,5,CEOS,237
0,5,CHCLF,237
0,5,CHPGF,237
0,5,CIA,237
0,5,CIND,237
0,5,CJREF,237
0,5,CKX,237
0,5,CLSZF,237
0,5,CMGMF,237
0,5,CMUV,237
0,5,COLFF,237
0,5,CPAC,237
0,5,CPHRF,237
0,5,CRTG,237
0,5,CSLI,237
0,5,CSYJF,237
0,5,CUIRD,237
0,5,CWQXF,237
0,5,CWQXY,237
0,5,CXCQ,237
0,5,CZFS,237
0,5,CZMWY,237
0,5,DAR,237
0,5,DBIN,237
0,5,DVTC,237
0,5,DYFSF,237
0,5,EBYH,237
0,5,ECDP,237
0,5,ECIA,237
0,5,EEGI,237
0,5,EFRMF,237
0,5,EGPLF,237
0,5,EGY,237
0,5,EKTAF,237
0,5,EKTAY,237
0,5,ELLO,237
0,5,ERJ,237
0,5,EXMRF,237
0,5,EXSR,237
0,5,FFMH,237
0,5,FGROY,237
0,5,FNFI,237
0,5,FPLSF,237
0,5,GAILF,237
0,5,GEGYY,237
0,5,GERFF,237
0,5,GFGY,237
0,5,GGAZF,237
0,5,GIGNF,237
0,5,GLMFF,237
0,5,GLVNF,237
0,5,GREN,237
0,5,GRPS,237
0,5,GSPI,237
0,5,GVYB,237
0,5,HALB,237
0,5,HBPCD,237
0,5,HDRSF,237
0,5,HEXEY,237
0,5,HGGCF,237
0,5,HGTXU,237
0,5,HHLKF,237
0,5,HNTIY,237
0,5,HPDHF,237
0,5,IDR,237
0,5,IIPZF,237
0,5,IMPUY,237
0,5,INGXF,237
0,5,INLB,237
0,5,INOW,237
0,5,IPOAF,237
0,5,IRNRF,237
0,5,IZNN,237
0,5,KFRC,237
0,5,KHDHF,237
0,5,KLKNF,237
0,5,KOGMF,237
0,5,KPRX,237
0,5,LFT,237
0,5,LMPMY,237
0,5,LMRMF,237
0,5,LNN,237
0,5,LRCX,237
0,5,LRDJF,237
0,5,LWSOF,237
0,5,LYSFY,237
0,5,MCHVY,237
0,5,MCNO,237
0,5,MEOBF,237
0,5,MESO,237
0,5,MFCSF,237
0,5,MHPSY,237
0,5,MNTX,237
0,5,MNVN,237
0,5,MPSYF,237
0,5,MRPS,237
0,5,MSB,237
0,5,MTLK,237
0,5,MUEL,237
0,5,MXLGF,237
0,5,MYTHY,237
0,5,NC,237
0,5,NDEV,237
0,5,NGLOY,237
0,5,NGMC,237
0,5,NMLSF,237
0,5,NMTLD,237
0,5,NMTLF,237
0,5,NNOMF,237
0,5,NPHC,237
0,5,NTEK,237
0,5,NWG,237
0,5,NXRT,237
0,5,NZTCF,237
0,5,OBLG,237
0,5,ONVO,237
0,5,OPBK,237
0,5,OVLY,237
0,5,PCSA,237
0,5,PEGRY,237
0,5,PENMF,237
0,5,PESI,237
0,5,PFTI,237
0,5,PHCLF,237
0,5,PHGUF,237
0,5,PLLMF,237
0,5,PNBK,237
0,5,PRKI,237
0,5,PRNAF,237
0,5,PSZKF,237
0,5,PTEFF,237
0,5,PWZYF,237
0,5,QTCI,237
0,5,QTHLF,237
0,5,RAGL,237
0,5,RAYT,237
0,5,RBBN,237
0,5,RBSPF,237
0,5,RCG,237
0,5,RCRT,237
0,5,RLBD,237
0,5,SAHRF,237
0,5,SALM,237
0,5,SDIPF,237
0,5,SEBYF,237
0,5,SHTGF,237
0,5,SILEF,237
0,5,SIRC,237
0,5,SLNLY,237
0,5,SMOFF,237
0,5,SMPP,237
0,5,SNNC,237
0,5,SNTX,237
0,5,SOCLF,237
0,5,SPBV,237
0,5,SPH,237
0,5,SPKKY,237
0,5,STGZ,237
0,5,STWC,237
0,5,SURVF,237
0,5,SYPR,237
0,5,TAWNF,237
0,5,TBPMQ,237
0,5,TIO,237
0,5,TIOG,237
0,5,TMLVF,237
0,5,TOFB,237
0,5,TPCFF,237
0,5,TSN,237
0,5,UEPCN,237
0,5,UNAM,237
0,5,UNP,237
0,5,URNAF,237
0,5,VIV,237
0,5,VRA,237
0,5,VSPC,237
0,5,VTMLF,237
0,5,WDTK,237
0,5,WFHG,237
0,5,WHLR,237
0,5,WIRX,237
0,5,WLFC,237
0,5,WWR,237
0,5,XEPRF,237
0,5,XPL,237
0,5,YBCN,237
0,5,ZMPLF,237
0,5,ZSHGY,237
0,21,AAALY,291
0,21,AACS,291
0,21,ABCP,291
0,21,ACCYY,291
0,21,ACRB,291
0,21,ACRFF,291
0,21,ADRNY,291
0,21,AE,291
0,21,AHEXY,291
0,21,AHH,291
0,21,AHKSY,291
0,21,AIAGY,291
0,21,AIQUY,291
0,21,AKZOF,291
0,21,AKZOY,291
0,21,ALDX,291
0,21,ALGT,291
0,21,AMPE,291
0,21,AOS,291
0,21,ARKAY,291
0,21,ARMC,291
0,21,ASGN,291
0,21,ASRMF,291
0,21,ATGN,291
0,21,ATOS,291
0,21,AX,291
0,21,BAH,291
0,21,BAMXF,291
0,21,BBSI,291
0,21,BCO,291
0,21,BEBE,291
0,21,BFAM,291
0,21,BGMD,291
0,21,BIIB,291
0,21,BIOQ,291
0,21,BLUU,291
0,21,BMWKY,291
0,21,BMWYY,291
0,21,BONXF,291
0,21,BOTJ,291
0,21,BPOSY,291
0,21,BR,291
0,21,BTGOF,291
0,21,BTLCY,291
0,21,BUD,291
0,21,BUDFF,291
0,21,BURL,291
0,21,BYD,291
0,21,CAH,291
0,21,CBCYB,291
0,21,CESTY,291
0,21,CFRXQ,291
0,21,CGEI,291
0,21,CGHC,291
0,21,CGIP,291
0,21,CHEOY,291
0,21,CHH,291
0,21,CHRS,291
0,21,CHRUF,291
0,21,CIMEF,291
0,21,CLPE,291
0,21,CMVLF,291
0,21,CNMD,291
0,21,CNPWM,291
0,21,COHR,291
0,21,CPF,291
0,21,CRERF,291
0,21,CRH,291
0,21,CRMZ,291
0,21,CRRFY,291
0,21,CRUS,291
0,21,CSV,291
0,21,CSWC,291
0,21,CTSH,291
0,21,CXW,291
0,21,DBOEF,291
0,21,DBOEY,291
0,21,DCMDF,291
0,21,DGX,291
0,21,DHCNI,291
0,21,DIS,291
0,21,DLX,291
0,21,DNGFF,291
0,21,DRI,291
0,21,DTEGF,291
0,21,DTEGY,291
0,21,DTGI,291
0,21,DWHHF,291
0,21,EDAP,291
0,21,EFVIF,291
0,21,EML,291
0,21,EP,291
0,21,ESKYF,291
0,21,FDBH,291
0,21,FDS,291
0,21,FGFT,291
0,21,FI,291
0,21,FICO,291
0,21,FIEB,291
0,21,FINMF,291
0,21,FINMY,291
0,21,FLNT,291
0,21,FPAY,291
0,21,FRSB,291
0,21,FSNUF,291
0,21,FTFY,291
0,21,FUN,291
0,21,G,291
0,21,GEO,291
0,21,GFF,291
0,21,GLPI,291
0,21,GOVB,291
0,21,GRPTY,291
0,21,GSMGF,291
0,21,HD,291
0,21,HDB,291
0,21,HDELY,291
0,21,HELE,291
0,21,HENKY,291
0,21,HENOY,291
0,21,HGKGF,291
0,21,HGMCF,291
0,21,HKTTY,291
0,21,HLBZF,291
0,21,HNGKY,291
0,21,HOLX,291
0,21,HTSF,291
0,21,HUMT,291
0,21,ICCC,291
0,21,ICGL,291
0,21,IDEXY,291
0,21,IFF,291
0,21,IMTL,291
0,21,INPAP,291
0,21,IQV,291
0,21,ISSC,291
0,21,ITCI,291
0,21,ITPC,291
0,21,JACK,291
0,21,JFBHF,291
0,21,JKHY,291
0,21,JKSM,291
0,21,JNSTF,291
0,21,JPSWY,291
0,21,JRONY,291
0,21,JTNB,291
0,21,KANP,291
0,21,KDP,291
0,21,KHNGY,291
0,21,KLPEF,291
0,21,KPLUF,291
0,21,KPLUY,291
0,21,KR,291
0,21,KRC,291
0,21,KSTBF,291
0,21,LDNXF,291
0,21,LDSVF,291
0,21,LEA,291
0,21,LICT,291
0,21,LII,291
0,21,LVMHF,291
0,21,MANH,291
0,21,MAURY,291
0,21,MBGAF,291
0,21,MBGYY,291
0,21,MFGI,291
0,21,MHK,291
0,21,MHNC,291
0,21,MKTX,291
0,21,MLGF,291
0,21,MNPP,291
0,21,MNRO,291
0,21,MPML,291
0,21,MSIU,291
0,21,MSLOY,291
0,21,MTEM,291
0,21,NBIX,291
0,21,NDEKF,291
0,21,NDEKY,291
0,21,NEP,291
0,21,NESRF,291
0,21,NEU,291
0,21,NEWEN,291
0,21,NNCSF,291
0,21,NOW,291
0,21,NVMI,291
0,21,NXMR,291
0,21,OC,291
0,21,OGSM,291
0,21,OPK,291
0,21,OPRX,291
0,21,PARA,291
0,21,PBSFF,291
0,21,PBSFY,291
0,21,PCBN,291
0,21,PDFS,291
0,21,PGEN,291
0,21,PGPEF,291
0,21,PKREF,291
0,21,PLBC,291
0,21,PLWN,291
0,21,PNBI,291
0,21,PONT,291
0,21,POOL,291
0,21,POST,291
0,21,PRYNF,291
0,21,PUBGY,291
0,21,PUK,291
0,21,PUKPF,291
0,21,RANJY,291
0,21,RAVE,291
0,21,RHP,291
0,21,RLAB,291
0,21,RMD,291
0,21,RNMBY,291
0,21,RSASF,291
0,21,SBAC,291
0,21,SBUX,291
0,21,SCZC,291
0,21,SFRFF,291
0,21,SFRGY,291
0,21,SHMZF,291
0,21,SHOO,291
0,21,SKAS,291
0,21,SKFRY,291
0,21,SKTP,291
0,21,SKUFF,291
0,21,SKYW,291
0,21,SMG,291
0,21,SMIZF,291
0,21,SMLR,291
0,21,SNBR,291
0,21,SNPHY,291
0,21,SNPS,291
0,21,SPR,291
0,21,SPYR,291
0,21,SSTT,291
0,21,SSTU,291
0,21,STGW,291
0,21,STLA,291
0,21,STZ,291
0,21,SUHJF,291
0,21,SUN,291
0,21,SVLPF,291
0,21,SWBI,291
0,21,SWKS,291
0,21,SYNA,291
0,21,TAK,291
0,21,TCRT,291
0,21,TINLY,291
0,21,TKGSY,291
0,21,TKPHF,291
0,21,TM,291
0,21,TMUS,291
0,21,TOYOF,291
0,21,TPHIF,291
0,21,TPHS,291
0,21,TR,291
0,21,TRAC,291
0,21,TSCO,291
0,21,TT,291
0,21,TTC,291
0,21,TTGT,291
0,21,TUIFF,291
0,21,TUXS,291
0,21,TVBCF,291
0,21,TVBCY,291
0,21,TXRH,291
0,21,TYBT,291
0,21,UBIA,291
0,21,UEPEO,291
0,21,UMEWF,291
0,21,UNBLF,291
0,21,UNCHF,291
0,21,UNEQ,291
0,21,UNH,291
0,21,UNICY,291
0,21,UNLRF,291
0,21,UNTN,291
0,21,UVE,291
0,21,VAC,291
0,21,VCEL,291
0,21,VRBCF,291
0,21,VSEC,291
0,21,WAT,291
0,21,WEN,291
0,21,WIHLY,291
0,21,WKC,291
0,21,WNS,291
0,21,WPP,291
0,21,YUGVF,291
0,13,AABB,258
0,13,AAGFF,258
0,13,ACNE,258
0,13,ACPS,258
0,13,ACSAF,258
0,13,ADST,258
0,13,AFGVY,258
0,13,AGGI,258
0,13,AGREF,258
0,13,AGSS,258
0,13,AHRO,258
0,13,AIKO,258
0,13,AIM,258
0,13,ALFVF,258
0,13,ALLT,258
0,13,ALOD,258
0,13,AMLM,258
0,13,AMSC,258
0,13,ANET,258
0,13,ANMP,258
0,13,APRO,258
0,13,ARESF,258
0,13,ARHUF,258
0,13,ARVY,258
0,13,ARYMF,258
0,13,ASPU,258
0,13,ATCV,258
0,13,BBLKF,258
0,13,BLKCF,258
0,13,BXSY,258
0,13,CAFI,258
0,13,CCGM,258
0,13,CCTL,258
0,13,CDNTF,258
0,13,CFNB,258
0,13,CHBAY,258
0,13,CHYCF,258
0,13,CHYCY,258
0,13,CIHPF,258
0,13,CIVI,258
0,13,CKNHF,258
0,13,CMSQF,258
0,13,CRVH,258
0,13,CSNRF,258
0,13,CSOL,258
0,13,CSPUF,258
0,13,CTRE,258
0,13,CVI,258
0,13,CVONF,258
0,13,DCI,258
0,13,DDEJF,258
0,13,DMLP,258
0,13,DNERF,258
0,13,DOMR,258
0,13,DPSM,258
0,13,DRUNF,258
0,13,DSX,258
0,13,DTARF,258
0,13,EARN,258
0,13,EC,258
0,13,EDESY,258
0,13,EESO,258
0,13,EFC,258
0,13,EGSE,258
0,13,EGTK,258
0,13,EMBVF,258
0,13,EMBYF,258
0,13,ENAFF,258
0,13,ENQUF,258
0,13,ETEK,258
0,13,ETRXF,258
0,13,EVFM,258
0,13,FBCE,258
0,13,FLMTF,258
0,13,FLSS,258
0,13,FMHS,258
0,13,FOTRF,258
0,13,FPAFF,258
0,13,FPAFY,258
0,13,GALT,258
0,13,GGB,258
0,13,GJNSF,258
0,13,GLHRF,258
0,13,GMBXF,258
0,13,GOGL,258
0,13,GPFOF,258
0,13,GPLS,258
0,13,GRVWF,258
0,13,GSAC,258
0,13,GSML,258
0,13,GSPE,258
0,13,GSTC,258
0,13,GSVRF,258
0,13,GUDHF,258
0,13,GWOX,258
0,13,GWTR,258
0,13,HBRIY,258
0,13,HIVE,258
0,13,HUGPF,258
0,13,HUQVF,258
0,13,HWDJF,258
0,13,HZOZD,258
0,13,IDKOY,258
0,13,IKTSF,258
0,13,ILHMF,258
0,13,IMPUF,258
0,13,INBP,258
0,13,IPXHF,258
0,13,IRCKF,258
0,13,IRIG,258
0,13,ISCO,258
0,13,ISRJF,258
0,13,ITCFY,258
0,13,IVCO,258
0,13,JGCCY,258
0,13,KLNG,258
0,13,KRNGF,258
0,13,LAAC,258
0,13,LEKOF,258
0,13,LMEFF,258
0,13,LNDLF,258
0,13,LOCO,258
0,13,LSANF,258
0,13,LTHUQ,258
0,13,LUDG,258
0,13,LXRX,258
0,13,LZENF,258
0,13,MALDF,258
0,13,MBCI,258
0,13,MDLH,258
0,13,MHSDF,258
0,13,MIND,258
0,13,MITFY,258
0,13,MITJF,258
0,13,MITSF,258
0,13,MLYBY,258
0,13,MMMM,258
0,13,MOPHY,258
0,13,MRVGF,258
0,13,MSCH,258
0,13,MTGRF,258
0,13,MTGRY,258
0,13,MTPOY,258
0,13,MTZ,258
0,13,MVO,258
0,13,NAII,258
0,13,NRT,258
0,13,NSLPQ,258
0,13,NTZ,258
0,13,NVRI,258
0,13,NWHUF,258
0,13,NWIFF,258
0,13,NWSZF,258
0,13,NXTH,258
0,13,NXTN,258
0,13,NYLE,258
0,13,OBYCF,258
0,13,OCLDF,258
0,13,ODV,258
0,13,OGFGY,258
0,13,OIGLF,258
0,13,OMTK,258
0,13,OROXF,258
0,13,OUKPY,258
0,13,OXBR,258
0,13,OXLC,258
0,13,PAOG,258
0,13,PBKOF,258
0,13,PBMRF,258
0,13,PBMRY,258
0,13,PDPG,258
0,13,PEIMF,258
0,13,PEMC,258
0,13,PFX,258
0,13,PHOT,258
0,13,PLG,258
0,13,PLUG,258
0,13,PMGYF,258
0,13,PMMCF,258
0,13,PMOIF,258
0,13,PPIH,258
0,13,PRDSF,258
0,13,PRDSY,258
0,13,PSAHF,258
0,13,PSEC,258
0,13,PSHIF,258
0,13,PYTCY,258
0,13,QCKSF,258
0,13,QUAN,258
0,13,RAIFF,258
0,13,RCEL,258
0,13,RDOIF,258
0,13,RDTMF,258
0,13,RGPMF,258
0,13,RIG,258
0,13,RKGXF,258
0,13,RNWEF,258
0,13,RNWEY,258
0,13,ROBOF,258
0,13,ROYTL,258
0,13,RVT,258
0,13,SAFLY,258
0,13,SCM,258
0,13,SEGI,258
0,13,SELF,258
0,13,SEOFF,258
0,13,SEUSF,258
0,13,SGLRF,258
0,13,SGSOY,258
0,13,SHZNY,258
0,13,SIFY,258
0,13,SKRUF,258
0,13,SKYZF,258
0,13,SMGI,258
0,13,SNSGF,258
0,13,SRXXF,258
0,13,SSET,258
0,13,SSLZY,258
0,13,STOSF,258
0,13,SWNM,258
0,13,SYYNY,258
0,13,TBTEF,258
0,13,TCI,258
0,13,TCRRF,258
0,13,TERRF,258
0,13,TGEN,258
0,13,TGONF,258
0,13,TKLS,258
0,13,TNDM,258
0,13,TOPS,258
0,13,TRITF,258
0,13,TRUA,258
0,13,TRXO,258
0,13,TSPG,258
0,13,TTHG,258
0,13,TWIN,258
0,13,TWSI,258
0,13,UAVS,258
0,13,UCIX,258
0,13,UMAX,258
0,13,USEG,258
0,13,VANI,258
0,13,VIEWF,258
0,13,VNTA,258
0,13,VNTH,258
0,13,VRCV,258
0,13,VRSEF,258
0,13,VYCO,258
0,13,WEGRY,258
0,13,WRDEF,258
0,13,WTKN,258
0,13,WYGPF,258
0,13,WYGPY,258
0,13,XWEL,258
0,13,ZIVO,258
0,13,ZONNF,258
0,13,ZPHRF,258
0,13,ZZZOF,258
0,15,AABVF,325
0,15,AAMAF,325
0,15,AAUKF,325
0,15,ACFN,325
0,15,ACGI,325
0,15,ACGYF,325
0,15,ACUS,325
0,15,ADFS,325
0,15,ADMA,325
0,15,AETUF,325
0,15,AEXE,325
0,15,AGTK,325
0,15,AKKVF,325
0,15,AKO-A,325
0,15,AKO-B,325
0,15,ALDVD,325
0,15,ALDVF,325
0,15,ALRTF,325
0,15,AMNI,325
0,15,ANDE,325
0,15,ANF,325
0,15,ANPDF,325
0,15,AOIFF,325
0,15,ARBV,325
0,15,ARHVF,325
0,15,ARLP,325
0,15,ARMN,325
0,15,ARSLF,325
0,15,ARTW,325
0,15,ARZTY,325
0,15,ASFZ,325
0,15,ASRE,325
0,15,AVAL,325
0,15,AVLP,325
0,15,AVSR,325
0,15,AWLCF,325
0,15,AXPWQ,325
0,15,AZTEF,325
0,15,BBBK,325
0,15,BERI,325
0,15,BIEL,325
0,15,BIJBF,325
0,15,BIRDF,325
0,15,BIREF,325
0,15,BLMH,325
0,15,BNEFF,325
0,15,BOOM,325
0,15,BOSC,325
0,15,BRNE,325
0,15,BSPK,325
0,15,BTCM,325
0,15,BWEN,325
0,15,CBEEF,325
0,15,CBLRF,325
0,15,CBMJ,325
0,15,CCJ,325
0,15,CDIIQ,325
0,15,CEAD,325
0,15,CFCI,325
0,15,CHWWF,325
0,15,CIAFF,325
0,15,CIB,325
0,15,CMTL,325
0,15,CMTOY,325
0,15,CNP,325
0,15,CNX,325
0,15,CPYYF,325
0,15,CPYYY,325
0,15,CREX,325
0,15,CRK,325
0,15,CRPFY,325
0,15,CRSXF,325
0,15,CSGH,325
0,15,CVE,325
0,15,CWEGF,325
0,15,CYDVF,325
0,15,CYDX,325
0,15,CYNS,325
0,15,CYTH,325
0,15,DAKT,325
0,15,DANR,325
0,15,DBMBF,325
0,15,DDD,325
0,15,DNOW,325
0,15,DOMH,325
0,15,DSCR,325
0,15,DTNOF,325
0,15,DTNOY,325
0,15,DWSN,325
0,15,DXIEF,325
0,15,DZCA,325
0,15,DZSI,325
0,15,ECPN,325
0,15,ECSNF,325
0,15,EDSA,325
0,15,EDXC,325
0,15,EESH,325
0,15,EMN,325
0,15,ENDO,325
0,15,EPM,325
0,15,EQS,325
